,name,x,y,cog,color,link
meta,start,0.1446220396553079,,,,
PN96_RS00040,pssA,6014,-0.0209578974829762,Lipid transport and metabolism,#87cefa,
PN96_RS00045,PN96_RS00045,7450,-0.005050803792711,Function unknown,#0000ff,
PN96_RS00050,murB,7958,-0.006769742854205,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00055,birA,8998,-0.010268438304925,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00060,coaA,9973,-0.020259408090621,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00085,tuf,11619,0.000931684391484,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00090,secE,13072,-0.0033356874975736,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00095,nusG,13466,-0.0057300438324666,Transcription,#000000,
PN96_RS00100,rplK,14180,0.0012055486442566,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00105,rplA,14613,0.0080992793097666,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00110,rplJ,15607,0.0071845904466642,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00115,rplL,16159,0.0132292317179976,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00120,rpoB,16779,0.0081186486966053,Transcription,#000000,
PN96_RS00125,rpoC,20895,0.0158345600192781,Transcription,#000000,
PN96_RS00130,PN96_RS00130,25244,-0.0032305315938229,Transcription,#000000,
PN96_RS00135,nudC,25914,-0.0018839029648097,"Replication, recombination and repair",#1e90ff,
PN96_RS00140,hemE,26960,-0.0029798565663959,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00145,PN96_RS00145,28247,-0.0224174453991501,"Replication, recombination and repair",#1e90ff,
PN96_RS00150,PN96_RS00150,28827,-0.0030149675470307,Amino acid transport and metabolism,#ff0000,
PN96_RS00155,PN96_RS00155,29817,-0.0004224493200078,Function unknown,#0000ff,
PN96_RS00160,PN96_RS00160,30478,-0.0314548455367446,Function unknown,#0000ff,
PN96_RS00165,hupA,31859,0.0019177144376455,"Replication, recombination and repair",#1e90ff,
PN96_RS00170,PN96_RS00170,32171,-0.0049636509689844,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00175,purD,32939,0.0203660709948479,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00180,purH,34447,-0.0132584932678911,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00190,zntR,36305,-0.0053800039678439,Transcription,#000000,
PN96_RS00195,cadC,36858,-0.0144569102587643,Transcription,#000000,
PN96_RS23650,PN96_RS23650,49873,-0.0085882476345818,"Replication, recombination and repair",#1e90ff,
PN96_RS00260,PN96_RS00260,51213,0.048085083825196,Inorganic ion transport and metabolism,#8b4513,
PN96_RS00265,metH,52764,0.0080371045610228,Amino acid transport and metabolism,#ff0000,
PN96_RS00270,lysC,56508,0.0022950773925822,Amino acid transport and metabolism,#ff0000,
PN96_RS00280,PN96_RS00280,58366,0.0095162515876304,Amino acid transport and metabolism,#ff0000,
PN96_RS00285,PN96_RS00285,59538,0.005834816250552,Cell wall/membrane/envelope biogenesis,#c71585,
