locus,gene_weight,gene_name,gene_product,cog,regulator,link
b4711,0.2611442666345954,insH21,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16639
b1331,0.2567109072971834,insH-4,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6667
b2982,0.2301993120928276,insH-9,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7548
b0360,0.2197077695888574,insC-1,IS2 element protein InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6212
b3044,0.2178429134348823,insC-5,IS2 insertion element repressor InsA,"Replication, recombination and repair","RpoS,Lrp,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7583
b4272,0.1834952662976983,insC-6,KpLE2 phage-like element%3B IS2 insertion element repressor InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7894
b3045,0.1750616950202921,insD-5,IS2 insertion element protein InsB,"Replication, recombination and repair","RpoS,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G7584
b0361,0.1656006499011627,insD-1,IS2 element protein,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6213
b3444,0.1625423219651694,insA-6,IS1 protein InsA,"Replication, recombination and repair",ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7761
b4516,0.1568205549383375,insA-4,IS1 protein InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10430
b4273,0.1564064421224037,insD-6,KpLE2 phage-like element%3B IS2 insertion element protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7895
b2088,0.1548587671571714,insE-5,IS3 element protein InsE,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7125
b0540,0.1535016036519402,insE-3,DLP12 prophage%3B IS3 element protein InsE,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6296
b0298,0.1472900030261243,insE-1,IS3 element protein InsE,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6168
b1578,0.1402924669469408,insD-7,Qin prophage%3B putative transposase,"Replication, recombination and repair","RpoD,DicA,DicA,RpoD",https://ecocyc.org/gene?orgid=ECOLI&id=G6836
b3445,0.1345402731624266,insB-6,IS1 protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7762
b2089,0.1240712402529528,insF-5,IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7126
b0299,0.1179650513105502,insF-1,IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6169
b0541,0.1175196558099735,insF-3,DLP12 prophage%3B IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6297
b1404,0.1173436782222159,insI-2,IS30 transposase,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6725
b1544,0.0945176590216709,ydfK,Qin prophage%3B cold shock protein YdfK,Transcription,"Nac,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=G6818
b1545,0.0929239403799455,pinQ,Qin prophage%3B putative site-specific recombinase,"Replication, recombination and repair",Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6819
b1373,0.0830677672528201,tfaR,Rac prophage%3B putative tail fiber assembly protein TfaR,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6696
b0988,0.0745648351994288,insB-4,IS1 protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6509
b0256,0.0613978782344933,insI-1,IS30 transposase,"Replication, recombination and repair","RpoS,ppGpp,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=G6131
b3980,0.0553185224355361,tufB,translation elongation factor Tu 2,"Translation, ribosomal structure and biogenesis","RpoD,Fis,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11037
b2029,0.0519864437789802,gnd,6-phosphogluconate dehydrogenase%2C decarboxylating,Nucleotide transport and metabolism,"RpoD,Fur,GadE,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG10411
