,name,x,y,cog,color,link
meta,start,0.037729936687735624,,,,
PA0001,dnaA,483,-0.0035764031,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0037978424,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.008159469,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0040750855,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0005474108,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0028308115,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.0047400858,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.0040809491,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0055560918,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.0035668099,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0024664941,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0060732692,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.008621854600000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0089687738,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.0006804981,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0037981408,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0036564051,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.013819842700000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0039448968,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.0004926447,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0042847887,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.0036831409,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0008355268,Energy production and conversion,#708090,
PA0024,hemF,25736,0.012635036300000001,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,0.006808970300000001,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,5.66286e-05,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0156854147,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.011309336500000001,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0067508341,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.0029403868,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.0049054972,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0031995372,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0023883290000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,-0.0076933402,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.000735121,Transcription,#000000,
PA0035,trpA,37087,-0.0027726904,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,-0.0095296863,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,-0.009165667300000001,Transcription,#000000,
PA0038,PA0038,40190,-0.0038783732,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.0045821508,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.0090427089,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,0.0045451803,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,0.0394013804,"Replication, recombination and repair",#1e90ff,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0041a&e1=1&assembly=complete
PA0042,PA0042,56546,-0.00519867,No COG annotation,#00bfbf,
PA0043,PA0043,57212,-0.0014151066,Function unknown,#0000ff,
PA0044,exoT,58786,-0.0031705255,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0016896434000000001,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.0066339782000000005,Function unknown,#0000ff,
PA0047,PA0047,61879,0.0061990075,Function unknown,#0000ff,
PA0048,PA0048,62403,0.0228342642,Transcription,#000000,
PA0049,PA0049,63068,0.0147492621,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,-0.0042094071000000005,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.0078493177,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0032248824000000002,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.002759346,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,-0.00015421560000000001,Function unknown,#0000ff,
PA0056,PA0056,70702,-0.0065772682,Transcription,#000000,
PA0057,PA0057,71730,-0.0042080467,Function unknown,#0000ff,
PA0058,PA0058,72680,-0.0034358536,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.0090386223,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,0.0005632002,Function unknown,#0000ff,
PA0061,PA0061,74279,0.0034763529,No COG annotation,#00bfbf,
PA0062,PA0062,74773,-0.0117650532,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.00015679030000000002,Function unknown,#0000ff,
PA0064,PA0064,76416,-0.0027666707,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.0045223657,Function unknown,#0000ff,
PA0066,PA0066,78090,-0.0026762493,Function unknown,#0000ff,
PA0067,prlC,78710,0.0003043673,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,-0.0071933564,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.0017067404000000001,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,-0.0021817103,Function unknown,#0000ff,
PA0071,tagR2,83380,0.0036501871,Function unknown,#0000ff,
PA0072,PA0072,85085,0.0039912315,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,0.0051000599,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,-0.0004385734,Transcription,#000000,
PA0075,pppA,90106,-0.0017325312000000001,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,-0.0053216741,Function unknown,#0000ff,
PA0077,icmF1,91521,0.0049825694,Function unknown,#0000ff,
PA0078,PA0078,95048,-0.0030554163,Cell motility,#da70d6,
PA0079,PA0079,96404,0.00013894110000000002,Function unknown,#0000ff,
PA0080,PA0080,97754,-6.2243e-06,Function unknown,#0000ff,
PA0081,fha1,98263,-0.0048934287,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,-0.018638248700000002,Function unknown,#0000ff,
PA0083,PA0083,101247,0.0046051257000000005,Function unknown,#0000ff,
PA0084,PA0084,101778,-0.0006185257,Function unknown,#0000ff,
PA0085,hcp1,103350,-0.0019185943000000001,Function unknown,#0000ff,
PA0086,PA0086,104006,-0.0064286041000000006,Function unknown,#0000ff,
PA0087,PA0087,104853,-0.0035992351,Function unknown,#0000ff,
PA0088,PA0088,105359,-0.0028685355,Function unknown,#0000ff,
PA0089,PA0089,107182,3.55637e-05,Function unknown,#0000ff,
PA0090,clpV1,108221,-0.0020739854,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,0.0018607582,Function unknown,#0000ff,
PA0092,PA0092,113022,-0.0061564011,No COG annotation,#00bfbf,
PA0093,PA0093,113303,-0.0041952161,Function unknown,#0000ff,
PA0094,PA0094,114611,-0.0017682446,Function unknown,#0000ff,
PA0095,PA0095,115299,-0.0032444194000000003,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0096,PA0096,117552,-0.0089579007,No COG annotation,#00bfbf,
PA0097,PA0097,117931,-0.00861961,Function unknown,#0000ff,
PA0098,PA0098,119127,-0.0008577770000000001,Cell wall/membrane/envelope biogenesis,#c71585,
PA0099,PA0099,120164,0.0005048775,Transcription,#000000,
PA0100,PA0100,121346,-0.0019898678,Function unknown,#0000ff,
PA0101,PA0101,122248,0.0024029063,Energy production and conversion,#708090,
