locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b1856,0.18563194600000002,mepM,peptidoglycan DD-endopeptidase MepM,Cell wall/membrane/envelope biogenesis,mepM,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10013
b1823,0.1638974671,cspC,stress protein%2C member of the CspA family,Transcription,yobF-cspC,"RpoD,BtsR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12204
b1847,0.1568559262,yebF,secreted protein YebF,Function unknown,yebF,"Lrp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11807
b1850,0.1563512287,eda,KHG/KDPG aldolase,Carbohydrate transport and metabolism,edd-eda,"RpoD,Cra,KdgR,PhoB,GntR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10256
b1829,0.1554656002,htpX,zinc dependent endoprotease,"Post-translational modification, protein turnover,and chaperones",htpX,"RpoH,OmpR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10462
b1854,0.15402406370000002,pykA,pyruvate kinase II,Nucleotide transport and metabolism,pykA,"RpoD,YqhC,RpoS,Fnr,dicF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10803
b1832,0.1509827921,msrC,free methionine-(R)-sulfoxide reductase,Signal transduction mechanisms,msrC,,https://ecocyc.org/gene?orgid=ECOLI&id=G7005
b1827,0.1456392775,kdgR,DNA-binding transcriptional repressor KdgR,Transcription,kdgR,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7003
b1852,0.14184316060000002,zwf,NADP(+)-dependent glucose-6-phosphate dehydrogenase,Nucleotide transport and metabolism,zwf,"RpoD,YciT,Fur,Fnr,Cra,MarA,Rob,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11221
b1830,0.1385799601,prc,tail-specific protease,Cell wall/membrane/envelope biogenesis,proQ-prc,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10760
b1853,0.1372353312,yebK,DNA-binding transcriptional repressor YebK,Transcription,yebK,YebK,https://ecocyc.org/gene?orgid=ECOLI&id=EG12860
b1855,0.1330274776,lpxM,myristoyl-acyl carrier protein-dependent acyltransferase,Cell wall/membrane/envelope biogenesis,lpxM,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10614
b1831,0.1306031936,proQ,RNA chaperone ProQ,Signal transduction mechanisms,proQ-prc,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12866
b1848,0.1291582855,yebG,DNA damage-inducible protein YebG,Function unknown,yebG,"RpoD,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11808
b1841,0.1288469595,yobA,CopC domain-containing protein,Function unknown,yobA-yebZY,"YdcI,fnrS,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7014
b1849,0.12782152930000001,purT,phosphoribosylglycinamide formyltransferase 2,Nucleotide transport and metabolism,purT,"RpoD,ppGpp,PurR,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11809
b1844,0.1277953396,exoX,exonuclease X,"Replication, recombination and repair",yobB-exoX,"YdhB,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=G7016
b1822,0.12036316940000001,rlmA,23S rRNA m(1)G745 methyltransferase,"Translation, ribosomal structure and biogenesis",rlmA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG12207
b1839,0.1184642704,yebY,DUF2511 domain-containing protein YebY,Function unknown,yobA-yebZY,fnrS,https://ecocyc.org/gene?orgid=ECOLI&id=G7012
b1840,0.1171254969,yebZ,putative inner membrane protein,Inorganic ion transport and metabolism,yobA-yebZY,fnrS,https://ecocyc.org/gene?orgid=ECOLI&id=G7013
b1836,0.1158715322,yebV,protein YebV,Function unknown,yebV,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7009
b1824,0.1124344822,yobF,DUF2527 domain-containing protein YobF,Function unknown,yobF-cspC,"RpoD,oxyS,YdcI,YdcR,YcaN,Nac,BtsR,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=G7000
b1834,0.1119888715,yebT,intermembrane transport protein YebT,"Secondary metabolites biosynthesis, transport, and catabolism",yebST,,https://ecocyc.org/gene?orgid=ECOLI&id=G7007
b1846,0.1116695931,yebE,conserved inner membrane protein YebE,Function unknown,yebE,"RpoD,CpxR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11806
b1845,0.1101616837,ptrB,oligopeptidase B,Amino acid transport and metabolism,ptrB,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11004
b1843,0.10541710550000001,yobB,putative carbon-nitrogen hydrolase family protein YobB,Function unknown,yobB-exoX,"OmpR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7015
b1833,0.1033498364,yebS,intermembrane transport protein YebS,Function unknown,yebST,YcjW,https://ecocyc.org/gene?orgid=ECOLI&id=G7006
b1835,0.1005589008,rsmF,16S rRNA m(5)C1407 methyltransferase,"Translation, ribosomal structure and biogenesis",rsmF,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7008
b1825,0.0996336961,yebO,uncharacterized protein YebO,Function unknown,yebO,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7001
b1851,0.0983954191,edd,phosphogluconate dehydratase,Amino acid transport and metabolism,edd-eda,"RpoD,KdgR,Cra,GntR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10257
b4536,0.0971503678,yobH,protein YobH,Function unknown,yobH,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10454
b1842,0.0970632961,holE,DNA polymerase III subunit theta,"Replication, recombination and repair",holE,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11505
b1837,0.0911331778,yebW,protein YebW,Function unknown,yebW,,https://ecocyc.org/gene?orgid=ECOLI&id=G7010
