,name,x,y,cog,color,link
meta,start,0.15337313099063235,,,,
ABUW_6001,ABUW_6001,1,0.0084137744,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,0.0127342593,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,-0.0061169477,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,-0.0089256209,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,-0.0018011611000000002,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,0.0087557814,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,-0.0119823168,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,0.0007926177,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,-0.0060258917,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,-0.0033916867000000003,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,-0.0072986736000000005,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,-0.018579577400000002,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,1.65588e-05,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,0.0037823673,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,0.0046199368,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,-0.0058255165,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,-0.0042319351000000005,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,0.00034305640000000003,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,-0.0126733373,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,-0.0035922089000000003,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,0.0139161269,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,-0.0073915840000000005,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,-0.0055744529000000004,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,0.006794596500000001,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,-1.012e-05,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,0.0039280491,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0011,ABUW_0011,13605,-0.0110496567,Energy production and conversion,#90ee90,
ABUW_0012,ABUW_0012,13998,-0.004107418,Lipid transport and metabolism,#40e0d0,
ABUW_0013,anmK,14971,0.0051433823,Nucleotide transport and metabolism,#00bfbf,
ABUW_0014,tyrS,16160,-0.0002818831,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0020,ABUW_0020,23706,-0.0019427291,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0021,ABUW_0021,24363,0.0081031789,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0022,ABUW_0022,25685,0.0029921101,Function unknown,#708090,
ABUW_0023,ABUW_0023,27176,-0.0105235295,Function unknown,#708090,
ABUW_0024,sun,27363,-0.0042531876000000005,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0025,fmt,28664,0.009510098600000001,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0026,ilvD,29975,0.0034278384,Amino acid transport and metabolism,#ff0000,
ABUW_0027,ABUW_0027,32118,-0.0037284594,No COG annotation,#87cefa,
ABUW_0028,ABUW_0028,33507,0.0315416405,Function unknown,#708090,
ABUW_0029,ABUW_0029,34226,-0.0079214586,Transcription,#f4a460,
ABUW_0030,ABUW_0030,35196,-0.004024593,Nucleotide transport and metabolism,#00bfbf,
ABUW_0031,ppc,36792,0.0079852255,Coenzyme transport and metabolism,#008000,
ABUW_0032,ABUW_0032,39518,0.0294614329,No COG annotation,#87cefa,
ABUW_0033,ABUW_0033,39647,0.0071980689,Transcription,#f4a460,
ABUW_0034,ABUW_0034,40420,0.0083125683,Cell wall/membrane/envelope biogenesis,#c71585,
