k,Name,in_iM,gene_weight,Regulator,Function,Category
67,uncharacterized-2,False,0.0308464042123,,Unknown Function,Uncharacterized
15,AtoC,False,0.0207972068918,AtoC,Acetoacetate degradation,Miscellaneous Metabolism
12,MalT,False,-0.0191321823508,MalT,Maltose catabolism,Carbon Source Utilization
46,thrA-KO,False,-0.017617450479,,Accounts for thrA knock-out,Genomic Alterations
5,BW25113,False,0.017118574270799998,,Transcriptional difference between BW25113 and MG1655,Genomic Alterations
61,Fur-2,False,-0.015046821653400001,Fur,Iron homeostasis,Metal Homeostasis
52,uncharacterized-5,False,-0.0140680460361,,Unknown Function,Uncharacterized
17,yheO-KO,False,0.013044868303,,Accounts for yheO knock-out,Genomic Alterations
76,FadR/IclR,False,0.0126557456731,FadR or IclR,Fatty acid degradation,Miscellaneous Metabolism
47,Lrp,False,0.0123074293435,Lrp,Amino acid and peptide transport,Amino Acid and Nucleotide Biosynthesis
35,fimbriae,False,-0.0120576453377,,Fimbriae assembly,Biological Enrichment
70,Nac,False,-0.0109915757559,Nac,Nitrogen starvation response,Stress Response
88,iron-related,False,-0.010742180446399999,,Related to iron metabolism,Biological Enrichment
40,Fnr,False,0.010581184753299996,Fnr,Anaerobic response,Energy Metabolism
9,YneJ,False,0.010559823399200002,YneJ,Unknown Function,Regulator Discovery
44,NagC/TyrR,False,-0.009782904058230001,NagC or TyrR,N-acetylglucosamine catabolism and tyrosine biosynthesis,Carbon Source Utilization
0,YieP,False,0.00976121319665,YieP,Unknown,Regulator Discovery
71,Tryptophan,False,0.00963981801975,TrpR or trp-tRNA attenuation or Tryptophan attenuation,Tryptophan Biosynthesis,Amino Acid and Nucleotide Biosynthesis
37,uncharacterized-4,False,-0.009189002445149998,,Unknown Function,Uncharacterized
39,nitrate-related,False,0.009096002925040002,,Nitric oxide response,Biological Enrichment
43,SrlR+GutM,False,-0.00888133077574,SrlR and GutM,Sorbitol catabolism,Carbon Source Utilization
49,Leu/Ile,False,0.00887619084633,IlvY or leu-tRNA attenuation or ile-tRNA attenuation,Branched-chain amino acid biosynthesis,Amino Acid and Nucleotide Biosynthesis
32,translation,False,-0.00886087103561,,Enriched in translation machinery,Biological Enrichment
22,PurR-2,False,0.00818276388322,PurR,Pyrimidine biosynthesis,Amino Acid and Nucleotide Biosynthesis
60,His-tRNA,False,-0.00746338112119,His-tRNA attenuation,Histidine biosynthesis,Amino Acid and Nucleotide Biosynthesis
31,GadEWX,False,-0.007431717151249999,GadE and GadW and GadX,Acid stress response,Stress Response
27,GcvA,False,0.007135127110950002,GcvA,Glycine cleavage system,Miscellaneous Metabolism
85,uncharacterized-3,False,0.00710832433912,,Unknown Function,Uncharacterized
51,Fur-1,False,0.00704463944368,Fur,Iron homeostasis,Metal Homeostasis
82,RpoS,False,-0.00701613088387,RpoS,General stress response,Stress Response
29,fur-KO,False,-0.00680741986682,,Accounts for fur knock-out,Genomic Alterations
53,Thiamine,False,-0.0065917935804700005,Thiamine,Thiamine biosynthesis,Miscellaneous Metabolism
55,FliA,False,-0.00653932766067,FliA,Chemotaxis,Structural Components
6,proVWX,False,0.00649026416987,,Glycine betaine transport,Biological Enrichment
59,RcsAB,False,0.00640972823338,RcsAB,Colanic acid capsule formation,Structural Components
63,AllR/AraC/FucR,False,-0.0061583387217,AllR or AraC or FucR,"Allantoin, glyoxylate, L-arabinose, and L-fucose catabolism",Carbon Source Utilization
16,PurR-1,False,-0.00588696002934,PurR,Purine Biosynthesis,Amino Acid and Nucleotide Biosynthesis
56,PuuR,False,0.00580228028512,PuuR,Putrescine catabolism,Miscellaneous Metabolism
19,MetJ,False,-0.0057266430945100005,MetJ,Methionine biosynthesis,Amino Acid and Nucleotide Biosynthesis
48,deletion-1,False,-0.00571795751023,,Large deletion of 39 genes during evolution,Genomic Alterations
1,GlpR,False,0.0057176837468100004,GlpR,Glycerol catabolism,Carbon Source Utilization
38,ArcA-1,False,0.00557789243906,ArcA,Anaerobic response,Energy Metabolism
34,GadWX,False,0.00551269723286,GadW and GadX,Acid stress response,Stress Response
54,CysB,False,0.00550918823503,CysB,Inorganic sulfate assimilation,Amino Acid and Nucleotide Biosynthesis
