locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_5580,0.170613737934638,PP_5580,protein of unknown function,Function unknown,Op2021,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5580&e1=1&assembly=complete
PP_5578,0.1648752635210619,PP_5578,conserved protein of unknown function,Function unknown,Op2018,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5578&e1=1&assembly=complete
PP_5579,0.1549127474871122,PP_5579,conserved protein of unknown function,No COG annotation,Op2020,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5579&e1=1&assembly=complete
PP_3109,0.1142331792979882,PP_3109,conserved protein of unknown function,No COG annotation,Op2019,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_3109&e1=1&assembly=complete
PP_5582,0.1105927696732481,PP_5582,conserved protein of unknown function,Function unknown,Op2022,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5582&e1=1&assembly=complete
PP_5665,0.0925043695612695,PP_5665,putative microcin B17-like protein%2C McbA family,No COG annotation,Op2745,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5665&e1=1&assembly=complete
PP_5583,0.086880948681586,PP_5583,conserved protein of unknown function,No COG annotation,Op2023,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5583&e1=1&assembly=complete
PP_5132,0.0833215744855698,folA,dihydrofolate reductase,Coenzyme transport and metabolism,Op3340,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5132&e1=1&assembly=complete
PP_2084,0.0828348186988553,PP_2084,Putative regulator of ribonuclease activity,Coenzyme transport and metabolism,Op1332,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2084&e1=1&assembly=complete
PP_1956,0.0823664507912476,PP_1956,conserved exported protein of unknown function,No COG annotation,Op1244,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1956&e1=1&assembly=complete
PP_4925,0.0818988461475159,PP_4925,conserved protein of unknown function,Function unknown,Op3209,CbrB,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4925&e1=1&assembly=complete
PP_5726,0.0791631007769204,PP_5726,conserved protein of unknown function,Cell wall/membrane/envelope biogenesis,Op3416,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5726&e1=1&assembly=complete
