,name,x,y,cog,color,link
thresh,0.0566717151071,,,,,
b0002,thrA,11.068424150700999,0.0049641092491599995,Amino acid transport and metabolism,#ff0000,
b0003,thrB,10.469396039338351,-0.00823161128466,Amino acid transport and metabolism,#ff0000,
b0004,thrC,10.65996655717875,-0.0029891164165,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,6.2873000744642145,-0.0140337198971,Function unknown,#ffc0cb,
b0006,yaaA,6.906683976393445,-0.00453505718643,Function unknown,#ffc0cb,
b0007,yaaJ,3.5140856061334844,0.030052256580000002,Amino acid transport and metabolism,#ff0000,
b0008,talB,11.200780947014199,-0.0075630991288,Carbohydrate transport and metabolism,#bfbf00,
b0009,mog,6.218502498182115,0.00414950498336,Coenzyme transport and metabolism,#da70d6,
b0010,satP,5.40270026305286,0.00043852022796199994,Function unknown,#ffc0cb,
b0011,yaaW,1.999770249974985,0.0080064151983,Function unknown,#ffc0cb,
b0014,dnaK,10.344607056629151,0.00648985115092,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0015,dnaJ,8.02931371938137,0.00539222337864,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0016,insL1,6.466019463942975,0.0024791485522699997,"Replication, recombination and repair",#008000,
b0018,mokC,1.22242933468779,0.00165554594244,Function unknown,#ffc0cb,
b0019,nhaA,6.176786303721411,0.00026255719149000003,Inorganic ion transport and metabolism,#d3d3d3,
b0020,nhaR,6.291555478473515,0.00253308445621,Transcription,#90ee90,
b0021,insB1,1.8704205806914052,0.019036749741900002,"Replication, recombination and repair",#008000,
b0022,insA,3.1555912832342554,0.0120349503444,"Replication, recombination and repair",#008000,
b0023,rpsT,10.80725449636415,-0.00456384469094,"Translation, ribosomal structure and biogenesis",#708090,
b0025,ribF,8.387641765180799,-0.000301735696943,Coenzyme transport and metabolism,#da70d6,
b0026,ileS,9.767934866736265,-0.0020703079094899998,"Translation, ribosomal structure and biogenesis",#708090,
b0027,lspA,7.36784978184124,-0.00123045754363,Cell wall/membrane/envelope biogenesis,#0000ff,
b0028,fkpB,6.971977491429426,-0.006136582999869999,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0029,ispH,7.45726701588624,-0.00428934094872,Lipid transport and metabolism,#8b4513,
b0030,rihC,5.054464012217576,-0.004019714291010001,Nucleotide transport and metabolism,#40e0d0,
b0031,dapB,8.67179918145924,6.60666389425e-05,Amino acid transport and metabolism,#ff0000,
b0032,carA,10.691470702446399,0.0017304322574600002,Nucleotide transport and metabolism,#40e0d0,
b0033,carB,10.72302557213245,0.006306594716329999,Nucleotide transport and metabolism,#40e0d0,
b0034,caiF,4.783748918682775,0.00275535936366,Transcription,#90ee90,
b0036,caiD,0.9907138950082834,0.010531145071299998,Lipid transport and metabolism,#8b4513,
b0037,caiC,3.499185695539825,0.00038790391056400017,Lipid transport and metabolism,#8b4513,
b0038,caiB,3.0227558479810153,0.0034346605290599998,Energy production and conversion,#87cefa,
b0039,caiA,3.9903234216753853,0.00965218306877,Lipid transport and metabolism,#8b4513,
b0040,caiT,1.1703172194045601,0.0192742647973,Inorganic ion transport and metabolism,#d3d3d3,
b0041,fixA,1.7161478818238696,0.00667957794808,Energy production and conversion,#87cefa,
b0042,fixB,1.295615117839425,-0.016021216978,Energy production and conversion,#87cefa,
b0043,fixC,1.5362712757398902,-0.011467529192500001,Energy production and conversion,#87cefa,
b0045,yaaU,0.6681326479774949,0.010435033189,Carbohydrate transport and metabolism,#bfbf00,
b0046,kefF,4.784503874558515,-0.010903147982600002,Function unknown,#ffc0cb,
b0047,kefC,5.17950457552965,-0.0016685233468499998,Inorganic ion transport and metabolism,#d3d3d3,
b0048,folA,7.115788514062375,-0.009192912040870001,Coenzyme transport and metabolism,#da70d6,
b0049,apaH,6.833691594887675,0.00392249973014,Signal transduction mechanisms,#00bfbf,
b0050,apaG,6.666430171915694,-0.004912573470399999,Inorganic ion transport and metabolism,#d3d3d3,
b0051,rsmA,8.39513414730147,-0.008968662018549999,"Translation, ribosomal structure and biogenesis",#708090,
b0052,pdxA,7.883931798772695,-0.0003651447679019999,Coenzyme transport and metabolism,#da70d6,
b0053,surA,9.29625105362619,-0.00193591816014,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0054,lptD,9.27244815907789,0.00106562925024,Cell wall/membrane/envelope biogenesis,#0000ff,
b0055,djlA,5.930214120579105,-0.00686301822517,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0058,rluA,5.517363152560694,0.011080482029,"Translation, ribosomal structure and biogenesis",#708090,
b0059,rapA,6.979358491587485,0.00894215040111,"Replication, recombination and repair",#008000,
b0060,polB,4.909523656213784,0.00696022237962,"Replication, recombination and repair",#008000,
b0061,araD,1.801887407882635,0.0037835679131500003,Carbohydrate transport and metabolism,#bfbf00,
b0062,araA,2.73919514835315,-0.00247940322285,Carbohydrate transport and metabolism,#bfbf00,
b0063,araB,2.255047849992165,0.0047634209412600005,Carbohydrate transport and metabolism,#bfbf00,
b0064,araC,5.54478488394928,0.00563916249196,Transcription,#90ee90,
b0065,yabI,4.44523290891801,-0.0167898193845,Function unknown,#ffc0cb,
b0066,thiQ,5.592908010204285,0.00635761474022,Coenzyme transport and metabolism,#da70d6,
b0067,thiP,5.6154222745307205,-0.00331266077558,Inorganic ion transport and metabolism,#d3d3d3,
b0068,thiB,8.186320551237955,-0.00912457817126,Coenzyme transport and metabolism,#da70d6,
b0069,sgrR,5.509871575187805,-0.00153287000799,Function unknown,#ffc0cb,
b0070,setA,4.623857233223069,0.000392547527309,Carbohydrate transport and metabolism,#bfbf00,
b0071,leuD,9.950906006019515,0.00236587802834,Amino acid transport and metabolism,#ff0000,
b0072,leuC,10.595573711538648,0.003536708789800001,Amino acid transport and metabolism,#ff0000,
b0073,leuB,10.2026202410455,0.00333124356183,Amino acid transport and metabolism,#ff0000,
b0074,leuA,10.0014033202625,-0.00114436543172,Amino acid transport and metabolism,#ff0000,
b0076,leuO,3.1453629386704556,0.00222179271454,Transcription,#90ee90,
b0077,ilvI,8.842748364291676,-0.00241656121443,Amino acid transport and metabolism,#ff0000,
b0078,ilvH,8.019200756137526,-0.0007928277527869999,Amino acid transport and metabolism,#ff0000,
b0080,cra,7.639548017904925,0.0116493845531,Transcription,#90ee90,
b0081,mraZ,7.109018805200745,0.00139901741208,Function unknown,#ffc0cb,
b0082,rsmH,7.848274837561555,-0.0026268746342399995,Cell wall/membrane/envelope biogenesis,#0000ff,
b0083,ftsL,6.7547331840971605,-0.0073952198439,"Cell cycle control, cell division, chromosome partitioning",#87ceeb,
b0084,ftsI,7.388977926729085,-0.00208880782829,Cell wall/membrane/envelope biogenesis,#0000ff,
b0085,murE,7.86359785165155,0.0030898030187700002,Cell wall/membrane/envelope biogenesis,#0000ff,
b0086,murF,7.732678866672865,0.0030974147615,Cell wall/membrane/envelope biogenesis,#0000ff,
b0087,mraY,6.924058188237236,0.002476329166,Cell wall/membrane/envelope biogenesis,#0000ff,
