,name,x,y,cog,color,link
meta,start,0.06294736705000001,,,,
PSPTO_0001,dnaA,339,0.0025083562000000003,"Replication, recombination and repair",#1e90ff,
PSPTO_0002,dnaN,1913,0.0013080449,"Replication, recombination and repair",#1e90ff,
PSPTO_0003,recF,3039,0.0067382984,"Replication, recombination and repair",#1e90ff,
PSPTO_0004,gyrB,4147,0.0055347726000000005,"Replication, recombination and repair",#1e90ff,
PSPTO_0005,PSPTO_0005,7188,0.00019132560000000002,Defense mechanisms,#90ee90,
PSPTO_0006,PSPTO_0006,8861,0.0054490967,"Replication, recombination and repair",#1e90ff,
PSPTO_0007,PSPTO_0007,10179,0.0138229923,Function unknown,#0000ff,
PSPTO_0008,PSPTO_0008,11067,0.0012913978,"Replication, recombination and repair",#1e90ff,
PSPTO_0009,PSPTO_0009,14512,0.0125801221,"Replication, recombination and repair",#1e90ff,
PSPTO_5633,PSPTO_5633,15948,-0.011357179200000001,Function unknown,#0000ff,
PSPTO_RS00055,PSPTO_RS00055,16484,-0.013277073300000001,"Replication, recombination and repair",#1e90ff,
PSPTO_0011,PSPTO_0011,16743,-0.0034551198000000003,Function unknown,#0000ff,
PSPTO_RS00065,PSPTO_RS00065,17511,-0.0078233722,No COG annotation,#00bfbf,
PSPTO_0014,PSPTO_0014,18573,0.0227230418,No COG annotation,#00bfbf,
PSPTO_0015,PSPTO_0015,19321,0.0081164713,No COG annotation,#00bfbf,
PSPTO_0016,PSPTO_0016,19983,0.0035063050000000004,No COG annotation,#00bfbf,
PSPTO_0017,PSPTO_0017,20738,-0.0007722857000000001,"Replication, recombination and repair",#1e90ff,
PSPTO_0018,PSPTO_0018,23290,0.0025643247,"Replication, recombination and repair",#1e90ff,
PSPTO_0019,PSPTO_0019,24096,-0.0032635559000000003,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00100,PSPTO_RS00100,25202,-7.097020000000001e-05,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00105,PSPTO_RS00105,25556,0.0023241683000000003,No COG annotation,#00bfbf,
PSPTO_RS00110,PSPTO_RS00110,26153,0.0064866672,No COG annotation,#00bfbf,
PSPTO_RS00115,PSPTO_RS00115,27068,0.0038793967,No COG annotation,#00bfbf,
PSPTO_0022,PSPTO_0022,28202,-0.0042363161,Transcription,#000000,
PSPTO_0023,PSPTO_0023,29392,0.0004999034,No COG annotation,#00bfbf,
PSPTO_RS00130,PSPTO_RS00130,30005,-0.0069976342,"Replication, recombination and repair",#1e90ff,
PSPTO_0024,PSPTO_0024,30850,0.0083977524,No COG annotation,#00bfbf,
PSPTO_0025,PSPTO_0025,31338,3.9679100000000004e-05,Function unknown,#0000ff,
PSPTO_0026,PSPTO_0026,32022,-0.0131340358,No COG annotation,#00bfbf,
PSPTO_0027,PSPTO_0027,33254,0.0043900655,No COG annotation,#00bfbf,
