locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b3535,0.1132259498,yhjR,PF10945 family protein YhjR,Function unknown,yhjR,"RpoD,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12262
b0946,0.1086338507,zapC,cell division protein ZapC,"Cell cycle control, cell division, chromosome partitioning",zapC,,https://ecocyc.org/gene?orgid=ECOLI&id=G6486
b3534,0.10594936960000001,bcsQ,cellulose biosynthesis protein,"Cell cycle control, cell division, chromosome partitioning",bcsQ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12261
b3661,0.10568617350000001,nlpA,lipoprotein-28,Cell wall/membrane/envelope biogenesis,nlpA,"ppGpp,CsgD,GlaR,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10657
b0287,0.10046162700000001,yagU,inner membrane protein that contributes to acid resistance,Function unknown,yagU,"YfeC,YfeD,ppGpp,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6158
b2669,0.0974096972,stpA,DNA-binding transcriptional repressor StpA with RNA chaperone activity,Transcription,stpA,"RpoD,StpA,Lrp,H-NS,ArgR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11554
b3537,0.0970523581,bcsF,putative cellulose biosynthesis protein BcsF,Function unknown,,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12264
b4522,0.0959972957,ymiA,uncharacterized protein YmiA,No COG annotation,ymiA-yciX,"RpoD,YjjQ",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10512
b3536,0.095372829,bcsE,c-di-GMP-binding protein BcsE,Function unknown,bcsEFG,"RpoD,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12263
b0329,0.09381025750000001,yahO,DUF1471 domain-containing protein YahO,Function unknown,yahO,"omrA,omrB,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6194
b3922,0.0936276288,yiiS,DUF406 domain-containing protein YiiS,Function unknown,yiiS-uspD,"YeiE,RpoE,YdeO,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11876
b2603,0.09171833800000001,yfiR,DUF4154 domain-containing protein YfiR,Function unknown,yfiR-dgcN-yfiB,"RpoD,YjjQ,Nac,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=G7354
b3538,0.08774481940000001,bcsG,cellulose phosphoethanolamine transferase,Function unknown,bcsEFG,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12265
b4523,0.0861180149,yciX,uncharacterized protein YciX,No COG annotation,ymiA-yciX,"RpoD,YjjQ",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10513
b0875,0.0841393245,aqpZ,water channel AqpZ,Carbohydrate transport and metabolism,aqpZ,,https://ecocyc.org/gene?orgid=ECOLI&id=EG13270
