locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b0430,0.2982229966,cyoC,cytochrome bo3 ubiquinol oxidase subunit 3,Energy production and conversion,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10180
b0429,0.2947266649,cyoD,cytochrome bo3 ubiquinol oxidase subunit 4,Energy production and conversion,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10181
b0431,0.2905140076,cyoB,cytochrome bo3 ubiquinol oxidase subunit 1,Energy production and conversion,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10179
b0428,0.2743219975,cyoE,heme O synthase,Coenzyme transport and metabolism,cyoABCDE,"RpoD,Fis,Fnr,GadE,Crp,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10182
b0432,0.2619350446,cyoA,cytochrome bo3 ubiquinol oxidase subunit 2,Energy production and conversion,cyoABCDE,"RpoD,YneJ,Fis,GadE,Crp,Fnr,HprR,ArcA,Cra,Fur,CusR,PdhR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10178
b0124,0.0968582459,gcd,quinoprotein glucose dehydrogenase,Carbohydrate transport and metabolism,gcd,"RpoD,Crp,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10369
b1014,0.09468741200000001,putA,fused DNA-binding transcriptional repressor/proline dehydrogenase/1-pyrroline-5-carboxylate dehydrogenase PutA,Transcription,putA,"RpoD,YeiE,YbaQ,MarA,ppGpp,BasR,PutA,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10801
b2210,0.0896446436,mqo,malate:quinone oxidoreductase,Energy production and conversion,mqo,"Lrp,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12069
b0458,0.07758415140000001,ylaC,putative inner membrane protein,Function unknown,ylaC,"YdcN,YdcR",https://ecocyc.org/gene?orgid=ECOLI&id=G6253
b2518,0.07271354470000001,ndk,nucleoside diphosphate kinase,Nucleotide transport and metabolism,ndk,"ppGpp,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10650
b1612,0.0686958684,fumA,fumarase A,Energy production and conversion,fumAC,"RpoD,ryhB,ArcA,Fnr,Crp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10356
b0311,0.0670025996,betA,choline dehydrogenase,Amino acid transport and metabolism,betIBA,"RpoD,ArcA,Cra,BetI,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10109
b4039,-0.0679999819,ubiC,chorismate lyase,Coenzyme transport and metabolism,ubiCA,"RpoD,YeiE,IHF,Fnr,ArcA,NarL",https://ecocyc.org/gene?orgid=ECOLI&id=EG11369
b1172,-0.0788758553,ymgG,PF13488 family protein YmgG,Function unknown,ymgGD,gcvB,https://ecocyc.org/gene?orgid=ECOLI&id=G6612
