locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PN96_RS16045,0.1302200441523864,PN96_RS16045,ectoine synthase,Carbohydrate transport and metabolism,Op222,,
PN96_RS03740,0.1094627726641364,PN96_RS03740,c-type cytochrome,Energy production and conversion,Op949,,
PN96_RS03750,0.1063623791566644,ttrA,tetrathionate reductase subunit TtrA,Energy production and conversion,Op950,,
PN96_RS03745,0.0950462959812901,PN96_RS03745,c-type cytochrome,Energy production and conversion,Op949,,
PN96_RS03335,0.0927015415311626,PN96_RS03335,sigma-54 dependent transcriptional regulator,Signal transduction mechanisms,Op832,AphA,
PN96_RS03755,0.091955238336033,nrfD,polysulfide reductase NrfD,Inorganic ion transport and metabolism,Op950,,
PN96_RS16050,0.0905796327679001,putP,sodium/proline symporter PutP,Amino acid transport and metabolism,Op223,,
PN96_RS12310,-0.092648134314478,PN96_RS12310,hypothetical protein,Coenzyme transport and metabolism,Op2719,,
PN96_RS12320,-0.0982103302094318,tviC,Vi polysaccharide biosynthesis UDP-N-acetylglucosaminuronic acid C-4 epimerase TviC,Cell wall/membrane/envelope biogenesis,Op2719,,
PN96_RS12295,-0.0982865708017346,PN96_RS12295,glycosyltransferase,Cell wall/membrane/envelope biogenesis,Op2718,,
PN96_RS12315,-0.0998920150958541,PN96_RS12315,flippase,Function unknown,Op2719,,
PN96_RS12300,-0.1006950130799325,PN96_RS12300,glycosyltransferase family 4 protein,Cell wall/membrane/envelope biogenesis,Op2718,,
PN96_RS12285,-0.104190879379333,PN96_RS12285,hypothetical protein,Carbohydrate transport and metabolism,Op2717,,
PN96_RS18285,-0.1043881744869134,PN96_RS18285,SDR family oxidoreductase,Lipid transport and metabolism,Op833,"Crp,HapR,QstR",
PN96_RS12325,-0.1058384661847025,PN96_RS12325,four helix bundle protein,"Translation, ribosomal structure and biogenesis",Op2720,,
PN96_RS12305,-0.1079767147949489,PN96_RS12305,oligosaccharide repeat unit polymerase,No COG annotation,Op2718,,
PN96_RS12290,-0.1142738407313287,PN96_RS12290,glycosyltransferase,Cell wall/membrane/envelope biogenesis,Op2717,,
PN96_RS01380,-0.1198047081815326,OpaR,TetR/AcrR family transcriptional regulator,Transcription,Op287,HapR,
