locus,gene_weight,gene_name,gene_product,cog,regulator,link
b3383,0.1611966821622724,yhfZ,putative DNA-binding transcriptional regulator YhfZ,Transcription,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7735
b3417,0.157596944534236,malP,maltodextrin phosphorylase,Carbohydrate transport and metabolism,"RpoD,YcjW,Fnr,MalT",https://ecocyc.org/gene?orgid=ECOLI&id=EG10560
b3416,0.1492436403455831,malQ,4-alpha-glucanotransferase,Carbohydrate transport and metabolism,"RpoD,RpoE,Fnr,MalT",https://ecocyc.org/gene?orgid=ECOLI&id=EG10561
b3710,0.1463627415353988,mdtL,efflux pump MdtL,Amino acid transport and metabolism,"YfeC,YeiE,YdhB,YfiE",https://ecocyc.org/gene?orgid=ECOLI&id=EG11720
b2150,0.1437614161992291,mglB,D-galactose/methyl-galactoside ABC transporter periplasmic binding protein,Carbohydrate transport and metabolism,"RpoD,RpoS,GalR,GalS,FlhDC,Crp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10593
b2149,0.143011386593628,mglA,D-galactose/methyl-galactoside ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,"RpoD,RpoS,GalR,GalS,Fis,FlhDC,Crp,ppGpp,Nac,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10592
b1615,0.1401072675540794,uidC,outer membrane porin family protein,Cell wall/membrane/envelope biogenesis,"UidR,UxuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G6866
b2148,0.1325167436844899,mglC,D-galactose/methyl-galactoside ABC transporter membrane subunit,Carbohydrate transport and metabolism,"RpoD,RpoS,GalR,GalS,Fis,FlhDC,Crp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10594
b1616,0.1288379525845401,uidB,glucuronide:H(+) symporter,Carbohydrate transport and metabolism,"UidR,UxuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11658
b1617,0.1286741637667165,uidA,beta-glucuronidase,Carbohydrate transport and metabolism,"UidR,UxuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11055
b3846,0.1166921999068263,fadB,dodecenoyl-CoA delta-isomerase%2C enoyl-CoA hydratase%2C 3-hydroxybutyryl-CoA epimerase%2C 3-hydroxyacyl-CoA dehydrogenase,Lipid transport and metabolism,"RpoD,YidZ,FadR,Fis,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10279
b2342,0.0953328327165554,fadI,3-ketoacyl-CoA thiolase FadI,Lipid transport and metabolism,"RpoD,ArcA,FadR,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G7213
b3599,0.0920957911435184,mtlA,mannitol-specific PTS enzyme IICBA component,Carbohydrate transport and metabolism,"RpoD,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10615
b2537,0.0903311886290465,hcaR,DNA-binding transcriptional dual regulator HcaR,Transcription,"HcaR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7331
b1976,0.0901074779906208,mtfA,Mlc titration factor,Function unknown,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7063
b3418,0.0897462178216038,malT,DNA-binding transcriptional activator MalT,Transcription,"RpoD,YidZ,Mlc,Lrp,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10562
b2341,0.0893762344050549,fadJ,3-hydroxyacyl-CoA dehydrogenase FadJ,Lipid transport and metabolism,"RpoD,ArcA,FadR",https://ecocyc.org/gene?orgid=ECOLI&id=G7212
b4512,0.0862368706762684,ybdD,conserved protein YbdD,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10438
b0929,0.0859823737537589,ompF,outer membrane porin F,Cell wall/membrane/envelope biogenesis,"RpoD,PhoB,RstA,micF,ipeX,RpoS,Fur,IHF,EnvY,Crp,OmpR,CpxR,Nac,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10671
b3845,0.0856147074843312,fadA,3-ketoacyl-CoA thiolase,Lipid transport and metabolism,"RpoD,YidZ,FadR,Fis,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10278
b0598,0.0822915332867794,cstA,carbon starvation protein A,Signal transduction mechanisms,"RpoD,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10167
b0162,0.081016816629736,cdaR,DNA-binding transcriptional activator CdaR,Transcription,"CdaR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12335
b3927,0.0792116959139736,glpF,glycerol facilitator,Carbohydrate transport and metabolism,"RpoD,Crp,GlpR,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG10396
b2843,0.0790028880054709,kduI,5-dehydro-4-deoxy-D-glucuronate isomerase,Carbohydrate transport and metabolism,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G7463
b2844,0.0769239482264508,yqeF,putative acyltransferase,Lipid transport and metabolism,"YidZ,ppGpp,Crp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G7464
b3403,0.0748994969521378,pck,phosphoenolpyruvate carboxykinase (ATP),Nucleotide transport and metabolism,"RpoD,YeiE,Crp,Cra,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10688
b2535,0.0732192111526162,csiE,stationary phase inducible protein CsiE,Transcription,"RpoD,RpoS,H-NS,Crp,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7329
b1805,0.0729564415112015,fadD,fatty acyl-CoA synthetase,Lipid transport and metabolism,"RpoD,ArcA,Crp,ppGpp,FadR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11530
b3600,0.0711326492158831,mtlD,mannitol-1-phosphate 5-dehydrogenase,Carbohydrate transport and metabolism,"RpoD,YfeC,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10616
b3092,0.0708169599736767,uxaC,D-glucoronate/D-galacturonate isomerase,Carbohydrate transport and metabolism,"RpoD,YdcN,YqhC,YdhB,YbcM,YebK,YedW,Fnr,ExuR,Crp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G81
b3601,0.0665955596386567,mtlR,transcriptional repressor MtlR,Transcription,"RpoD,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG11965
b3132,0.0662949737660522,kbaZ,tagatose-1%2C6-bisphosphate aldolase 1 subunit KbaZ,Carbohydrate transport and metabolism,"RpoD,AgaR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G7631
b3091,0.0642138908256636,uxaA,D-altronate dehydratase,Carbohydrate transport and metabolism,"RpoD,Fnr,ExuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12734
b0880,0.0640642576170838,cspD,DNA replication inhibitor,Transcription,"RpoD,H-NS,Crp,MqsA,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11111
b3926,0.0634557124539875,glpK,glycerol kinase,Nucleotide transport and metabolism,"RpoD,Crp,GlpR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10398
b2172,0.0618227570741941,yeiQ,putative dehydrogenase%2C NAD-dependent,Carbohydrate transport and metabolism,"YfeC,YqhC,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12036
b2344,0.0603134352924757,fadL,long-chain fatty acid outer membrane channel/bacteriophage T2 receptor,Cell wall/membrane/envelope biogenesis,"PhoP,YbiH,RpoS,ArcA,Crp,ppGpp,OmpR,FadR,Lrp,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10280
b3077,0.0589253183524965,ebgC,DUF386 domain-containing evolved beta-D-galactosidase subunit beta,Carbohydrate transport and metabolism,"RpoD,EbgR,Crp,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG10253
b3133,0.0583443052371358,agaV,N-acetyl-D-galactosamine specific PTS enzyme IIB component,Carbohydrate transport and metabolism,"RpoD,AgaR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G7632
b3225,0.0569585063916729,nanA,N-acetylneuraminate lyase,Coenzyme transport and metabolism,"RpoD,Fis,Crp,NanR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG10637
b1618,0.0565012524860282,uidR,DNA-binding transcriptional repressor UidR,Transcription,"RpoD,UidR",https://ecocyc.org/gene?orgid=ECOLI&id=G6867
b3645,0.0560079416605517,dinD,DNA damage-inducible protein D,Function unknown,"YdcR,LexA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11193
b0403,0.0557695340550944,malZ,maltodextrin glucosidase,Carbohydrate transport and metabolism,MalT,https://ecocyc.org/gene?orgid=ECOLI&id=EG10565
b1596,-0.0576256867396696,ynfM,putative transporter YnfM,Amino acid transport and metabolism,YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=G6854
b2681,-0.0580767674445831,ygaY,putative transporter YgaY%2C N-terminal fragment,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7403
b3519,-0.0583106602361502,treF,cytoplasmic trehalase,Carbohydrate transport and metabolism,"YfeD,RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12245
b4662,-0.0620572967295052,sgrT,putative inhibitor of the PtsG glucose transporter,Energy production and conversion,"RpoD,RpoS,Cra,SgrR,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10617
b1597,-0.073623504363607,asr,acid shock protein,No COG annotation,"RpoD,PhoB,RpoS,H-NS,RcdA,RstA",https://ecocyc.org/gene?orgid=ECOLI&id=G6855
b0124,-0.07575210678549,gcd,quinoprotein glucose dehydrogenase,Carbohydrate transport and metabolism,"RpoD,Crp,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10369
b3364,-0.0847602646922943,tsgA,putative transporter TsgA,Carbohydrate transport and metabolism,"NsrR,ppGpp,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11262
b4060,-0.1219736544823165,yjcB,uncharacterized protein YjcB,Function unknown,"SoxR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11937
