locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PN96_RS17770,0.1588639024983757,PN96_RS17770,cold-shock protein,Transcription,Op679,,
PN96_RS12310,0.1370213501670768,PN96_RS12310,hypothetical protein,Coenzyme transport and metabolism,Op2719,,
PN96_RS23845,0.1361981633742039,PN96_RS23845,hypothetical protein,No COG annotation,Op1098,,
PN96_RS23395,0.1321825028054328,PN96_RS23395,YqaE/Pmp3 family membrane protein,Function unknown,Op2230,,
PN96_RS18025,0.1306813682835108,PN96_RS18025,hypothetical protein,No COG annotation,Op762,,
PN96_RS12420,0.1283488950109016,PN96_RS12420,hypothetical protein,No COG annotation,Op2728,,
PN96_RS12315,0.1133948683398344,PN96_RS12315,flippase,Function unknown,Op2719,,
PN96_RS12300,0.1117694193561818,PN96_RS12300,glycosyltransferase family 4 protein,Cell wall/membrane/envelope biogenesis,Op2718,,
PN96_RS18030,0.1098259689928703,PN96_RS18030,hypothetical protein,No COG annotation,Op763,,
PN96_RS12305,0.1045687047852225,PN96_RS12305,oligosaccharide repeat unit polymerase,No COG annotation,Op2718,,
PN96_RS08810,0.1015400663626746,PN96_RS08810,hypothetical protein,No COG annotation,Op2286,,
PN96_RS12460,0.0958377160382524,PN96_RS12460,glycosyltransferase family 2 protein,No COG annotation,Op2732,,
PN96_RS12295,0.0946034480243713,PN96_RS12295,glycosyltransferase,Cell wall/membrane/envelope biogenesis,Op2718,,
PN96_RS23830,0.0922088599275413,PN96_RS23830,YnhF family membrane protein,No COG annotation,Op914,,
PN96_RS01900,0.0918094130732827,PN96_RS01900,glycosyltransferase family 2 protein,Cell wall/membrane/envelope biogenesis,Op442,,
PN96_RS05675,0.0912789904933088,PN96_RS05675,DUF2835 domain-containing protein,Function unknown,Op1424,,
PN96_RS01910,0.0907188692069777,PN96_RS01910,DUF2029 domain-containing protein,No COG annotation,Op444,,
PN96_RS17775,0.0868135694043551,PN96_RS17775,hypothetical protein,No COG annotation,Op681,,
PN96_RS19910,0.0863308994499627,PN96_RS19910,helix-turn-helix transcriptional regulator,Transcription,Op1268,,
PN96_RS12410,0.0861693239951305,PN96_RS12410,glycosyltransferase,No COG annotation,Op2728,,
PN96_RS01925,0.0855794487720034,PN96_RS01925,hypothetical protein,No COG annotation,Op447,,
PN96_RS11645,0.0839518209312999,PN96_RS11645,helix-turn-helix transcriptional regulator,Transcription,Op2639,,
PN96_RS06970,0.0809269787713211,PN96_RS06970,hypothetical protein,No COG annotation,Op1768,,
PN96_RS05770,0.0776188975879249,PN96_RS05770,hypothetical protein,Nucleotide transport and metabolism,Op1454,,
PN96_RS18035,0.077389879389642,PN96_RS18035,cold-shock protein,Transcription,Op764,,
PN96_RS19710,0.0746842782458381,PN96_RS19710,PRD domain-containing protein,Transcription,Op1194,,
PN96_RS11650,0.0739486053582667,PN96_RS11650,EAL domain-containing protein,Signal transduction mechanisms,Op2640,,
PN96_RS24005,0.0733687842397032,tnaC,tryptophanase leader peptide,No COG annotation,Op196,,
PN96_RS19590,0.0723220190364713,PN96_RS19590,cold-shock protein,Transcription,Op1169,,
PN96_RS23310,0.0707349991134489,PN96_RS23310,DUF3316 domain-containing protein,Function unknown,Op2207,,
PN96_RS03700,0.0672547020320658,PN96_RS03700,hypothetical protein,No COG annotation,Op939,,
PN96_RS12290,0.0646457512457229,PN96_RS12290,glycosyltransferase,Cell wall/membrane/envelope biogenesis,Op2717,,
PN96_RS08900,0.0642479452994886,PN96_RS08900,TnsA endonuclease N-terminal domain-containing protein,Function unknown,Op2303,,
PN96_RS01915,0.0624668501408242,PN96_RS01915,class I SAM-dependent methyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",Op446,,
PN96_RS07170,0.0623036572103752,PN96_RS07170,hypothetical protein,No COG annotation,Op1803,,
PN96_RS12415,0.0619429776245918,PN96_RS12415,glycosyltransferase,No COG annotation,Op2728,,
PN96_RS20695,0.061767705933234,PN96_RS20695,DUF2892 domain-containing protein,Inorganic ion transport and metabolism,Op1466,,
PN96_RS07175,0.0617488245197721,PN96_RS07175,hypothetical protein,No COG annotation,Op1804,,
PN96_RS19660,0.061101236992557,PN96_RS19660,hypothetical protein,No COG annotation,Op1180,,
PN96_RS05810,0.0608606984477665,PN96_RS05810,hypothetical protein,No COG annotation,Op1461,,
PN96_RS23455,0.0605333155733059,PN96_RS23455,hypothetical protein,No COG annotation,Op2248,,
PN96_RS21030,0.0597751406301113,PN96_RS21030,hypothetical protein,No COG annotation,Op1564,TfoX,
PN96_RS07180,0.0584107149721226,PN96_RS07180,hypothetical protein,No COG annotation,Op1806,,
PN96_RS04305,0.0574216378666961,PN96_RS04305,hypothetical protein,No COG annotation,Op1093,,
PN96_RS07165,0.05738391815545,PN96_RS07165,hypothetical protein,No COG annotation,Op1801,,
PN96_RS01905,0.0566685066531343,PN96_RS01905,GtrA family protein,"Intracellular trafficking, secretion, and vesicular transport",Op442,,
PN96_RS08835,0.0563729402485993,PN96_RS08835,hypothetical protein,No COG annotation,Op2290,,
PN96_RS07090,0.0561713836299091,PN96_RS07090,hypothetical protein,No COG annotation,Op1785,,
