locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_5421,0.1283177719365884,PP_5421,conserved protein of unknown function,"Replication, recombination and repair",Op4,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5421&e1=1&assembly=complete
PP_0014,0.1228605891598983,PP_0014,putative transposase,"Replication, recombination and repair",Op4,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0014&e1=1&assembly=complete
PP_4462,0.1174222779998758,PP_4462,putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,Coenzyme transport and metabolism,Op2885,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4462&e1=1&assembly=complete
PP_4465,0.1161048952931764,PP_4465,putative Porin,Function unknown,Op2886,GlnG,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4465&e1=1&assembly=complete
PP_4464,0.114284453636962,PP_4464,Transcriptional regulator%2C LysR family,Transcription,Op2885,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4464&e1=1&assembly=complete
PP_4463,0.1142090158824644,PP_4463,Carbon-nitrogen hydrolase family protein,Function unknown,Op2885,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4463&e1=1&assembly=complete
PP_4461,0.1111860014900285,PP_4461,Major facilitator family transporter,Amino acid transport and metabolism,Op2884,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4461&e1=1&assembly=complete
PP_4076,0.1045178934346242,PP_4076,conserved protein of unknown function,Function unknown,Op2657,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4076&e1=1&assembly=complete
PP_4074,0.0972781966480634,PP_4074,conserved protein of unknown function,Function unknown,Op2657,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_4074&e1=1&assembly=complete
PP_0015,0.0967462648820982,PP_0015,putative transposon protein,Function unknown,Op4,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0015&e1=1&assembly=complete
PP_5612,0.096086876063096,PP_5612,protein of unknown function,No COG annotation,Op2407,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5612&e1=1&assembly=complete
