locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b4378,0.18826642770000002,yjjV,putative DNase YjjV,"Replication, recombination and repair",yjjUV,,https://ecocyc.org/gene?orgid=ECOLI&id=G7952
b2742,0.1546121387,nlpD,murein hydrolase activator NlpD,"Cell cycle control, cell division, chromosome partitioning",nlpD-rpoS,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12111
b1992,0.14127551530000002,cobS,cobalamin 5'-phosphate synthase,Coenzyme transport and metabolism,cobUST,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12150
b1380,0.1359381971,ldhA,D-lactate dehydrogenase,Energy production and conversion,ldhA,"YheO,RpoH,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G592
b1991,0.1348607224,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Nucleotide transport and metabolism,cobUST,"RpoD,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12151
b4377,0.1297674261,yjjU,putative patatin-like phospholipase YjjU,Function unknown,yjjUV,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7951
b4004,0.1110760866,zraR,DNA-binding transcriptional activator ZraR,Transcription,zraSR,"RpoN,Crp,ZraR,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10482
b2318,0.1101498016,truA,tRNA pseudouridine(38-40) synthase,"Translation, ribosomal structure and biogenesis",pdxB-usg-truA-dedA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10454
b2279,0.10921581970000001,nuoK,NADH:quinone oxidoreductase subunit K,Energy production and conversion,nuoABCEFGHIJKLMN,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12091
b2958,0.1078587501,yggN,putative EcfF,Function unknown,yggN,RpoE,https://ecocyc.org/gene?orgid=ECOLI&id=EG12705
b0485,0.1050945232,glsA,glutaminase 1,Amino acid transport and metabolism,glsA-ybaT,"RpoS,GadX,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6261
b3054,0.1047371249,ygiF,inorganic triphosphatase,Function unknown,ygiF-glnE,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11603
b2777,0.10116281690000001,queE,putative 7-carboxy-7-deazaguanine synthase QueE,Nucleotide transport and metabolism,queE,"YbiH,PhoP",https://ecocyc.org/gene?orgid=ECOLI&id=G7443
b3535,0.1007685963,yhjR,PF10945 family protein YhjR,Function unknown,yhjR,"RpoD,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12262
b3052,0.098387237,rfaE,fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase,Nucleotide transport and metabolism,rfaE,,https://ecocyc.org/gene?orgid=ECOLI&id=G7590
b2714,0.0973965937,ascG,DNA-binding transcriptional repressor AscG,Transcription,ascG,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10087
b3153,0.0873920373,yhbO,protein/nucleic acid deglycase 2,Function unknown,yhbO,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7647
b4011,0.0871964326,yjaA,stress response protein,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11206
b2741,0.08633943820000001,rpoS,RNA polymerase%2C sigma S (sigma 38) factor,Transcription,nlpD-rpoS,"RpoD,rprA,oxyS,arcZ,dsrA,Fur,GadX,Crp,ArcA,ppGpp,MqsA,DksA,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10510
b1125,0.0859390289,potB,spermidine preferential ABC transporter membrane subunit PotB,Inorganic ion transport and metabolism,potABCD,"YeiE,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10750
b0932,0.0841815112,pepN,aminopeptidase N,Amino acid transport and metabolism,pepN,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=EG10696
b2463,0.0817320291,maeB,malate dehydrogenase,Energy production and conversion,maeB,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G7293
b1256,0.0816919841,ompW,outer membrane protein W,Cell wall/membrane/envelope biogenesis,ompW,"rybB,Crp,ArcA,NarL,Fnr,SoxS,Fur,micA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11124
b2317,0.081485029,dedA,DedA family protein DedA,Function unknown,pdxB-usg-truA-dedA,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10216
b4696,0.0789235605,yneO,AIDA-I family autotransporter YneO,"Intracellular trafficking, secretion, and vesicular transport",,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11780
b2379,0.07482003920000001,alaC,glutamate--pyruvate aminotransferase AlaC,Amino acid transport and metabolism,alaC,"RpoD,ppGpp,SgrR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7242
b4387,0.0733123124,ytjB,protein Smp,"Translation, ribosomal structure and biogenesis",ytjB-lplA,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10951
b4261,0.0724107226,lptF,lipopolysaccharide transport system protein LptF,Function unknown,lptFG,,https://ecocyc.org/gene?orgid=ECOLI&id=G7888
b3280,0.0718950525,yrdB,conserved protein YrdB,Function unknown,yrdD-tsaC-aroE-yrdB,ZraR,https://ecocyc.org/gene?orgid=ECOLI&id=G7697
b3543,0.0713201507,dppB,dipeptide ABC transporter membrane subunit DppB,Amino acid transport and metabolism,dppABCDF,"RpoD,omrA,omrB,Fnr,IHF,gcvB,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG12625
b0499,0.06954695720000001,ylbH,putative RHS domain-containing protein YlbH,Cell wall/membrane/envelope biogenesis,rhsD-ybbC-ylbH-ybbD,,https://ecocyc.org/gene?orgid=ECOLI&id=G6271
b0080,0.0689906294,cra,DNA-binding transcriptional dual regulator Cra,Transcription,cra,"PhoB,RpoH",https://ecocyc.org/gene?orgid=ECOLI&id=EG10338
b2750,0.0682374738,cysC,adenylyl-sulfate kinase,Nucleotide transport and metabolism,cysDNC,"RpoD,CysB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10185
b4064,0.0670535361,ghxP,guanine/hypoxanthine transporter GhxP,Function unknown,ghxP,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11939
b2950,0.0658312276,yggR,Type II/IV secretion system family protein,Cell motility,yggR,YbcM,https://ecocyc.org/gene?orgid=ECOLI&id=G7526
b0991,0.06545999,ymcE,protein YmcE,Function unknown,ymcE-gnsA,,https://ecocyc.org/gene?orgid=ECOLI&id=G6512
b3152,0.0644637448,yraR,putative nucleoside-diphosphate-sugar epimerase,Carbohydrate transport and metabolism,yraR,,https://ecocyc.org/gene?orgid=ECOLI&id=G7646
b0872,0.0642863287,hcr,NADH oxidoreductase,Energy production and conversion,hcp-hcr-poxB-ltaE-ybjT,"RpoE,NarP,NsrR,OxyR,NarL,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G6456
b2250,0.0639069832,yfaZ,putative porin YfaZ,Function unknown,yfaZ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7163
b4386,0.0633536751,lplA,lipoate--protein ligase A,"Translation, ribosomal structure and biogenesis",ytjB-lplA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11796
b1959,0.06304849600000001,yedA,putative transporter YedA,Amino acid transport and metabolism,yedA,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11141
b2388,0.0620094792,glk,glucokinase,Nucleotide transport and metabolism,glk,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG12957
b3433,0.061889716100000006,asd,aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,asd,"ppGpp,ArgP,sgrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10088
b0972,0.0607313634,hyaA,hydrogenase 1 small subunit,Energy production and conversion,hyaABCDEF,"RpoD,RpoS,Fis,AppY,NarP,NarL,YdeO,ArcA,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10468
b3773,0.0602135348,ilvY,DNA-binding transcriptional dual regulator IlvY,Transcription,ilvY,"RpoD,RpoS,IlvY",https://ecocyc.org/gene?orgid=ECOLI&id=EG10503
b3564,0.059280672300000004,xylB,xylulokinase,Nucleotide transport and metabolism,xylAB,"YeiE,Crp,AraC,XylR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11075
b2280,0.0589205337,nuoJ,NADH:quinone oxidoreductase subunit J,Energy production and conversion,nuoABCEFGHIJKLMN,"RpoD,NarL,ArcA,IHF,Fis,Fnr,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12090
b0173,0.0587139501,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Lipid transport and metabolism,dxr,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12715
b3463,0.0574448101,ftsE,cell division protein FtsE,"Cell cycle control, cell division, chromosome partitioning",ftsYEX,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10340
b3464,0.0566044943,ftsY,signal recognition particle receptor,"Cell cycle control, cell division, chromosome partitioning",ftsYEX,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10346
b2785,0.0542268839,rlmD,23S rRNA m(5)U1939 methyltransferase,"Translation, ribosomal structure and biogenesis",rlmD,oxyS,https://ecocyc.org/gene?orgid=ECOLI&id=EG11247
b3483,0.0535917855,yhhH,PF15631 family protein YhhH,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11520
b3810,0.0535881333,yigA,conserved protein YigA,Function unknown,yifL-dapF-yigA-xerC-yigB,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11201
b2903,0.0523105342,gcvP,glycine decarboxylase,Amino acid transport and metabolism,gcvTHP,"PurR,RpoD,YbiH,Fnr,Crp,ppGpp,Lrp,GcvA",https://ecocyc.org/gene?orgid=ECOLI&id=EG11810
b3809,0.051919817300000004,dapF,diaminopimelate epimerase,Amino acid transport and metabolism,yifL-dapF-yigA-xerC-yigB,"RpoD,YfeD",https://ecocyc.org/gene?orgid=ECOLI&id=EG10209
b1337,0.0519110625,abgB,p-aminobenzoyl-glutamate hydrolase subunit B,Function unknown,abgABT-ogt,,https://ecocyc.org/gene?orgid=ECOLI&id=G6669
b1604,0.0501618702,ydgH,DUF1471 domain-containing protein YdgH,Function unknown,ydgH,"Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6860
b0922,0.0495427263,mukF,chromosome partitioning protein MukF,"Cell cycle control, cell division, chromosome partitioning",cmoM-mukFEB,"RpoD,YfeC,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12165
b2113,0.0494485787,mrp,P-loop NTPase family protein,"Cell cycle control, cell division, chromosome partitioning",mrp,"RpoD,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG10611
b1043,0.0494285765,csgC,inhibitor of CsgA amyloid formation,Cell wall/membrane/envelope biogenesis,,"RpoD,RpoS,FliZ,CpxR,CsgD,BtsR",https://ecocyc.org/gene?orgid=ECOLI&id=G6548
b3394,0.0485255434,hofN,DNA utilization protein HofN,Cell motility,,"RpoS,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=G7738
b4025,-0.0496457196,pgi,glucose-6-phosphate isomerase,Nucleotide transport and metabolism,pgi,"RpoD,SoxS,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10702
b4584,-0.0522641042,rpnD,truncated recombination-promoting nuclease-like protein RpnD,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G7934
b0762,-0.061986591300000005,acrZ,multidrug efflux pump accessory protein AcrZ,"Intracellular trafficking, secretion, and vesicular transport",acrZ,"RpoD,Rob,SoxS,MarA,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6396
