,name,x,y,cog,color,link
meta,start,0.0575798724078989,,,,
ABUW_6001,ABUW_6001,1,0.0022707871000000003,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,0.0048017156,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,0.0046633457,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,-0.016259828900000002,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,-0.0092654477,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,-0.0182026416,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,-0.016350471000000002,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,-0.0154324256,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,-0.008071503,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,-0.005840002600000001,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,0.0026247522000000002,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,-0.0069085084,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,0.0014069182000000001,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,-0.0005603369,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,0.0117961594,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,0.014510583700000001,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,-0.0046958836,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,-0.0012596066000000001,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,-0.0005590165,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,0.0051180506,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,-0.0066883829,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,0.0076653766,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,-0.0076334033,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,-0.0011761651,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,-0.0005011610000000001,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,0.0128464211,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0011,ABUW_0011,13605,0.0028959769,Energy production and conversion,#90ee90,
ABUW_0012,ABUW_0012,13998,0.0105092606,Lipid transport and metabolism,#40e0d0,
ABUW_0013,anmK,14971,-0.0030536333,Nucleotide transport and metabolism,#00bfbf,
ABUW_0014,tyrS,16160,0.0050819541,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0020,ABUW_0020,23706,8.49157e-05,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0021,ABUW_0021,24363,-0.0003793417,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0022,ABUW_0022,25685,-0.0024810311,Function unknown,#708090,
ABUW_0023,ABUW_0023,27176,-0.0066834772,Function unknown,#708090,
ABUW_0024,sun,27363,0.0098799148,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0025,fmt,28664,-0.00318338,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0026,ilvD,29975,0.0038645829,Amino acid transport and metabolism,#ff0000,
ABUW_0027,ABUW_0027,32118,-0.0005363684,No COG annotation,#87cefa,
ABUW_0028,ABUW_0028,33507,0.0087246771,Function unknown,#708090,
ABUW_0029,ABUW_0029,34226,0.017350965200000002,Transcription,#f4a460,
ABUW_0030,ABUW_0030,35196,0.0034738102,Nucleotide transport and metabolism,#00bfbf,
ABUW_0031,ppc,36792,0.0024677256000000002,Coenzyme transport and metabolism,#008000,
ABUW_0032,ABUW_0032,39518,-0.038779988700000004,No COG annotation,#87cefa,
ABUW_0033,ABUW_0033,39647,-0.0014208436,Transcription,#f4a460,
ABUW_0034,ABUW_0034,40420,0.0017044935,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0035,ABUW_0035,41523,0.0017874631,Defense mechanisms,#d3d3d3,
ABUW_0036,ABUW_0036,44788,-0.0047921565,No COG annotation,#87cefa,
ABUW_0037,dnaJ,45270,0.0019085732,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0038,ABUW_0038,46497,0.0435403693,No COG annotation,#87cefa,
ABUW_0039,dapB,47032,-0.0013590231,Amino acid transport and metabolism,#ff0000,
ABUW_0040,ABUW_0040,47905,0.0016935822,Function unknown,#708090,
ABUW_0041,ABUW_0041,48599,-0.0163447094,Amino acid transport and metabolism,#ff0000,
ABUW_0042,alrA,49794,-0.0253031386,Function unknown,#708090,
ABUW_0043,ABUW_0043,50718,-0.0053797923,Transcription,#f4a460,
ABUW_0044,ABUW_0044,51604,-0.007732317000000001,No COG annotation,#87cefa,
ABUW_0045,ABUW_0045,52069,-0.0091206242,Transcription,#f4a460,
ABUW_0046,ABUW_0046,53496,0.0048438894,Function unknown,#708090,
ABUW_0047,tag,54563,-0.0019978049,"Replication, recombination and repair",#ff00ff,
ABUW_0048,ABUW_0048,55154,-0.0032659461,No COG annotation,#87cefa,
