locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1531,0.0824031409805902,marA,DNA-binding transcriptional dual regulator MarA,Transcription,"RpoD,Crp,Cra,AcrR,CpxR,MarA,Rob,Fis,SoxS,MarR,fnrS,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11434
b3570,0.0747821643115928,bax,putative glycoside hydrolase Bax,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11360
b0623,0.0739771733009069,cspE,transcription antiterminator and regulator of RNA stability,Transcription,"RpoD,YcaN,Crp,DinJ-YafQ",https://ecocyc.org/gene?orgid=ECOLI&id=EG12179
b1532,0.0718289562603693,marB,multiple antibiotic resistance protein,Function unknown,"RpoD,Crp,Cra,AcrR,CpxR,MarA,Rob,Fis,SoxS,MarR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11599
b1530,0.0704894723029815,marR,DNA-binding transcriptional repressor MarR,Transcription,"RpoD,Crp,Cra,AcrR,CpxR,ppGpp,MarA,Rob,Fis,SoxS,MarR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11435
b0557,0.0703504936608766,borD,DLP12 prophage%3B prophage lipoprotein BorD,Function unknown,"PhoP,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6312
b0578,0.0683036447491774,nfsB,NAD(P)H nitroreductase NfsB,Energy production and conversion,"RpoD,Rob,MarA,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG50005
b2669,0.068114408859734,stpA,DNA-binding transcriptional repressor StpA with RNA chaperone activity,Transcription,"RpoD,StpA,Lrp,H-NS,ArgR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11554
b2081,0.0676014713283823,yegQ,putative peptidase YegQ,"Post-translational modification, protein turnover,and chaperones",ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7118
b0356,0.0664127305616768,frmA,S-(hydroxymethyl)glutathione dehydrogenase,Energy production and conversion,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=EG50010
b0357,0.0663258822131238,frmR,DNA-binding transcriptional repressor FrmR,Transcription,FrmR,https://ecocyc.org/gene?orgid=ECOLI&id=G6209
b2796,0.064516884437212,sdaC,serine:H(+) symporter SdaC,Amino acid transport and metabolism,"omrA,omrB,ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12142
b2069,0.0630224636967442,yegD,HSP70 family protein YegD,"Post-translational modification, protein turnover,and chaperones",YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=EG12200
b0835,0.0629830869941513,rimO,ribosomal protein S12 methylthiotransferase RimO,"Translation, ribosomal structure and biogenesis",ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6435
