locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b2870,0.21626739820000002,ygeW,putative carbamoyltransferase YgeW,Nucleotide transport and metabolism,ygeW,Crp,https://ecocyc.org/gene?orgid=ECOLI&id=G7489
b2871,0.20990419270000002,ygeX,2%2C3-diaminopropionate ammonia-lyase,Amino acid transport and metabolism,ygeX,,https://ecocyc.org/gene?orgid=ECOLI&id=G7490
b2878,0.19344534430000002,ygfK,putative oxidoreductase%2C Fe-S subunit,Energy production and conversion,ygfK-ssnA,RpoN,https://ecocyc.org/gene?orgid=ECOLI&id=G7497
b2879,0.1779543453,ssnA,putative aminohydrolase,Nucleotide transport and metabolism,ygfK-ssnA,"RpoD,RpoN",https://ecocyc.org/gene?orgid=ECOLI&id=G7498
b2872,0.1751367395,ygeY,putative peptidase YgeY,Amino acid transport and metabolism,ygeY,,https://ecocyc.org/gene?orgid=ECOLI&id=G7491
b2880,0.1449167652,ygfM,putative oxidoreductase,Energy production and conversion,ygfM-xdhD,,https://ecocyc.org/gene?orgid=ECOLI&id=G7499
b2888,0.1363233183,uacT,urate:H(+) symporter,Nucleotide transport and metabolism,uacT,,https://ecocyc.org/gene?orgid=ECOLI&id=G7507
b2873,0.1345424758,hyuA,phenylhydantoinase,Nucleotide transport and metabolism,hyuA,,https://ecocyc.org/gene?orgid=ECOLI&id=G7492
b2881,0.1259915779,xdhD,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit,Nucleotide transport and metabolism,ygfM-xdhD,,https://ecocyc.org/gene?orgid=ECOLI&id=G7500
b2867,0.09798590630000001,xdhB,putative xanthine dehydrogenase FAD-binding subunit XdhB,Nucleotide transport and metabolism,xdhABC,"RpoN,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G7486
b2887,0.09748262490000001,ygfT,fused putative oxidoreductase%2C Fe-S subunit and nucleotide-binding subunit,Energy production and conversion,ygfTS,,https://ecocyc.org/gene?orgid=ECOLI&id=G7506
b2217,0.0965558641,rcsB,DNA-binding transcriptional activator RcsB,Transcription,rcsDB,"RpoD,H-NS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10821
b2866,0.0874072131,xdhA,putative xanthine dehydrogenase molybdenum-binding subunit XdhA,Nucleotide transport and metabolism,xdhABC,"RpoN,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7485
b0824,0.0797382734,ybiY,putative pyruvate formate-lyase activating enzyme YbiY,"Post-translational modification, protein turnover,and chaperones",ybiYW,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G6427
b2868,0.0775621103,xdhC,putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC,Nucleotide transport and metabolism,xdhABC,"RpoN,Fnr,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G7487
b3912,-0.1420855242,cpxR,DNA-binding transcriptional dual regulator CpxR,Transcription,cpxRA,"RpoD,RpoS,CpxR,micF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10020
