locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1649,0.1950733120901637,nemR,DNA-binding transcriptional repressor NemR,Transcription,"RpoD,NemR,RutR",https://ecocyc.org/gene?orgid=ECOLI&id=G6889
b1650,0.1831718417141446,nemA,N-ethylmaleimide reductase,Energy production and conversion,"RpoD,NemR,RutR",https://ecocyc.org/gene?orgid=ECOLI&id=G6890
b3011,0.1623654931197821,yqhD,NADPH-dependent aldehyde reductase YqhD,Energy production and conversion,"RpoD,YqhC",https://ecocyc.org/gene?orgid=ECOLI&id=G7564
b3917,0.1104904181874305,sbp,sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp,Inorganic ion transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10929
b3012,0.1075070560273008,dkgA,methylglyoxal reductase DkgA,Function unknown,"RpoD,RpoS,YqhC,ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7565
b0241,0.0997316645996395,phoE,outer membrane porin PhoE,Cell wall/membrane/envelope biogenesis,"RpoD,PhoB,micF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10729
b1651,0.0955393512135989,gloA,glyoxalase I,Amino acid transport and metabolism,"RpoD,NemR,RutR,micA",https://ecocyc.org/gene?orgid=ECOLI&id=G6891
b0383,0.0940371272457854,phoA,alkaline phosphatase,Inorganic ion transport and metabolism,"RpoD,YidZ,PhoB,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10727
b1101,-0.148241931116606,ptsG,glucose-specific PTS enzyme IIBC component,Carbohydrate transport and metabolism,"RpoD,sgrS,Crp,ArcA,Mlc,Fis,SoxS",https://ecocyc.org/gene?orgid=ECOLI&id=EG10787
b3919,-0.1872854462392502,tpiA,triose-phosphate isomerase,Nucleotide transport and metabolism,"RpoD,RpoS,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG11015
