locus,gene_weight,gene_name,gene_product,cog,regulator,link
b4030,0.2454605089868623,psiE,putative phosphate starvation-inducible protein,Function unknown,"RpoD,Crp,ppGpp,PhoB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11209
b1963,0.2055623615305012,yedR,putative inner membrane protein,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G7051
b4060,0.1857416995116586,yjcB,uncharacterized protein YjcB,Function unknown,"SoxR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11937
b4111,0.164935594755659,proP,osmolyte:H(+) symporter ProP,Amino acid transport and metabolism,"RpoD,YidZ,YebK,YhjC,YedW,RpoS,Crp,Fis,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11612
b0124,0.1598515536466731,gcd,quinoprotein glucose dehydrogenase,Carbohydrate transport and metabolism,"RpoD,Crp,IHF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10369
b1528,0.1562791771843548,ydeA,L-arabinose exporter,Amino acid transport and metabolism,ArcA,https://ecocyc.org/gene?orgid=ECOLI&id=EG11636
b1520,0.1532723777883374,yneE,conserved inner membrane protein YneE,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6807
b0802,0.1445643766484461,ybiJ,DUF1471 domain-containing protein YbiJ,Function unknown,"YhaJ,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG12422
b3238,0.1342028734728002,yhcN,DUF1471 domain-containing stress-induced protein YhcN,Function unknown,"ppGpp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G7683
b1112,0.1311497298559884,bhsA,DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA,Cell wall/membrane/envelope biogenesis,"RpoD,RpoE,Crp,ComR",https://ecocyc.org/gene?orgid=ECOLI&id=G6570
b2924,0.1189153671464066,mscS,small conductance mechanosensitive channel MscS,Cell wall/membrane/envelope biogenesis,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=EG11160
b3662,0.1031126466617945,nepI,purine ribonucleoside exporter,Amino acid transport and metabolism,SoxS,https://ecocyc.org/gene?orgid=ECOLI&id=EG11689
b0411,0.0985296657195319,tsx,nucleoside-specific channel-forming protein Tsx,Cell wall/membrane/envelope biogenesis,"RpoD,YeiE,DeoR,ppGpp,Crp,CytR,micA,rybB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11035
b0797,0.0906718114762774,rhlE,ATP-dependent RNA helicase RhlE,Nucleotide transport and metabolism,"ppGpp,CecR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11235
b1685,0.0885654357339371,ydiH,protein YdiH,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6911
b1962,0.0815084200936793,yedJ,putative HD superfamily phosphohydrolase YedJ,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12710
b2508,0.0806482786314566,guaB,inosine 5'-monophosphate dehydrogenase,Nucleotide transport and metabolism,"PurR,RpoD,Crp,DnaA,Fis",https://ecocyc.org/gene?orgid=ECOLI&id=EG10421
b3364,0.0774760920557259,tsgA,putative transporter TsgA,Carbohydrate transport and metabolism,"NsrR,ppGpp,OmpR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11262
b0822,0.0772862997200297,ybiV,sugar phosphatase,Function unknown,YciT,https://ecocyc.org/gene?orgid=ECOLI&id=G6425
b1657,0.0762597072161962,ydhP,putative transporter YdhP,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G6893
b2597,0.0746019619278529,raiA,stationary phase translation inhibitor and ribosome stability factor,"Translation, ribosomal structure and biogenesis","RpoH,Crp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11151
b4401,-0.0891817771235072,arcA,DNA-binding transcriptional dual regulator ArcA,Transcription,"RpoD,Fnr,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10061
b3403,-0.1012232460885981,pck,phosphoenolpyruvate carboxykinase (ATP),Nucleotide transport and metabolism,"RpoD,YeiE,Crp,Cra,DcuR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10688
b3357,-0.2097906766909401,crp,DNA-binding transcriptional dual regulator CRP,Transcription,"RpoD,Crp,Cra,Fis,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10164
