locus,gene_weight,gene_name,gene_product,cog,regulator,link
b2870,0.2399511544456859,ygeW,putative carbamoyltransferase YgeW,Nucleotide transport and metabolism,Crp,https://ecocyc.org/gene?orgid=ECOLI&id=G7489
b2871,0.2204180146746314,ygeX,2%2C3-diaminopropionate ammonia-lyase,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7490
b2878,0.1944550843730572,ygfK,putative oxidoreductase%2C Fe-S subunit,Energy production and conversion,RpoN,https://ecocyc.org/gene?orgid=ECOLI&id=G7497
b2872,0.1858333034257243,ygeY,putative peptidase YgeY,Amino acid transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7491
b2879,0.1829024128013796,ssnA,putative aminohydrolase,Nucleotide transport and metabolism,"RpoD,RpoN",https://ecocyc.org/gene?orgid=ECOLI&id=G7498
b2888,0.1586088635365715,uacT,urate:H(+) symporter,Nucleotide transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7507
b2880,0.1560396256293367,ygfM,putative oxidoreductase,Energy production and conversion,,https://ecocyc.org/gene?orgid=ECOLI&id=G7499
b2881,0.1304508714995714,xdhD,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit,Nucleotide transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7500
b2873,0.124216341083063,hyuA,phenylhydantoinase,Nucleotide transport and metabolism,,https://ecocyc.org/gene?orgid=ECOLI&id=G7492
b2866,0.0991165220246325,xdhA,putative xanthine dehydrogenase molybdenum-binding subunit XdhA,Nucleotide transport and metabolism,"RpoN,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7485
b2887,0.0964248416618977,ygfT,fused putative oxidoreductase%2C Fe-S subunit and nucleotide-binding subunit,Energy production and conversion,,https://ecocyc.org/gene?orgid=ECOLI&id=G7506
b2867,0.0960481827750054,xdhB,putative xanthine dehydrogenase FAD-binding subunit XdhB,Nucleotide transport and metabolism,"RpoN,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=G7486
b3912,-0.1572610815157332,cpxR,DNA-binding transcriptional dual regulator CpxR,Transcription,"RpoD,RpoS,CpxR,micF",https://ecocyc.org/gene?orgid=ECOLI&id=EG10020
