locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
PP_0032,0.4193719379507095,PP_0032,conserved hypothetical protein,No COG annotation,Op19,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0032&e1=1&assembly=complete
PP_0046,0.2370191295685138,opdT-I,tyrosine-specific outer membrane porin D,Function unknown,Op29,GlnG,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0046&e1=1&assembly=complete
PP_0028,0.1875638300786121,PP_0028,conserved hypothetical protein,Function unknown,Op15,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0028&e1=1&assembly=complete
PP_0042,0.1871828379760435,PP_0042,conserved exported protein of unknown function,Function unknown,Op26,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0042&e1=1&assembly=complete
PP_1439,0.1846908060027577,PP_1439,conserved exported protein of unknown function,No COG annotation,Op907,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_1439&e1=1&assembly=complete
PP_0025,0.1349732150042558,PP_0025,hypothetical protein,No COG annotation,Op12,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0025&e1=1&assembly=complete
PP_2877,0.1344404556363599,yfeH,putative osmotic pressure-regulated transporter,Function unknown,Op1859,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2877&e1=1&assembly=complete
PP_2878,0.1174049644179975,PP_2878,conserved protein of unknown function,No COG annotation,Op1859,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2878&e1=1&assembly=complete
PP_0047,0.1066738157153911,czcR-II,response regulator,Transcription,Op30,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0047&e1=1&assembly=complete
PP_0027,0.0967047275950172,PP_0027,conserved membrane protein of unknown function,No COG annotation,Op14,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0027&e1=1&assembly=complete
PP_2969,0.0963941908136675,csoR,putative repressor of copper utilisation proteins,Function unknown,Op1925,TurA,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2969&e1=1&assembly=complete
PP_0031,0.0955209959435052,PP_0031,hypothetical protein,No COG annotation,Op18,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0031&e1=1&assembly=complete
PP_0044,0.0920994184037767,czcB-I,cobalt-zinc-cadmium resistance protein,Cell wall/membrane/envelope biogenesis,Op27,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0044&e1=1&assembly=complete
PP_5732,0.090980182977566,PP_5732,putative metal-binding protein,Inorganic ion transport and metabolism,Op3525,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_5732&e1=1&assembly=complete
PP_0045,0.0905618292492942,czcC-I,cobalt-zinc-cadmium resistance protein,Cell wall/membrane/envelope biogenesis,Op28,,https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_0045&e1=1&assembly=complete
PP_2699,-0.1100306892466565,PP_2699,conserved protein of unknown function,Function unknown,Op1760,"Metr-I,Metr-II",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2699&e1=1&assembly=complete
PP_2698,-0.1116713223303362,metE,5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase,Amino acid transport and metabolism,Op1760,"Metr-I,Metr-II",https://pseudomonas.com/primarySequenceFeature/list?strain_ids=110&term=Pseudomonas+putida+KT2440+%28TIGR%29&c1=name&v1=PP_2698&e1=1&assembly=complete
