,name,x,y,cog,color,link
meta,start,0.0802783811052703,,,,
ABUW_6001,ABUW_6001,1,0.0096983794,No COG annotation,#87cefa,
ABUW_6002,ABUW_6002,1185,0.004204345,No COG annotation,#87cefa,
ABUW_6003,ABUW_6003,1642,0.019909236900000002,No COG annotation,#87cefa,
ABUW_5001,repAci1,1,0.0060035908,"Replication, recombination and repair",#ff00ff,
ABUW_5002,ABUW_5002,944,0.0100622683,No COG annotation,#87cefa,
ABUW_5003,ABUW_5003,1539,0.0391848677,No COG annotation,#87cefa,
ABUW_5004,ABUW_5004,1871,0.0078630486,Function unknown,#708090,
ABUW_5005,ABUW_5005,2586,-0.010098746700000001,No COG annotation,#87cefa,
ABUW_5006,ABUW_5006,2753,0.0056151762000000004,Function unknown,#708090,
ABUW_5007,ABUW_5007,3036,0.01053698,Function unknown,#708090,
ABUW_5008,ABUW_5008,3478,0.009270809100000001,Inorganic ion transport and metabolism,#0000ff,
ABUW_5010,ABUW_5010,6194,0.0085376479,No COG annotation,#87cefa,
ABUW_5011,ABUW_5011,6978,0.013555816200000001,No COG annotation,#87cefa,
ABUW_5012,ABUW_5012,7151,0.0194672558,No COG annotation,#87cefa,
ABUW_5013,ABUW_5013,7794,0.038409159400000004,No COG annotation,#87cefa,
ABUW_5014,ABUW_5014,8170,-0.0046771349,No COG annotation,#87cefa,
ABUW_0001,dnaA,95,0.001404885,"Replication, recombination and repair",#ff00ff,
ABUW_0002,dnaN,1590,-0.0116663936,"Replication, recombination and repair",#ff00ff,
ABUW_0003,recF,2753,0.0050946864,"Replication, recombination and repair",#ff00ff,
ABUW_0004,gyrB,3888,-0.0014995913,"Replication, recombination and repair",#ff00ff,
ABUW_0005,ABUW_0005,6394,-0.00046672360000000004,Energy production and conversion,#90ee90,
ABUW_0006,ABUW_0006,6870,-0.012018624,Function unknown,#708090,
ABUW_0007,ABUW_0007,7678,-0.00032252750000000003,Function unknown,#708090,
ABUW_0008,ABUW_0008,9866,-0.0137890945,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0009,ABUW_0009,11126,-0.0301047964,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0010,adeT,12476,-0.011244529500000001,Carbohydrate transport and metabolism,#ffc0cb,
ABUW_0011,ABUW_0011,13605,0.010883657500000001,Energy production and conversion,#90ee90,
ABUW_0012,ABUW_0012,13998,0.0130415814,Lipid transport and metabolism,#40e0d0,
ABUW_0013,anmK,14971,0.00030230620000000003,Nucleotide transport and metabolism,#00bfbf,
ABUW_0014,tyrS,16160,-0.011740095300000001,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0020,ABUW_0020,23706,-0.0047229532,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0021,ABUW_0021,24363,-0.010066528600000001,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0022,ABUW_0022,25685,-0.0166562251,Function unknown,#708090,
ABUW_0023,ABUW_0023,27176,0.025593014100000002,Function unknown,#708090,
ABUW_0024,sun,27363,0.0008010912,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0025,fmt,28664,0.0004918298,"Translation, ribosomal structure and biogenesis",#000000,
ABUW_0026,ilvD,29975,0.0032498809,Amino acid transport and metabolism,#ff0000,
ABUW_0027,ABUW_0027,32118,0.0010045077,No COG annotation,#87cefa,
ABUW_0028,ABUW_0028,33507,-0.006579888000000001,Function unknown,#708090,
ABUW_0029,ABUW_0029,34226,0.0058879789,Transcription,#f4a460,
ABUW_0030,ABUW_0030,35196,-0.01713532,Nucleotide transport and metabolism,#00bfbf,
ABUW_0031,ppc,36792,-0.0037909397000000004,Coenzyme transport and metabolism,#008000,
ABUW_0032,ABUW_0032,39518,0.0055360711000000005,No COG annotation,#87cefa,
ABUW_0033,ABUW_0033,39647,-0.0019454366,Transcription,#f4a460,
ABUW_0034,ABUW_0034,40420,-0.0024863111,Cell wall/membrane/envelope biogenesis,#c71585,
ABUW_0035,ABUW_0035,41523,0.0077047366,Defense mechanisms,#d3d3d3,
ABUW_0036,ABUW_0036,44788,0.0024159608000000003,No COG annotation,#87cefa,
ABUW_0037,dnaJ,45270,0.0098200844,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
ABUW_0038,ABUW_0038,46497,0.1205626392,No COG annotation,#87cefa,
ABUW_0039,dapB,47032,0.0045402221000000005,Amino acid transport and metabolism,#ff0000,
ABUW_0040,ABUW_0040,47905,-0.0144345874,Function unknown,#708090,
ABUW_0041,ABUW_0041,48599,-0.0255129986,Amino acid transport and metabolism,#ff0000,
ABUW_0042,alrA,49794,-0.0261160197,Function unknown,#708090,
ABUW_0043,ABUW_0043,50718,-0.0082568012,Transcription,#f4a460,
