locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b1656,0.1537630062,sodB,superoxide dismutase (Fe),Energy production and conversion,sodB,"RpoD,ryhB,fnrS,IHF,Crp,NsrR",https://ecocyc.org/gene?orgid=ECOLI&id=EG10954
b4640_1,0.1337814851,yoeG_1,,No COG Annotation,yoeG_1,,
b3540,0.1178952763,dppF,dipeptide ABC transporter ATP binding subunit DppF,Inorganic ion transport and metabolism,dppABCDF,"RpoD,omrA,omrB,Fnr,IHF,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12628
b3543,0.11593693590000001,dppB,dipeptide ABC transporter membrane subunit DppB,Amino acid transport and metabolism,dppABCDF,"RpoD,omrA,omrB,Fnr,IHF,gcvB,spf",https://ecocyc.org/gene?orgid=ECOLI&id=EG12625
b3542,0.1123048551,dppC,dipeptide ABC transporter membrane subunit DppC,Amino acid transport and metabolism,dppABCDF,"RpoD,Fnr,IHF,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12626
b3541,0.11051569630000001,dppD,dipeptide ABC transporter ATP binding subunit DppD,Amino acid transport and metabolism,dppABCDF,"RpoD,Fnr,IHF,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12627
b2524,0.10596181860000001,iscX,accessory iron-sulfur cluster assembly protein IscX,Function unknown,hscBA-fdx-iscX,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12311
b2530,0.1050487673,iscS,cysteine desulfurase,Amino acid transport and metabolism,iscRSUA,"RpoD,ryhB,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=G7325
b2525,0.09451596400000001,fdx,reduced ferredoxin,Energy production and conversion,hscBA-fdx-iscX,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG11328
b2529,0.0900612138,iscU,scaffold protein for iron-sulfur cluster assembly,Energy production and conversion,iscRSUA,"RpoD,ryhB,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=G7324
b2523,0.0855090516,pepB,aminopeptidase B,Amino acid transport and metabolism,pepB,ryhB,https://ecocyc.org/gene?orgid=ECOLI&id=EG12310
b2526,0.08487109300000001,hscA,iron-sulfur cluster biosynthesis chaperone HscA,"Post-translational modification, protein turnover,and chaperones",hscBA-fdx-iscX,"RpoD,YbiH",https://ecocyc.org/gene?orgid=ECOLI&id=EG12130
b2522,0.0827755734,sseB,protein SseB,Function unknown,sseB,"ryfA,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11601
b2528,0.0825978027,iscA,iron-sulfur cluster insertion protein IscA,Function unknown,iscRSUA,"RpoD,ryhB,IscR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12132
b2527,0.0817050894,hscB,co-chaperone for [Fe-S] cluster biosynthesis,"Post-translational modification, protein turnover,and chaperones",hscBA-fdx-iscX,"RpoD,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12131
b4506,0.0794469418,ykgO,putative ribosomal protein,"Translation, ribosomal structure and biogenesis",ykgMO,"RpoD,Zur",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10434
b1612,0.0711737306,fumA,fumarase A,Energy production and conversion,fumAC,"RpoD,ryhB,ArcA,Fnr,Crp,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10356
b2282,0.0706482455,nuoH,NADH:quinone oxidoreductase subunit H,Energy production and conversion,nuoABCEFGHIJKLMN,"RpoD,NarL,ArcA,IHF,Fnr,Fis,ryhB",https://ecocyc.org/gene?orgid=ECOLI&id=EG12088
b2392,-0.10622352460000001,mntH,Mn(2(+))/Fe(2(+)): H(+) symporter MntH,Inorganic ion transport and metabolism,mntH,"RpoD,Fur,MntR,OxyR,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7254
b4567,-0.20948816010000001,yjjZ,protein YjjZ,Function unknown,yjjZ,"RpoD,ppGpp,OxyR,Fur",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10474
