,name,x,y,cog,color,link
meta,start,0.0512928413414669,,,,
PN96_RS00040,pssA,6014,0.0008637277143157,Lipid transport and metabolism,#87cefa,
PN96_RS00045,PN96_RS00045,7450,-0.0087480499279074,Function unknown,#0000ff,
PN96_RS00050,murB,7958,-0.0026118076734218,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00055,birA,8998,-0.0058377460860113,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00060,coaA,9973,-0.0019811848479799,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00085,tuf,11619,-0.0012206363408925,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00090,secE,13072,-0.0011899287587877,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00095,nusG,13466,0.0036252690016425,Transcription,#000000,
PN96_RS00100,rplK,14180,-0.0030245068979034,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00105,rplA,14613,-0.0008360627893512,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00110,rplJ,15607,0.0055231605323154,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00115,rplL,16159,0.0009789623742514,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00120,rpoB,16779,0.0087958093493781,Transcription,#000000,
PN96_RS00125,rpoC,20895,0.0113393637449584,Transcription,#000000,
PN96_RS00130,PN96_RS00130,25244,-0.0065435156368741,Transcription,#000000,
PN96_RS00135,nudC,25914,-0.0112804727645037,"Replication, recombination and repair",#1e90ff,
PN96_RS00140,hemE,26960,-0.0014347555989118,Coenzyme transport and metabolism,#d3d3d3,
PN96_RS00145,PN96_RS00145,28247,-0.0006415314455278,"Replication, recombination and repair",#1e90ff,
PN96_RS00150,PN96_RS00150,28827,-0.0038535853435558,Amino acid transport and metabolism,#ff0000,
PN96_RS00155,PN96_RS00155,29817,-0.0018393026695736,Function unknown,#0000ff,
PN96_RS00160,PN96_RS00160,30478,-0.0050235248134983,Function unknown,#0000ff,
PN96_RS00165,hupA,31859,-0.0007760236084549,"Replication, recombination and repair",#1e90ff,
PN96_RS00170,PN96_RS00170,32171,-0.0038007479262438,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00175,purD,32939,-0.0075474535359356,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00180,purH,34447,-0.0073341130340319,Nucleotide transport and metabolism,#87ceeb,
PN96_RS00190,zntR,36305,-0.0130554154025066,Transcription,#000000,
PN96_RS00195,cadC,36858,-0.0109950645659174,Transcription,#000000,
PN96_RS23650,PN96_RS23650,49873,-0.0037907202207986,"Replication, recombination and repair",#1e90ff,
PN96_RS00260,PN96_RS00260,51213,-0.0020514996990398,Inorganic ion transport and metabolism,#8b4513,
PN96_RS00265,metH,52764,-0.0097323442258409,Amino acid transport and metabolism,#ff0000,
PN96_RS00270,lysC,56508,-0.0075186792611736,Amino acid transport and metabolism,#ff0000,
PN96_RS00280,PN96_RS00280,58366,0.0047733552937541,Amino acid transport and metabolism,#ff0000,
PN96_RS00285,PN96_RS00285,59538,-0.0031743840417381,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00290,uvrA,61384,0.0012070932578757,"Replication, recombination and repair",#1e90ff,
PN96_RS00295,galU,64355,0.0642746087418587,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00300,QstR,65407,-0.059024424662302,Transcription,#000000,
PN96_RS00305,PN96_RS00305,66329,0.0058431722470267,"Replication, recombination and repair",#1e90ff,
PN96_RS00310,csrD,67106,0.0021314450890857,Signal transduction mechanisms,#f4a460,
PN96_RS00315,PN96_RS00315,69127,0.004311794273136,Cell motility,#da70d6,
PN96_RS00320,pilO,70569,0.0069980288473035,Cell motility,#da70d6,
PN96_RS00325,PN96_RS00325,71212,0.0105687450580048,Function unknown,#0000ff,
PN96_RS00330,mshL,71565,0.0053503118360185,Cell motility,#da70d6,
PN96_RS00335,PN96_RS00335,73289,0.0051849173133454,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PN96_RS00340,PN96_RS00340,74119,0.0011846877659896,Function unknown,#0000ff,
PN96_RS00345,PN96_RS00345,75228,0.0035823848753624,Cell motility,#da70d6,
PN96_RS00350,PN96_RS00350,76961,0.0031641751156095,Cell motility,#da70d6,
PN96_RS00355,PN96_RS00355,78188,0.0037734700598302,No COG annotation,#00bfbf,
PN96_RS00360,PN96_RS00360,78932,0.0052866301355541,Cell motility,#da70d6,
PN96_RS00365,PN96_RS00365,79483,0.004406599966738,No COG annotation,#00bfbf,
PN96_RS00370,PN96_RS00370,79838,0.0052378835809061,Cell motility,#da70d6,
PN96_RS00375,PN96_RS00375,80323,0.0071275951246366,Cell motility,#da70d6,
PN96_RS00380,PN96_RS00380,80898,0.0077519758141718,Cell motility,#da70d6,
PN96_RS00385,PN96_RS00385,81625,0.0098538959998599,No COG annotation,#00bfbf,
PN96_RS00390,PN96_RS00390,82064,0.0001556441676876,No COG annotation,#00bfbf,
PN96_RS00395,PN96_RS00395,85918,-0.0017780701688083,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PN96_RS00400,mreC,87111,-0.0039981097731962,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00405,mreD,88000,-0.0039254258504713,Cell wall/membrane/envelope biogenesis,#c71585,
PN96_RS00410,PN96_RS00410,88493,-0.0036983362149824,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PN96_RS00415,rng,89081,-0.0060416448552971,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00420,PN96_RS00420,90562,-0.0003771354263472,Function unknown,#0000ff,
PN96_RS00425,PN96_RS00425,94482,-0.0007675941090255,Function unknown,#0000ff,
PN96_RS00430,tldD,95315,0.0002777410721899,Function unknown,#0000ff,
PN96_RS00435,PN96_RS00435,96834,-0.0136115529843047,Signal transduction mechanisms,#f4a460,
PN96_RS00440,rapA,98778,-0.003687350532336,Transcription,#000000,
PN96_RS00445,PN96_RS00445,101776,-0.0030111132785365,Inorganic ion transport and metabolism,#8b4513,
PN96_RS00450,rluA,103437,-0.0051398290729468,"Translation, ribosomal structure and biogenesis",#daa520,
PN96_RS00455,PN96_RS00455,104222,-0.003833122449949,Energy production and conversion,#708090,
PN96_RS00460,PN96_RS00460,105251,0.0008079878196308,Function unknown,#0000ff,
