,name,x,y,cog,color,link
meta,start,0.10945224345000001,,,,
SP5448_00005,dnaA,232,0.0294553736,"Replication, recombination and repair",#87ceeb,
SP5448_00010,dnaN,1742,0.0206000302,"Replication, recombination and repair",#87ceeb,
SP5448_00015,yyzM,2953,0.0073127885,Function unknown,#708090,
SP5448_00020,ychF,3480,0.0055744554,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00025,pth,4665,0.02104469,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00030,mfd,5237,0.0158595709,"Replication, recombination and repair",#87ceeb,
SP5448_00035,yabO,8902,0.0280600277,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00040,divIC,9161,0.016476242000000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00050,XK27_09285,9667,0.021671356000000003,Defense mechanisms,#d3d3d3,
SP5448_00055,tilS,10950,0.020209651500000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00060,hpt,12241,0.011864759,Nucleotide transport and metabolism,#87cefa,
SP5448_00065,ftsH,12805,0.0117029092,"Posttranslational modification, protein turnover, chaperones",#00bfbf,
SP5448_00070,yfnA,15040,-0.019860356000000003,Amino acid transport and metabolism,#ff0000,
SP5448_00185,usp,25163,-0.041867840100000005,Cell wall/membrane/envelope biogenesis,#c71585,
SP5448_00190,prs_1,26612,0.0058578049,Nucleotide transport and metabolism,#87cefa,
SP5448_00195,recO,27760,0.0105171017,"Replication, recombination and repair",#87ceeb,
SP5448_00200,plsX,28618,0.021521845600000002,Lipid transport and metabolism,#40e0d0,
SP5448_00205,acpP1,29618,0.0005842467,Function unknown,#708090,
SP5448_00210,purC,30011,0.018373178900000002,Nucleotide transport and metabolism,#87cefa,
SP5448_00215,purL,30839,0.013414339400000001,Nucleotide transport and metabolism,#87cefa,
SP5448_00220,purF,34725,0.0033009776000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00225,purM,36207,0.0228677473,Nucleotide transport and metabolism,#87cefa,
SP5448_00230,purN,37397,0.0275245525,Nucleotide transport and metabolism,#87cefa,
SP5448_00235,purH,38135,0.0140534756,Nucleotide transport and metabolism,#87cefa,
SP5448_00240,SP5448_00240,39740,-0.0041881152,Function unknown,#708090,
SP5448_00245,purD,41117,0.0061302455,Nucleotide transport and metabolism,#87cefa,
SP5448_00250,purE,42660,0.0277994874,Nucleotide transport and metabolism,#87cefa,
SP5448_00255,purK,43138,0.0068914580000000005,Nucleotide transport and metabolism,#87cefa,
