locus,gene_weight,gene_name,gene_product,cog,operon,regulator,G-box,link
BSU_06490,0.16870736071520784,purF,glutamine phosphoribosylpyrophosphate amidotransferase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06490
BSU_06480,0.1684936451943886,purL,phosphoribosylformylglycinamidine synthetase subunit II,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06480
BSU_06470,0.16549634491827095,purQ,phosphoribosylformylglycinamidine synthetase subunit I,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06470
BSU_06450,0.15929094668502616,purC,phosphoribosylaminoimidazole succinocarboxamide synthetase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06450
BSU_06510,0.1586312702425933,purN,phosphoribosylglycinamide formyltransferase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06510
BSU_06460,0.15612823159075553,purS,factor required for phosphoribosylformylglycinamidine synthetase activity,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06460
BSU_06500,0.1553387325719553,purM,phosphoribosylaminoimidazole synthetase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06500
BSU_22060,0.14837297736536675,pbuX,xanthine permease,Nucleotide transport and metabolism,Op1782,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22060
BSU_06520,0.14300547788522516,purH,fused phosphoribosylaminoimidazole carboxy formyl formyltransferase%3B inosine-monophosphate cyclohydrolase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06520
BSU_22070,0.1416064078570723,xpt,xanthine phosphoribosyltransferase,Nucleotide transport and metabolism,Op1782,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_22070
BSU_06430,0.13703342954885514,purK,N5-carboxyaminoimidazole ribonucleotide synthase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06430
BSU_06440,0.13693022194370694,purB,adenylosuccinate lyase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06440
BSU_06530,0.13365157281452406,purD,phosphoribosylglycinamide synthetase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06530
BSU_06420,0.12453900574613855,purE,N5-carboxyaminoimidazole ribonucleotide mutase,Nucleotide transport and metabolism,Op518,"SigA,PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06420
BSU_06370,0.11042392463686984,pbuG,hypoxanthine/guanine permease,Function unknown,Op513,"PurR,G-box",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_06370
