locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
BSU_35880,0.1787493111835972,capA,capsular polyglutamate synthetase (acid resistance),Cell wall/membrane/envelope biogenesis,Op2793,"SigA,DegU",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35880
BSU_35870,0.1750656247683146,edmS,factor required extrachromosomal elements maintenance,No COG annotation,Op2793,"SigA,DegU",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35870
BSU_36740,0.15449635676523976,ywmC,putative exported protein,Function unknown,Op2864,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_36740
BSU_35890,0.123807063965956,capC,capsular polyglutamate amide ligase/translocase subunit,Function unknown,Op2793,"SigA,DegU",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35890
BSU_18630,0.11326376798861686,exlX,extracellular endoglucanase precursor (expansin),Carbohydrate transport and metabolism,Op1425,Fur,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18630
BSU_11040,0.10945081816104822,yitM,conserved hypothetical protein,No COG annotation,Op864,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_11040
BSU_36730,0.1055221985843758,ywmD,putative exported protein,Function unknown,Op2862,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_36730
BSU_35900,0.10336113122664704,capB,capsular polyglutamate synthetase (ATP-dependent amide ligase),Cell wall/membrane/envelope biogenesis,Op2793,"SigA,DegU",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_35900
BSU_08230,0.08493636809857684,catD,catechol-2%2C3-dioxygenase membrane subunit,Function unknown,Op640,"SigA,CatR,YodB,Fur",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08230
BSU_08240,0.08296886050335456,catE,catechol-2%2C3-dioxygenase subunit,Function unknown,Op640,"SigA,CatR,YodB,Fur",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_08240
BSU_12200,0.08136278015205918,yjiA,hypothetical protein,No COG annotation,Op955,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_12200
BSU_13190,0.08130101488848962,ispA,intracellular serine protease,"Post-translational modification, protein turnover, and chaperones",Op1028,"SigA,CodY",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_13190
BSU_30330,0.08043971382765866,ytvB,putative conserved membrane protein,Function unknown,Op2399,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_30330
BSU_26920,0.07869777037518283,yraJ,conserved protein of unknown function,Signal transduction mechanisms,Op2155,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26920
BSU_11055,0.0748355631932265,yitO,putative integral inner membrane protein with HTTM domain,No COG annotation,Op864,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_11055
BSU_18130,0.07112354722503735,eglS,endo-1%2C4-beta-glucanase,Carbohydrate transport and metabolism,Op1382,SigA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18130
BSU_31080,0.0706871028997141,bslA,biofilm hydrophobic layer component,No COG annotation,Op2447,"DegU,AbrB,LutR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_31080
BSU_03359,0.07046294250560013,yczL,hypothetical protein,No COG annotation,Op251,"SigA,Zur",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_03359
BSU_17190,0.06809165840839163,pksL,polyketide synthase of type I (bacillaene synthesis),"Secondary metabolites biosynthesis, transport, and catabolism",Op1296,"CodY,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17190
BSU_17200,0.06789898933661227,pksM,trans AT polyketide synthase of type I involved in bacillaene synthesis,Lipid transport and metabolism,Op1296,"CodY,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17200
BSU_26930,0.06786841741043917,yraI,conserved protein of unknown function,Signal transduction mechanisms,Op2156,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_26930
BSU_25880,0.06700608144907243,yqxJ,hypothetical protein%3B skin element,No COG annotation,Op2045,"Spo0A,CcpA,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_25880
BSU_17160,0.06645040710577275,pksH,enoyl-CoA hydratase for bacillaene biosynthesis,Lipid transport and metabolism,Op1296,"CodY,AbrB",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_17160
BSU_11070,0.06638679302107188,yitP,conserved hypothetical protein,Function unknown,Op864,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_11070
BSU_18410,0.06525971285885486,ggt,membrane bound gamma-glutamyltranspeptidase,Amino acid transport and metabolism,Op1405,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18410
BSU_38470,0.06495721043222201,eapD,exported double-zinc aminopeptidase,Function unknown,Op2980,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_38470
BSU_19800,0.06391530356734923,phyC,phytase,Lipid transport and metabolism,Op1547,AbrB,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19800
