locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_2965,0.1726337299,ABUW_2965,hypothetical protein,No COG annotation,,,
ABUW_1233,0.1432529521,ABUW_1233,OmpW family protein,Cell wall/membrane/envelope biogenesis,Op660,,
ABUW_2984,0.1265671908,ABUW_2984,hypothetical protein,Function unknown,Op1539,,
ABUW_2985,0.1111406535,ABUW_2985,hypothetical protein,Inorganic ion transport and metabolism,Op1540,,
ABUW_2980,0.1102800394,ABUW_2980,hypothetical protein,Function unknown,Op1538,,
ABUW_2983,0.10766159730000001,ABUW_2983,hypothetical protein,"Post-translational modification, protein turnover,and chaperones",Op1538,,
ABUW_2167,0.1055554031,ABUW_2167,iron-regulated membrane protein,Function unknown,Op1121,,
ABUW_0357,0.10327292440000001,ABUW_0357,hypothetical protein,No COG annotation,Op200,,
ABUW_2166,0.09893811990000001,ABUW_2166,hypothetical protein,No COG annotation,Op1121,,
ABUW_2981,0.0988498979,ABUW_2981,heme oxygenase,Inorganic ion transport and metabolism,Op1538,,
ABUW_3351,-0.1009561991,ABUW_3351,heme oxygenase-like protein,Function unknown,,ABUW_1645,
ABUW_0684,-0.1299290299,ABUW_0684,coproporphyrinogen III oxidase,Coenzyme transport and metabolism,Op367,,
