locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_RS30005,0.09758668100000001,PSPTO_RS30005,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_0142,0.0946134817,PSPTO_0142,hypothetical protein,No COG annotation,,
PSPTO_RS16620,0.0883118717,PSPTO_RS16620,hypothetical protein,No COG annotation,,
PSPTO_RS11625,0.0862383466,PSPTO_RS11625,hypothetical protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_RS16650,0.0840045902,PSPTO_RS16650,SMI1/KNR4 family protein,No COG annotation,,
PSPTO_4363,0.0773695365,sodB,superoxide dismutase [Fe],Energy production and conversion,,
PSPTO_RS28000,0.0768500735,PSPTO_RS28000,hypothetical protein,Function unknown,,
PSPTO_5209,0.071440503,PSPTO_5209,hypothetical protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_4754,0.07130388580000001,PSPTO_4754,hypothetical protein,No COG annotation,,
PSPTO_2083,0.06730942100000001,PSPTO_2083,hypothetical protein,No COG annotation,,
PSPTO_RS07630,0.0670977569,PSPTO_RS07630,hypothetical protein,No COG annotation,,
PSPTO_RS26910,0.0665578186,PSPTO_RS26910,tetratricopeptide repeat protein,Function unknown,,
PSPTO_2458,0.0657228086,PSPTO_2458,DUF1851 domain-containing protein,Function unknown,,
PSPTO_RS28005,0.0638232436,PSPTO_RS28005,hypothetical protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_RS01570,0.0628432378,PSPTO_RS01570,phage tail tape measure protein,"Cell cycle control, cell division, chromosome partitioning",,
PSPTO_RS27995,0.0623084572,PSPTO_RS27995,hypothetical protein,Function unknown,,
PSPTO_4883,0.0615136654,PSPTO_4883,PepSY domain-containing protein,Function unknown,,
PSPTO_5428,0.0612392697,PSPTO_5428,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_4643,0.060627148000000006,PSPTO_4643,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_2457,0.0601751619,PSPTO_2457,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_RS16710,0.0587616394,PSPTO_RS16710,SMI1/KNR4 family protein,Function unknown,,
PSPTO_RS05590,0.0586802448,PSPTO_RS05590,IS5 family transposase,"Replication, recombination and repair",,
PSPTO_2541,0.0575137321,PSPTO_2541,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_2057,0.057364929700000004,PSPTO_2057,ribonuclease E inhibitor RraB,Function unknown,,
PSPTO_2324,0.057184467200000005,PSPTO_2324,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_2390,0.057155483800000004,PSPTO_2390,DUF4145 domain-containing protein,Function unknown,,
PSPTO_1315,0.0571145762,PSPTO_1315,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_4347,0.0565829007,PSPTO_4347,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_2234,0.056385943300000005,PSPTO_2234,IS5-like element ISPssy family transposase,"Replication, recombination and repair",,
PSPTO_RS11010,0.056372411000000004,PSPTO_RS11010,hypothetical protein,No COG annotation,,
