,name,x,y,cog,color,link
meta,start,0.04250195805,,,,
PSPTO_0001,dnaA,339,-0.0071572717000000004,"Replication, recombination and repair",#1e90ff,
PSPTO_0002,dnaN,1913,-0.0002580796,"Replication, recombination and repair",#1e90ff,
PSPTO_0003,recF,3039,0.0001196753,"Replication, recombination and repair",#1e90ff,
PSPTO_0004,gyrB,4147,0.0013990165,"Replication, recombination and repair",#1e90ff,
PSPTO_0005,PSPTO_0005,7188,0.015949478200000002,Defense mechanisms,#90ee90,
PSPTO_0006,PSPTO_0006,8861,0.0059358354000000006,"Replication, recombination and repair",#1e90ff,
PSPTO_0007,PSPTO_0007,10179,0.015465680400000001,Function unknown,#0000ff,
PSPTO_0008,PSPTO_0008,11067,0.0095314465,"Replication, recombination and repair",#1e90ff,
PSPTO_0009,PSPTO_0009,14512,0.0035269623000000003,"Replication, recombination and repair",#1e90ff,
PSPTO_5633,PSPTO_5633,15948,0.034198275,Function unknown,#0000ff,
PSPTO_RS00055,PSPTO_RS00055,16484,-0.0075143614,"Replication, recombination and repair",#1e90ff,
PSPTO_0011,PSPTO_0011,16743,0.0145351008,Function unknown,#0000ff,
PSPTO_RS00065,PSPTO_RS00065,17511,0.0033899203,No COG annotation,#00bfbf,
PSPTO_0014,PSPTO_0014,18573,0.0179986818,No COG annotation,#00bfbf,
PSPTO_0015,PSPTO_0015,19321,-0.010570323000000001,No COG annotation,#00bfbf,
PSPTO_0016,PSPTO_0016,19983,-0.0005414056,No COG annotation,#00bfbf,
PSPTO_0017,PSPTO_0017,20738,-0.011843945500000001,"Replication, recombination and repair",#1e90ff,
PSPTO_0018,PSPTO_0018,23290,0.0052124056,"Replication, recombination and repair",#1e90ff,
PSPTO_0019,PSPTO_0019,24096,-0.0073526058,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00100,PSPTO_RS00100,25202,-0.0193820008,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00105,PSPTO_RS00105,25556,-0.0085882267,No COG annotation,#00bfbf,
PSPTO_RS00110,PSPTO_RS00110,26153,-0.0142449441,No COG annotation,#00bfbf,
PSPTO_RS00115,PSPTO_RS00115,27068,-0.0156940231,No COG annotation,#00bfbf,
PSPTO_0022,PSPTO_0022,28202,0.0032167095,Transcription,#000000,
PSPTO_0023,PSPTO_0023,29392,0.0090856611,No COG annotation,#00bfbf,
PSPTO_RS00130,PSPTO_RS00130,30005,0.0335709866,"Replication, recombination and repair",#1e90ff,
PSPTO_0024,PSPTO_0024,30850,0.0009345670000000001,No COG annotation,#00bfbf,
PSPTO_0025,PSPTO_0025,31338,0.020168216000000003,Function unknown,#0000ff,
PSPTO_0026,PSPTO_0026,32022,0.0207946936,No COG annotation,#00bfbf,
PSPTO_0027,PSPTO_0027,33254,0.018909522300000002,No COG annotation,#00bfbf,
PSPTO_0028,PSPTO_0028,33978,0.004024682,"Replication, recombination and repair",#1e90ff,
PSPTO_0029,PSPTO_0029,35933,-0.0061418243,"Replication, recombination and repair",#1e90ff,
PSPTO_0030,PSPTO_0030,36881,-0.0043836703,Function unknown,#0000ff,
PSPTO_0031,PSPTO_0031,39345,0.0086298361,Function unknown,#0000ff,
PSPTO_0032,PSPTO_0032,40884,-0.0024337473,Transcription,#000000,
PSPTO_0033,PSPTO_0033,41852,0.0083915002,Transcription,#000000,
PSPTO_0034,PSPTO_0034,42754,0.0074984886,"Replication, recombination and repair",#1e90ff,
PSPTO_0035,PSPTO_0035,45183,0.0013501211,"Replication, recombination and repair",#1e90ff,
PSPTO_0036,tnpB,46754,0.013897326000000002,"Replication, recombination and repair",#1e90ff,
PSPTO_0037,PSPTO_0037,47448,0.014527561900000001,"Replication, recombination and repair",#1e90ff,
PSPTO_0038,PSPTO_0038,52403,0.0052839054,Function unknown,#0000ff,
PSPTO_RS00210,PSPTO_RS00210,54637,0.0359085579,No COG annotation,#00bfbf,
PSPTO_0039,PSPTO_0039,54971,0.0040203226,"Replication, recombination and repair",#1e90ff,
PSPTO_0040,tnpB,56542,0.0087702111,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00225,PSPTO_RS00225,56937,-0.0034907116000000003,No COG annotation,#00bfbf,
PSPTO_0042,PSPTO_0042,57351,0.0027019514,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PSPTO_0043,PSPTO_0043,58344,0.005244037,Nucleotide transport and metabolism,#87ceeb,
PSPTO_RS00240,PSPTO_RS00240,59945,-0.0042556992,No COG annotation,#00bfbf,
PSPTO_RS29830,PSPTO_RS29830,60983,0.0102825424,No COG annotation,#00bfbf,
PSPTO_RS00250,PSPTO_RS00250,61614,-0.0063241994,No COG annotation,#00bfbf,
PSPTO_0046,PSPTO_0046,62078,-0.007575974,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PSPTO_0047,PSPTO_0047,64066,-0.0052582059,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00265,PSPTO_RS00265,66192,0.0092206113,No COG annotation,#00bfbf,
PSPTO_RS00270,PSPTO_RS00270,66650,0.0363519184,Signal transduction mechanisms,#f4a460,
PSPTO_RS00275,PSPTO_RS00275,67041,-0.0032564586,Function unknown,#0000ff,
PSPTO_0048,tcmP,67445,-0.002997603,Function unknown,#0000ff,
PSPTO_0049,PSPTO_0049,68863,-0.0059830116,"Replication, recombination and repair",#1e90ff,
PSPTO_0050,tcmP,69623,-0.015873776000000003,No COG annotation,#00bfbf,
PSPTO_0051,PSPTO_0051,71041,-0.0031418219000000002,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PSPTO_0052,PSPTO_0052,71828,0.0022629404,No COG annotation,#00bfbf,
PSPTO_RS00305,PSPTO_RS00305,73641,-0.0010005102,No COG annotation,#00bfbf,
PSPTO_0054,PSPTO_0054,75073,0.0022368219000000003,Function unknown,#0000ff,
PSPTO_0055,PSPTO_0055,75949,0.0041486642,"Replication, recombination and repair",#1e90ff,
PSPTO_0056,PSPTO_0056,76968,0.0053559958,"Replication, recombination and repair",#1e90ff,
PSPTO_RS00325,PSPTO_RS00325,77803,0.001054348,Function unknown,#0000ff,
PSPTO_0057,PSPTO_0057,78120,0.0082487585,Function unknown,#0000ff,
PSPTO_0058,PSPTO_0058,79007,0.0009610809,"Replication, recombination and repair",#1e90ff,
PSPTO_0059,PSPTO_0059,80922,0.0006606329000000001,No COG annotation,#00bfbf,
PSPTO_RS00345,PSPTO_RS00345,81732,-0.0015415024,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PSPTO_0061,hopY1,82500,-0.0059902837000000006,Function unknown,#0000ff,
PSPTO_0062,PSPTO_0062,83552,-0.0123615645,Energy production and conversion,#708090,
PSPTO_0063,PSPTO_0063,85159,0.0311832735,Function unknown,#0000ff,
PSPTO_0064,PSPTO_0064,85784,-0.0049795967,Signal transduction mechanisms,#f4a460,
PSPTO_0065,recG,87268,-0.0075351009,"Replication, recombination and repair",#1e90ff,
PSPTO_0066,PSPTO_0066,89355,-0.0018112170000000002,Transcription,#000000,
PSPTO_0067,tonB-1,90371,0.0068195242000000005,Cell wall/membrane/envelope biogenesis,#c71585,
PSPTO_0068,exbD,91114,0.0026975016,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PSPTO_0069,exbB,91543,0.0086200665,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PSPTO_0070,PSPTO_0070,92710,-0.0026348604000000003,Carbohydrate transport and metabolism,#ffc0cb,
PSPTO_0071,PSPTO_0071,93607,-0.0026419701,No COG annotation,#00bfbf,
PSPTO_0072,PSPTO_0072,94399,0.0030083410000000003,"Translation, ribosomal structure and biogenesis",#daa520,
PSPTO_0073,spoT,94805,-0.0057410664000000005,Transcription,#000000,
PSPTO_0074,rpoZ,96971,-0.008569784300000001,Transcription,#000000,
