,name,x,y,cog,color,link
meta,start,0.11171387599999999,,,,
LAC_H_00012,,0,-0.0031776070000000003,,#ff0000,
LAC_H_00018,,0,0.028461926,,#ff0000,
LAC_H_00201,,0,-0.032069557,,#ff0000,
LAC_H_00210,,0,-0.002469383,,#ff0000,
LAC_H_00215,,0,0.003517149,,#ff0000,
LAC_H_00216,,0,-0.014390922,,#ff0000,
LAC_H_00237,,0,-0.004820326,,#ff0000,
LAC_H_00238,,0,-0.008328902,,#ff0000,
LAC_H_00303,,0,-0.008559157,,#ff0000,
LAC_H_00304,,0,-0.014614162,,#ff0000,
LAC_H_00448,,0,0.001735148,,#ff0000,
LAC_H_00507,,0,0.02300686,,#ff0000,
LAC_H_00563,,0,-2.78e-05,,#ff0000,
LAC_H_00606,,0,0.039799091,,#ff0000,
LAC_H_00645,,0,0.012887176,,#ff0000,
LAC_H_01013,,0,-0.001427933,,#ff0000,
LAC_H_01308,,0,-0.010424913,,#ff0000,
LAC_H_01365,,0,-0.002358843,,#ff0000,
LAC_H_01559,,0,-0.012753828,,#ff0000,
LAC_H_01570,,0,4.78e-05,,#ff0000,
LAC_H_01575,,0,-0.001811827,,#ff0000,
LAC_H_01687,,0,0.01117598,,#ff0000,
LAC_H_01688,,0,0.028271156,,#ff0000,
LAC_H_01807,,0,-0.036756438,,#ff0000,
LAC_H_01829,,0,0.0006276869999999999,,#ff0000,
LAC_H_01830,,0,0.011214791000000002,,#ff0000,
LAC_H_01836,,0,0.002584115,,#ff0000,
LAC_H_01887,,0,0.00430112,,#ff0000,
LAC_H_01907,,0,-0.007231949,,#ff0000,
LAC_H_01918,,0,-0.015621874,,#ff0000,
LAC_H_01926,,0,0.006835696,,#ff0000,
LAC_H_01941,,0,-0.007681151999999998,,#ff0000,
LAC_H_01958,,0,-0.011680621,,#ff0000,
LAC_H_02127,,0,-0.010801258,,#ff0000,
LAC_H_02204,,0,-0.004235869000000001,,#ff0000,
LAC_H_02205,,0,0.014863493,,#ff0000,
LAC_H_02206,,0,-0.006069438000000001,,#ff0000,
LAC_H_02207,,0,-0.00533716,,#ff0000,
LAC_H_02216,,0,0.00043699,,#ff0000,
LAC_H_02217,,0,0.004676399,,#ff0000,
LAC_H_02499,,0,0.013483145,,#ff0000,
LAC_H_02500,,0,-0.002372851,,#ff0000,
LAC_H_02514,,0,0.006909679,,#ff0000,
LAC_H_02515,,0,-0.020246104,,#ff0000,
LAC_H_02543,,0,-0.016340961,,#ff0000,
LAC_H_02544,,0,-0.010551931,,#ff0000,
LAC_H_02591,,0,0.01342931,,#ff0000,
LAC_H_02662,,0,-0.009630724,,#ff0000,
LAC_H_02694,,0,0.020915724,,#ff0000,
LAC_H_02703,,0,0.045357775,,#ff0000,
LAC_H_02721,,0,0.014365831,,#ff0000,
LAC_H_02722,,0,-0.013838552,,#ff0000,
USA300HOU_RS00005,dnaA,543,0.00712502,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00010,dnaN,2182,0.005853085,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00015,yaaA,3696,-0.011676488,Function unknown,#bfbf00,
USA300HOU_RS00020,recF,3938,-0.00856527,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00025,gyrB,5060,-0.007318656999999998,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00030,gyrA,7031,-0.004582381,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00035,nnrD,9781,-0.009194998,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00040,hutH,10919,0.012545756000000002,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00045,serS,12812,-0.001852499,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00050,azlC,14748,0.003567515,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00055,azlD,15440,-0.024572178,Function unknown,#bfbf00,
USA300HOU_RS00060,metX,16132,-0.004843736,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00065,,17391,-0.004840853,Function unknown,#bfbf00,
USA300HOU_RS00070,yybT,18344,0.001107068,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00075,rplI,20308,0.002354756,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00080,dnaB,20786,-0.000319763,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00085,purA,22464,-0.020715949,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00100,vicR,24951,-0.005958178000000001,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00105,vicK,25665,-0.003933214,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00110,yycH,27484,-0.00057167,Function unknown,#bfbf00,
USA300HOU_RS00115,yycI,28819,0.002380381,Function unknown,#bfbf00,
USA300HOU_RS00120,vicX,29997,0.001027961,Function unknown,#bfbf00,
USA300HOU_RS00125,sasH,31025,-0.032043463,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00130,rlmH,33711,-0.0014019770000000002,Function unknown,#bfbf00,
USA300HOU_RS00135,orf028,34512,-0.011581283,,#ff0000,
USA300HOU_RS00140,tnp2,35876,-0.007775115999999999,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00150,ugpQ,37812,-0.02595377,Energy production and conversion,#708090,
USA300HOU_RS00155,pg15,38652,-0.037284845,Lipid transport and metabolism,#0000ff,
USA300HOU_RS00160,pbpC,39126,0.284378762,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00165,blaR,41232,0.15999353300000002,Defense mechanisms,#40e0d0,
USA300HOU_RS00170,hsdR,42190,0.152311417,Defense mechanisms,#40e0d0,
USA300HOU_RS00175,,42460,0.01206619,,#ff0000,
USA300HOU_RS00180,ccU,44100,0.014490207,Function unknown,#bfbf00,
USA300HOU_RS00185,orf010,44621,0.010274083,Function unknown,#bfbf00,
USA300HOU_RS00190,,45019,0.005457126,,#ff0000,
USA300HOU_RS00195,ccrB,45891,-0.010242791,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00200,ccrA,47541,-0.01252914,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00205,ccH,49124,-0.002854423,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00210,,50911,0.002272753,,#ff0000,
USA300HOU_RS00215,,51340,0.017078083,,#ff0000,
USA300HOU_RS00220,,53062,0.007487191999999998,Transcription,#87cefa,
USA300HOU_RS00230,,54925,0.021604809,,#ff0000,
USA300HOU_RS00235,mll7993,56433,-0.0125699,Defense mechanisms,#40e0d0,
USA300HOU_RS00240,,56933,-0.0063658280000000005,,#ff0000,
USA300HOU_RS00245,,59042,-0.008101379,Defense mechanisms,#40e0d0,
USA300HOU_RS00250,,60104,0.020538674,,#ff0000,
USA300HOU_RS00255,,60387,-0.011355409,,#ff0000,
USA300HOU_RS00260,,60793,0.011468223,,#ff0000,
USA300HOU_RS00265,,61682,0.000884036,,#ff0000,
USA300HOU_RS00270,,63045,-0.002133791,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00275,adhC,64040,-0.008470604,Energy production and conversion,#708090,
USA300HOU_RS00280,,65422,0.010934558,,#ff0000,
USA300HOU_RS00285,ccU,65660,0.012743252,Function unknown,#bfbf00,
USA300HOU_RS00290,orf010,66179,-0.028339927,Function unknown,#bfbf00,
USA300HOU_RS00295,,66577,0.00015164,,#ff0000,
USA300HOU_RS00300,,67735,0.016011345,,#ff0000,
USA300HOU_RS00305,,68835,0.014268936,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00310,arcb1,69784,0.011180657,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00315,,70820,0.002193788,Transcription,#87cefa,
USA300HOU_RS00320,arcD,71551,0.005822509,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00325,arcA,73058,0.003839952,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00330,,74562,-0.004036033,Transcription,#87cefa,
USA300HOU_RS00335,,75510,-0.0032055020000000003,Signal transduction mechanisms,#d3d3d3,
USA300HOU_RS00350,ytpA,77075,0.002966086,Lipid transport and metabolism,#0000ff,
USA300HOU_RS00355,,78191,-0.002455993,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00360,,79650,-0.011240202,Function unknown,#bfbf00,
USA300HOU_RS00365,nikA,80339,-0.005560611,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00370,,81895,0.002358252,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00375,,82851,0.001253218,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00380,,83585,-0.011653111,,#ff0000,
USA300HOU_RS00385,,84345,-0.009719254,Function unknown,#bfbf00,
USA300HOU_RS00390,copB,86000,0.000386039,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00395,ydhK,88081,0.00541766,Function unknown,#bfbf00,
USA300HOU_RS00410,,89391,0.008004653,,#ff0000,
USA300HOU_RS00415,,91232,-0.022003447,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00425,yrkJ,91899,-0.01174412,Function unknown,#bfbf00,
USA300HOU_RS00430,,92654,-0.01327737,Function unknown,#bfbf00,
USA300HOU_RS00435,yrkE,93051,-0.015033367,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00440,,94149,-0.00294821,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00455,duS,97362,-0.003710784,"Translation, ribosomal structure and biogenesis",#008000,
USA300HOU_RS00460,,98657,0.044611925,,#ff0000,
USA300HOU_RS00465,tfoX,98909,-0.000140698,Transcription,#87cefa,
USA300HOU_RS00470,spns1,99277,0.004625719,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00475,,100490,0.005374328,Function unknown,#bfbf00,
USA300HOU_RS00480,ilvY,101153,0.015834835,Transcription,#87cefa,
USA300HOU_RS00485,,102368,-0.003500831,,#ff0000,
USA300HOU_RS00490,,102992,0.009856192,Transcription,#87cefa,
USA300HOU_RS00495,,104169,-0.003909382,,#ff0000,
USA300HOU_RS00500,,105038,-0.020678712,"Replication, recombination and repair",#ffc0cb,
USA300HOU_RS00505,,108247,-0.012232776,,#ff0000,
USA300HOU_RS00510,plC,108934,-0.010688858,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00515,,110141,-0.002499711,Function unknown,#bfbf00,
USA300HOU_RS00520,,110963,0.013820724,Function unknown,#bfbf00,
USA300HOU_RS00525,,111797,-0.017548203999999998,Function unknown,#bfbf00,
USA300HOU_RS00530,,112634,-0.0026804940000000003,Function unknown,#bfbf00,
USA300HOU_RS00535,,113534,0.003620047,Transcription,#87cefa,
USA300HOU_RS00540,amD,115883,-0.00350309,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00545,sbtA,117063,-0.010746708999999998,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00550,yjbB,118944,-0.025475088,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00555,mycA,120931,-0.023607852,Function unknown,#bfbf00,
USA300HOU_RS00560,,122880,-0.017191013999999998,,#ff0000,
USA300HOU_RS00565,norG,123865,-0.00051105,Transcription,#87cefa,
USA300HOU_RS00570,,125452,-0.012759415,,#ff0000,
USA300HOU_RS00575,,126187,-0.005669716,Energy production and conversion,#708090,
USA300HOU_RS00580,spA,128108,-0.019591621,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00585,sarS,130007,-0.003691933,Transcription,#87cefa,
USA300HOU_RS00590,sirC,131128,-0.00705771,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00595,sirB,132123,-0.020555003,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00600,sirA,133134,-0.01417772,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00605,sbnA,134357,0.010005389,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00610,arcB,135334,0.012128531,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00615,sbnC,136365,0.002621427,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00620,mdtG,138112,0.003415201,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00625,iucA,139358,-0.002485736,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00630,iucC,141003,0.006257128000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00635,sbnG,142828,0.008805885,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00640,sbnH,143604,0.01413683,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00645,sbnI,144810,0.016203191999999998,Transcription,#87cefa,
USA300HOU_RS00655,,145770,0.01226277,,#ff0000,
USA300HOU_RS00660,,146227,-0.0005178219999999999,,#ff0000,
USA300HOU_RS00665,budC,147065,-0.0049639820000000005,Function unknown,#bfbf00,
USA300HOU_RS00675,galE,148177,0.011410516,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00680,tuaA,149120,0.014673718999999997,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00685,,150022,0.009378833,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00690,wzY,151169,0.007691312,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00695,,152397,0.020297972,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00700,sodM,154095,0.00671896,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00705,,155062,0.030345933,,#ff0000,
USA300HOU_RS00710,crgR,155979,0.000843267,Transcription,#87cefa,
USA300HOU_RS00720,deoD,156970,-0.012817377,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00725,tet38,157684,0.010769071000000002,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00730,deoc1,159117,0.005001785999999999,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00735,deoB,159807,0.006818839,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00740,phnE,161116,-0.018578164,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00745,phnB,161928,-0.017700476,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00750,phnC,162730,-0.011010835,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00755,phnD,163717,-0.011890663,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00760,,164902,-0.005785372,Function unknown,#bfbf00,
USA300HOU_RS00765,yfkN,166497,-0.000649327,Nucleotide transport and metabolism,#90ee90,
USA300HOU_RS00775,,168692,0.007975997,,#ff0000,
USA300HOU_RS00780,,169162,0.013402949,,#ff0000,
USA300HOU_RS00785,,169536,-0.006492412,,#ff0000,
USA300HOU_RS00795,adhE,171100,-0.002343198,Energy production and conversion,#708090,
USA300HOU_RS00800,cap8A,174054,-0.0006931180000000001,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00805,capB,174738,0.023546963,"Cell cycle control, cell division, chromosome partitioning",#add8e6,
USA300HOU_RS00810,capC,175427,0.031357884,,#ff0000,
USA300HOU_RS00815,,176211,-0.006231055,,#ff0000,
USA300HOU_RS00820,capD,178025,0.018969097,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00825,cap5F,179066,0.03740823,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00830,,180179,-0.013233378,,#ff0000,
USA300HOU_RS00835,cap5H,181306,0.008484716,Function unknown,#bfbf00,
USA300HOU_RS00840,cap5I,181937,0.020932292,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00845,cap5J,183060,0.029995806,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00850,cap5K,184219,0.021693892000000003,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00855,cap5L,185425,0.020936864,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00860,capM,186641,-0.0045598240000000005,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00865,cap5N,187198,0.000210674,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00870,wecC,188139,-0.003296881,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00875,cap5P,189478,0.002229467,Cell wall/membrane/envelope biogenesis,#8b4513,
USA300HOU_RS00880,isdI,190688,0.015537711,Energy production and conversion,#708090,
USA300HOU_RS00885,,191021,0.009328218,Function unknown,#bfbf00,
USA300HOU_RS00890,aldA,191831,0.006110269000000001,Energy production and conversion,#708090,
USA300HOU_RS00895,czcD,193964,0.006231265,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00900,,194985,0.015277008,,#ff0000,
USA300HOU_RS00905,srpF,195367,-0.004782524,,#ff0000,
USA300HOU_RS00910,tauB,196221,0.0029336740000000003,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00915,,196975,0.00012817700000000002,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00920,ssuC,197946,0.009551327,Inorganic ion transport and metabolism,#00bfbf,
USA300HOU_RS00925,,198720,0.044592900000000005,,#ff0000,
USA300HOU_RS00930,,199969,-0.009646196,Function unknown,#bfbf00,
USA300HOU_RS00935,fdH,200501,-0.010472889,Energy production and conversion,#708090,
USA300HOU_RS00940,yweA,201912,0.004936229,Carbohydrate transport and metabolism,#da70d6,
USA300HOU_RS00945,,203609,0.001498565,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
USA300HOU_RS00950,sfP,210797,0.019271693,Coenzyme transport and metabolism,#ff00ff,
USA300HOU_RS00955,,211769,-0.000899553,Function unknown,#bfbf00,
USA300HOU_RS00960,argB,212518,0.004653128,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00965,argJ,213298,-0.00785067,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00970,argC,214551,0.00479515,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00975,argD,215621,-0.013212896000000002,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00980,brnQ,217058,-0.010061629,Amino acid transport and metabolism,#c71585,
USA300HOU_RS00985,yecD,218689,-0.002106197,"Secondary metabolites biosynthesis, transport, and catabolism",#87ceeb,
