locus,gene_weight,gene_name,gene_product,cog,regulator,link
b1997,0.2250993619836897,insC-3,CP4-44 prophage%3B IS2 insertion element repressor InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7077
b1403,0.2237771349382383,insC-2,IS2 insertion element repressor InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6724
b2861,0.2225864945868755,insC-4,IS2 insertion element repressor InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7481
b1402,0.1842688129516384,insD-2,IS2 insertion element protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6723
b1996,0.1840935309568865,insD-3,CP4-44 prophage%3B IS2 insertion element protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7076
b2860,0.1809776765256231,insD-4,IS2 insertion element protein InsB,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7480
b3218,0.1799380335429493,insH-10,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7672
b2192,0.1732202594052863,insH-8,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7150
b0259,0.1712121718930926,insH-1,CP4-6 prophage%3B IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6134
b0656,0.1561336290885399,insH-3,IS5 transposase and trans-activator,"Replication, recombination and repair",Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=G6360
b1027,0.145953866137483,insE-4,IS3 element protein InsE,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6534
b4284,0.1435763012737927,insI-3,KpLE2 phage-like element%3B IS30 transposase,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7905
b1994,0.1418477784455114,insH-6,CP4-44 prophage%3B IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7074
b0373,0.1362378721063238,insE-2,IS3 element protein InsE,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6224
b3505,0.1227120544738668,insH-11,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7769
b1026,0.1113453837976791,insF-4,IS3 element protein InsF,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6533
b0372,0.1037461814921637,insF-2,IS3 element protein InsF,"Replication, recombination and repair",YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=G6223
b1375,0.0994432220150422,ynaE,Rac prophage%3B uncharacterized protein YnaE,Transcription,"YdcR,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=G6698
b1374,0.0935336030586715,pinR,Rac prophage%3B putative site-specific recombinase,"Replication, recombination and repair",Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6697
b2030,0.082094033778172,insH-7,IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G7092
b0552,0.079385645850661,insH-2,DLP12 prophage%3B IS5 transposase and trans-activator,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6308
b0275,0.0750237812842874,insA-3,IS1 protein InsA,"Replication, recombination and repair",,https://ecocyc.org/gene?orgid=ECOLI&id=G6146
b0991,-0.0850096683650871,ymcE,protein YmcE,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G6512
b4542,-0.1076425227613969,yohO,UPF0387 family protein YohO,No COG annotation,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10459
