locus,gene_weight,gene_name,gene_product,cog,regulator,link
b2145,0.1847090683030877,yeiS,DUF2542 domain-containing protein YeiS,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7144
b4662,0.1623547965723326,sgrT,putative inhibitor of the PtsG glucose transporter,Energy production and conversion,"RpoD,RpoS,Cra,SgrR,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=G0-10617
b2672,0.1381257474852628,ygaM,DUF883 domain-containing protein YgaM,Function unknown,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7400
b4533,0.1380495525860081,ynfO,Qin prophage%3B protein YnfO,Function unknown,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10452
b3103,0.1311271163588311,yhaH,putative inner membrane protein,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7617
b2009,0.1304474412817659,sbmC,DNA gyrase inhibitor,"Replication, recombination and repair","LexA,Crp,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11892
b1810,0.1170350204687745,yoaC,DUF1889 domain-containing protein YoaC,Function unknown,"YeiE,YafC,RpoE,CysB,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6994
b3929,0.1144314519547878,rraA,ribonuclease E inhibitor protein A,Coenzyme transport and metabolism,"RpoD,RpoS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11879
b0131,0.1087680746688525,panD,aspartate 1-decarboxylase proenzyme,Coenzyme transport and metabolism,"RpoD,YfeC,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=EG11747
b1836,0.0939473322957454,yebV,protein YebV,Function unknown,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7009
b0113,-0.1255380627890239,pdhR,DNA-binding transcriptional dual regulator PdhR,Transcription,"RpoD,RpoS,Fnr,Crp,Cra,PdhR,GlaR,OmpR,BtsR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11088
