locus,gene_weight,gene_name,gene_product,cog,regulator,link
STM2022,0.2040253609,cbiN,synthesis of vitamin B12 adenosyl cobalamide precursor,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2022
STM2024,0.2024271779,cbiL,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2024
STM2025,0.19849520680000002,cbiK,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2025
STM2023,0.1816961239,cbiM,synthesis of vitamin B12 adenosyl cobalamide precursor,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2023
STM2026,0.1813027756,cbiJ,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2026
STM2021,0.1769513366,cboQ,synthesis of vitamin B12 adenosyl cobalamide precursor,Inorganic ion transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2021
STM2027,0.1762101566,cbiH,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2027
STM2028,0.1636077679,cbiG,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2028
STM2029,0.1468176991,cbiF,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2029
STM2020,0.1446306897,cbiO,synthesis of vitamin B12 adenosyl cobalamide precursor,Nucleotide transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2020
STM2019,0.1260991817,cbiP,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2019
STM2030,0.1153054661,cbiT,synthesis of vitamin B12 adenosyl cobalamide precursor,Coenzyme transport and metabolism,,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2030
STM2018,0.1126436968,cobU,cobinamide kinase,Coenzyme transport and metabolism,"nac,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM2018
STM3815,0.0994076326,ccmE,periplasmic heme-dependent peroxidase,"Post-translational modification, protein turnover,and chaperones","flhD;flhC,fnr,modE,nac,narL,narP,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3815
STM3813,0.0982674437,ccmG,heme lyase disulfide oxidoreductase,Energy production and conversion,"flhD;flhC,fnr,modE,nac,narL,narP,rpoD",https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM3813
