locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_4297,0.1671164667,PSPTO_4297,hypothetical protein,No COG annotation,,
PSPTO_3453,0.1409947722,PSPTO_3453,lipoprotein,No COG annotation,,
PSPTO_2132,0.1383359993,PSPTO_2132,SgcJ/EcaC family oxidoreductase,Function unknown,,
PSPTO_4255,0.1357014603,PSPTO_4255,carboxymuconolactone decarboxylase family protein,"Post-translational modification, protein turnover,and chaperones",,
PSPTO_RS19515,0.1340507122,PSPTO_RS19515,hypothetical protein,No COG annotation,,
PSPTO_4264,0.13154035860000002,PSPTO_4264,OsmC family protein,"Post-translational modification, protein turnover,and chaperones",,
PSPTO_3749,0.1209771926,PSPTO_3749,MarR family transcriptional regulator,Transcription,,
PSPTO_4263,0.1134859498,PSPTO_4263,SDR family oxidoreductase,Lipid transport and metabolism,,
PSPTO_3748,0.1061756284,PSPTO_3748,HlyD family efflux transporter periplasmic adaptor subunit,Defense mechanisms,,
PSPTO_RS19510,0.1059289467,PSPTO_RS19510,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_2950,0.10158275080000001,xylcC,benzaldehyde dehydrogenase,Energy production and conversion,,
PSPTO_4256,0.1005904905,PSPTO_4256,alkene reductase,Energy production and conversion,,
PSPTO_3747,0.09908433500000001,PSPTO_3747,DHA2 family efflux MFS transporter permease subunit,Amino acid transport and metabolism,,
PSPTO_2683,0.0965061616,PSPTO_2683,hypothetical protein,No COG annotation,,
PSPTO_3099,0.0932460952,mexE,efflux RND transporter periplasmic adaptor subunit,Cell wall/membrane/envelope biogenesis,,
PSPTO_1865,0.08898940200000001,PSPTO_1865,alkene reductase,Energy production and conversion,,
PSPTO_1864,0.0793995126,PSPTO_1864,SDR family oxidoreductase,Function unknown,,
PSPTO_3077,0.07913535020000001,PSPTO_3077,alkene reductase,Energy production and conversion,,
PSPTO_3619,0.0756535619,PSPTO_3619,DUF1656 domain-containing protein,Function unknown,,
PSPTO_2507,0.0756147107,PSPTO_2507,SDR family oxidoreductase,Carbohydrate transport and metabolism,,
PSPTO_2690,0.0739445572,PSPTO_2690,lipoprotein,No COG annotation,,
PSPTO_4302,0.0716861149,PSPTO_4302,TetR family transcriptional regulator,Transcription,,
PSPTO_3101,0.0715227281,PSPTO_3101,TolC family protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_4257,0.0693295086,PSPTO_4257,4-oxalocrotonate tautomerase family protein,Function unknown,,
PSPTO_2932,0.0690733818,PSPTO_2932,aldo/keto reductase,Energy production and conversion,,
PSPTO_3100,0.0674762439,saxF,efflux RND transporter permease subunit,Defense mechanisms,,
PSPTO_3136,0.0637483934,PSPTO_3136,FMN-dependent NADH-azoreductase,Energy production and conversion,,
PSPTO_3183,0.0626841509,PSPTO_3183,pirin family protein,Function unknown,,
PSPTO_3621,0.060003452900000004,PSPTO_3621,efflux transporter outer membrane subunit,Cell wall/membrane/envelope biogenesis,,
PSPTO_2949,0.059937006200000004,PSPTO_2949,coniferyl-alcohol dehydrogenase,Lipid transport and metabolism,,
PSPTO_3039,0.0585477178,PSPTO_3039,zinc-dependent alcohol dehydrogenase family protein,Energy production and conversion,,
PSPTO_0680,0.057499830800000006,PSPTO_0680,DUF3299 domain-containing protein,Cell wall/membrane/envelope biogenesis,,
PSPTO_3078,0.0569974512,PSPTO_3078,nuclear transport factor 2 family protein,Function unknown,,
PSPTO_4262,0.0567576464,PSPTO_4262,TetR/AcrR family transcriptional regulator,Transcription,,
PSPTO_4303,0.0558497223,PSPTO_4303,efflux RND transporter periplasmic adaptor subunit,Cell wall/membrane/envelope biogenesis,,
PSPTO_3620,0.0539961704,PSPTO_3620,HlyD family secretion protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_3490,0.0518278602,PSPTO_3490,sugar ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,,
PSPTO_0014,0.051463427000000006,PSPTO_0014,hypothetical protein,No COG annotation,,
PSPTO_0562,0.0496215312,PSPTO_0562,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,,
PSPTO_4356,0.0494101662,PSPTO_4356,helix-turn-helix transcriptional regulator,Transcription,,
PSPTO_3618,0.0492631373,PSPTO_3618,FUSC family protein,Function unknown,,
PSPTO_3304,0.0491322012,PSPTO_3304,MFS transporter,Amino acid transport and metabolism,,
PSPTO_1858,0.049111011100000004,saxA,MBL fold metallo-hydrolase,Function unknown,,
PSPTO_1863,0.048513787,PSPTO_1863,alpha/beta hydrolase,Lipid transport and metabolism,,
PSPTO_3452,0.0480699704,PSPTO_3452,LysE family translocator,Amino acid transport and metabolism,,
PSPTO_3617,0.0476999512,PSPTO_3617,winged helix DNA-binding protein,Transcription,,
PSPTO_5639,0.0476549109,PSPTO_5639,hypothetical protein,No COG annotation,,
PSPTO_4265,0.0466897978,metC,cystathionine beta-lyase,Amino acid transport and metabolism,,
PSPTO_3855,0.0464760684,PSPTO_3855,ABC transporter ATP-binding protein,Defense mechanisms,,
PSPTO_4183,0.0463459845,rpmE-1,type B 50S ribosomal protein L31,"Translation, ribosomal structure and biogenesis",,
PSPTO_RS20425,-0.0484254727,PSPTO_RS20425,hypothetical protein,No COG annotation,,
PSPTO_3246,-0.0504365763,PSPTO_3246,histidine phosphatase family protein,Carbohydrate transport and metabolism,,
PSPTO_2241,-0.0534212296,kdpF,K(+)-transporting ATPase subunit F,No COG annotation,,
PSPTO_3414,-0.0543253557,PSPTO_3414,hypothetical protein,No COG annotation,,
PSPTO_RS08865,-0.062309315000000004,PSPTO_RS08865,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_4672,-0.07167718120000001,PSPTO_4672,hypothetical protein,No COG annotation,,
