locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b3092,0.28245384160000003,uxaC,D-glucoronate/D-galacturonate isomerase,Carbohydrate transport and metabolism,uxaCA,"RpoD,YdcN,YqhC,YdhB,YbcM,YebK,YedW,ExuR,Crp,Fnr,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G81
b3091,0.25567453500000004,uxaA,D-altronate dehydratase,Carbohydrate transport and metabolism,uxaCA,"RpoD,ExuR,Crp,Fnr",https://ecocyc.org/gene?orgid=ECOLI&id=EG12734
b1581,0.2499031824,rspA,mandelate racemase/muconate lactonizing enzyme family protein RspA,Cell wall/membrane/envelope biogenesis,rspAB,"Crp,YdfH",https://ecocyc.org/gene?orgid=ECOLI&id=G6839
b1580,0.24646900060000002,rspB,putative zinc-binding dehydrogenase RspB,Energy production and conversion,rspAB,"Crp,YdfH",https://ecocyc.org/gene?orgid=ECOLI&id=G6838
b1521,0.23218156680000002,uxaB,tagaturonate reductase,Carbohydrate transport and metabolism,uxaB,"RpoD,YdcN,YciT,YqhC,YdhB,YebK,YdiP,YbcM,ExuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11065
b2172,0.1988361764,yeiQ,putative dehydrogenase%2C NAD-dependent,Carbohydrate transport and metabolism,yeiQ,"YfeC,YqhC,ArcA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12036
b4322,0.1855058921,uxuA,D-mannonate dehydratase,Carbohydrate transport and metabolism,uxuAB,"RpoD,OxyR,YdcN,YcfQ,YedW,ExuR,UxuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11066
b4323,0.1561916512,uxuB,D-mannonate oxidoreductase,Carbohydrate transport and metabolism,uxuAB,"RpoD,OxyR,YidZ,YdcN,ExuR,UxuR,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG20248
b3093,0.1224180483,exuT,hexuronate transporter,Inorganic ion transport and metabolism,exuT,"YqhC,ExuR,Crp,DpiA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG12738
b4116,-0.0969487717,adiY,DNA-binding transcriptional activator AdiY,Transcription,adiY,"YieP,H-NS,sgrS",https://ecocyc.org/gene?orgid=ECOLI&id=EG11966
