locus,gene_weight,gene_name,gene_product,cog,regulator,link
PSPTO_1624,0.1285458184,PSPTO_1624,cation acetate symporter,Function unknown,,
PSPTO_0471,0.12796517300000002,PSPTO_0471,CBS domain-containing protein,Signal transduction mechanisms,,
PSPTO_1623,0.1173580077,PSPTO_1623,DUF485 domain-containing protein,Function unknown,,
PSPTO_0470,0.1151548097,PSPTO_0470,3'-5' exonuclease,"Replication, recombination and repair",,
PSPTO_1825,0.11238790800000001,acs,acetate--CoA ligase,Nucleotide transport and metabolism,,
PSPTO_4852,0.1022664072,PSPTO_4852,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_4853,0.0916554775,PSPTO_4853,CpaF family protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_4851,0.0879140107,PSPTO_4851,type II and III secretion system protein family protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_4850,0.0858067639,cpaB,Flp pilus assembly protein CpaB,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_4849,0.08473386840000001,PSPTO_4849,Flp family type IVb pilin,Function unknown,,
PSPTO_4854,0.08440225400000001,PSPTO_4854,type II secretion system F family protein,"Intracellular trafficking, secretion, and vesicular transport",,
PSPTO_0536,0.0832054508,PSPTO_0536,bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,,
PSPTO_1768,0.0809284455,PSPTO_1768,MarR family transcriptional regulator,Transcription,,
PSPTO_0728,0.079922514,PSPTO_0728,aldehyde dehydrogenase,Energy production and conversion,,
PSPTO_4855,0.0796927613,PSPTO_4855,type II secretion system F family protein,Cell motility,,
PSPTO_RS21615,0.0787243225,PSPTO_RS21615,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_4637,0.078709018,PSPTO_4637,YbdD/YjiX family protein,Function unknown,,
PSPTO_4638,0.0694466586,cstA,carbon starvation protein A,Signal transduction mechanisms,,
PSPTO_1614,0.0673355872,PSPTO_1614,hypothetical protein,No COG annotation,,
PSPTO_4857,0.0670561659,PSPTO_4857,DUF3613 domain-containing protein,Function unknown,,
PSPTO_RS22150,-0.06717612960000001,PSPTO_RS22150,hypothetical protein,No COG annotation,,
PSPTO_RS01705,-0.0681838214,PSPTO_RS01705,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_RS08605,-0.06929817220000001,PSPTO_RS08605,DUF1534 domain-containing protein,No COG annotation,,
PSPTO_RS04585,-0.073169579,PSPTO_RS04585,TIGR03750 family conjugal transfer protein,No COG annotation,,
