,name,x,y,cog,color,link
meta,start,0.08389981362881416,,,,
PA0001,dnaA,483,-0.005644395500000001,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0084487888,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0168391965,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0085973299,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0031630237000000003,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0077816034,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.0012898535,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.0026441984,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0066331799,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.0074414908000000005,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.007322580600000001,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,0.0003007964,Function unknown,#0000ff,
PA0013,PA0013,15620,0.0019741919,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0031205793,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.012272510700000001,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0021066004000000003,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,0.0042973866000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0006104165,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0023332272000000003,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.00042006490000000003,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0046132956,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.0030166511,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,0.0030237776000000003,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.010611063700000001,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0076260306,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0019495577,No COG annotation,#00bfbf,
PA0027,PA0027,28613,0.0077283662000000005,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.0004106579,No COG annotation,#00bfbf,
PA0029,PA0029,30502,1.58198e-05,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.0101712289,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,-0.0042693802,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,0.0027575205,Transcription,#000000,
PA0032a,PA0032a,35549,0.0115781267,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,-0.0012643955000000001,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.01742529,Transcription,#000000,
PA0035,trpA,37087,-0.0137957696,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,-0.003191288,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.0019842711,Transcription,#000000,
PA0038,PA0038,40190,0.0017460454,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.0044629619,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.0095850124,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.006823737000000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.009450939700000001,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.0032707591000000003,No COG annotation,#00bfbf,
PA0043,PA0043,57212,-0.0056267405000000005,Function unknown,#0000ff,
PA0044,exoT,58786,-0.005629401,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0061752129,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,0.00190199,Function unknown,#0000ff,
PA0047,PA0047,61879,0.0078400803,Function unknown,#0000ff,
PA0048,PA0048,62403,-0.0267407368,Transcription,#000000,
PA0049,PA0049,63068,-0.0144379012,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.0070134452,No COG annotation,#00bfbf,
PA0051,phzH,66303,-2.10229e-05,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,0.0078013742,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.0069888238,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,-0.0086813461,Function unknown,#0000ff,
PA0056,PA0056,70702,-0.0030806785,Transcription,#000000,
PA0057,PA0057,71730,-0.0026035330000000003,Function unknown,#0000ff,
PA0058,PA0058,72680,-0.011653938,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.0139810915,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,-0.0029263454,Function unknown,#0000ff,
PA0061,PA0061,74279,0.004756763000000001,No COG annotation,#00bfbf,
PA0062,PA0062,74773,-0.0189174078,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.0101442287,Function unknown,#0000ff,
PA0064,PA0064,76416,0.005465459000000001,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.008532043500000001,Function unknown,#0000ff,
PA0066,PA0066,78090,-0.007485569300000001,Function unknown,#0000ff,
PA0067,prlC,78710,-0.0033747801,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,-0.0082403282,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.006220809000000001,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,-0.0094964691,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.0077969294,Function unknown,#0000ff,
PA0072,PA0072,85085,-0.0101852369,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,-0.0008485707,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,-0.0107805212,Transcription,#000000,
PA0075,pppA,90106,-0.0091275385,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,-0.0019223322,Function unknown,#0000ff,
PA0077,icmF1,91521,-0.00022611890000000001,Function unknown,#0000ff,
PA0078,PA0078,95048,-0.0002822761,Cell motility,#da70d6,
PA0079,PA0079,96404,-0.0047243476000000005,Function unknown,#0000ff,
PA0080,PA0080,97754,-0.0095783256,Function unknown,#0000ff,
PA0081,fha1,98263,-0.0031630128,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,-0.0056873957,Function unknown,#0000ff,
PA0083,PA0083,101247,-0.0033052011000000003,Function unknown,#0000ff,
PA0084,PA0084,101778,-0.0110113684,Function unknown,#0000ff,
PA0085,hcp1,103350,-0.00850305,Function unknown,#0000ff,
PA0086,PA0086,104006,0.0073987334,Function unknown,#0000ff,
PA0087,PA0087,104853,-0.011627828000000002,Function unknown,#0000ff,
PA0088,PA0088,105359,0.0014258578,Function unknown,#0000ff,
PA0089,PA0089,107182,-0.001996009,Function unknown,#0000ff,
PA0090,clpV1,108221,-0.0080462208,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,-0.0181277666,Function unknown,#0000ff,
PA0092,PA0092,113022,0.0060380791000000005,No COG annotation,#00bfbf,
PA0093,PA0093,113303,-0.0037829975000000004,Function unknown,#0000ff,
PA0094,PA0094,114611,-0.0029475929,Function unknown,#0000ff,
PA0095,PA0095,115299,-0.0074525934000000005,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0096,PA0096,117552,-0.0022095187,No COG annotation,#00bfbf,
PA0097,PA0097,117931,-0.0049108162,Function unknown,#0000ff,
PA0098,PA0098,119127,0.00475941,Cell wall/membrane/envelope biogenesis,#c71585,
PA0099,PA0099,120164,0.002828583,Transcription,#000000,
PA0100,PA0100,121346,-0.0018001284000000002,Function unknown,#0000ff,
PA0101,PA0101,122248,-0.0012382119,Energy production and conversion,#708090,
PA0102,PA0102,123871,0.0012914663000000001,Inorganic ion transport and metabolism,#8b4513,
PA0103,PA0103,124810,0.0013932156000000002,Inorganic ion transport and metabolism,#8b4513,
PA0103a,PA0103a,126368,0.0056390928,No COG annotation,#00bfbf,
PA0105,coxB,127378,0.0049604385,Energy production and conversion,#708090,
PA0106,coxA,128512,0.0170361018,Energy production and conversion,#708090,
PA0107,PA0107,130115,0.020781923,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0108,coIII,130680,0.005024229900000001,Energy production and conversion,#708090,
PA0109,PA0109,131583,-0.0025188479,Function unknown,#0000ff,
PA0110,PA0110,131808,0.012857135700000001,Function unknown,#0000ff,
PA0111,PA0111,132577,0.0107897839,Function unknown,#0000ff,
PA0112,PA0112,133220,0.0156056509,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0113,PA0113,134319,0.013604686000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0114,senC,135259,0.017272497600000002,Function unknown,#0000ff,
PA0115,PA0115,135934,0.0054219048,Function unknown,#0000ff,
PA0116,PA0116,136518,0.0019065341000000001,Transcription,#000000,
PA0117,PA0117,137248,-0.0042221935000000006,Lipid transport and metabolism,#87cefa,
PA0118,PA0118,138001,4.06714e-05,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0119,PA0119,138818,-0.0025760271000000003,Energy production and conversion,#708090,
PA0120,PA0120,140216,-0.0013178755,Transcription,#000000,
PA0121,PA0121,141003,-0.005191513300000001,Transcription,#000000,
PA0122,PA0122,141917,0.0048225995,Function unknown,#0000ff,
PA0123,PA0123,142359,-0.0055930277,Transcription,#000000,
PA0124,PA0124,143567,-0.0117507609,Function unknown,#0000ff,
PA0125,PA0125,143845,-0.0212740485,Transcription,#000000,
PA0126,PA0126,144248,-0.0059881608000000005,No COG annotation,#00bfbf,
PA0127,PA0127,144969,0.0027973555000000002,Function unknown,#0000ff,
PA0128,PA0128,145542,-0.0007116089000000001,Inorganic ion transport and metabolism,#8b4513,
PA0129,gabP,145965,0.0218037072,Amino acid transport and metabolism,#ff0000,
PA0130,PA0130,147561,0.0010031704,Energy production and conversion,#708090,
PA0131,PA0131,149138,-0.0011065815,Function unknown,#0000ff,
