locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b1145,0.32152482050000003,ymfK,e14 prophage%3B putative repressor protein YmfK,Transcription,ymfK,,https://ecocyc.org/gene?orgid=ECOLI&id=G6589
b1143,0.260657547,ymfI,e14 prophage%3B protein YmfI,No COG annotation,ymfI,,https://ecocyc.org/gene?orgid=ECOLI&id=G6587
b1139,0.21666370440000002,lit,e14 prophage%3B cell death peptidase Lit,"Post-translational modification, protein turnover,and chaperones",lit,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10535
b1159,0.1961452689,mcrA,e14 prophage%3B 5-methylcytosine-specific restriction enzyme McrA,Defense mechanisms,mcrA,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=EG10573
b1140,0.16761745890000002,intE,e14 prophage%3B putative integrase,"Replication, recombination and repair",ymfH-xisE-intE,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12370
b3357,0.1607661672,crp,DNA-binding transcriptional dual regulator CRP,Transcription,crp,"RpoD,Crp,Cra,Fis,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10164
b1137,0.1592996179,ymfD,e14 prophage%3B putative SAM-dependent methyltransferase,Coenzyme transport and metabolism,ymfED,,https://ecocyc.org/gene?orgid=ECOLI&id=G6582
b1138,0.1554392602,ymfE,e14 prophage%3B uncharacterized protein YmfE,No COG annotation,ymfED,,https://ecocyc.org/gene?orgid=ECOLI&id=G6583
b1596,0.12453758940000001,ynfM,putative transporter YnfM,Amino acid transport and metabolism,ynfM,YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=G6854
b4693,0.11729671450000001,aaaE,e14 prophage,No COG Annotation,ymfTLMNR-beeE-jayE-ymfQ-ycfK-tfaP,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16720
b4519,-0.21377500430000002,icdC,protein IcdC,Energy production and conversion,icdC,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10556
