locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
BSU_20230,0.1411209018617154,yorW,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1591,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20230
BSU_20050,0.13783678335746458,yosQ,SPbeta phage endodeoxyribonuclease (homing endonuclease%2C responsible for intron mobility),"Replication, recombination and repair",Op1573,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20050
BSU_20240,0.13585947901773004,yorV,putative nucleic acid binding protein%3B phage SPbeta,No COG annotation,Op1592,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20240
BSU_20300,0.13512684974893766,yorP,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1598,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20300
BSU_20330,0.13176982126492362,yorM,putative murein hydrolase%3B phage SPbeta,Function unknown,Op1601,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20330
BSU_20250,0.12865862959262667,mtbP,DNA (cytosine-5-)-methyltransferase%3B phage SPbeta,"Replication, recombination and repair",Op1593,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20250
BSU_20310,0.1248752904840724,yorO,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1599,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20310
BSU_20280,0.1227206071599972,yorR,putative nucleotide kinase or triphosphate hydrolase%3B phage SPbeta,Nucleotide transport and metabolism,Op1596,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20280
BSU_20220,0.12095980178484025,yorX,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1590,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20220
BSU_20270,0.1208622675111114,yorS,putative 5'(3')-deoxyribonucleotidase%3B phage SPbeta,Function unknown,Op1595,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20270
BSU_20020,0.1197307825254844,dutB,SPbeta phage deoxyuridine 5'-triphosphate nucleotidohydrolase,Nucleotide transport and metabolism,Op1570,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20020
BSU_20370,0.1194944217089634,yorI,putative replicative DNA helicase (DnaB family)%3B phage SPbeta,"Translation, ribosomal structure and biogenesis",Op1605,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20370
BSU_20290,0.11704837967671967,yorQ,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1597,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20290
BSU_20360,0.11678753755412102,yorJ,putative DNA replication initiation protein%3B phage SPbeta,"Replication, recombination and repair",Op1604,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20360
BSU_19990,0.1167695455788808,yosV,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1566,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19990
BSU_20390,0.11414105439548332,yorG,putative ATP/GTP binding protein%3B phage SPbeta,"Replication, recombination and repair",Op1607,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20390
BSU_20350,0.11343889239746223,yorK,putative single-strand DNA-specific exonuclease%3B phage SPbeta,"Replication, recombination and repair",Op1603,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20350
BSU_19920,0.11304003599987172,yotD,conserved protein with rubredoxin fold%3B phage SPbeta,No COG annotation,Op1560,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19920
BSU_20080,0.11254708460660293,yosL,conserved protein of unknown function%3B phage SPbeta,No COG annotation,Op1576,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20080
BSU_20400,0.11151337762251573,yorF,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1608,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20400
BSU_19880,0.11054612893447008,yotH,putative sensor or permease%3B phage SPbeta,No COG annotation,Op1555,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19880
BSU_20060,0.1104704707007016,nrdEB,SPbeta phage ribonucleoside reductase alpha (large) subunit,Nucleotide transport and metabolism,Op1574,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20060
BSU_20340,0.10770829929868236,dpoL,DNA polymerase with 3'-5' exonuclease activity%3B phage SPbeta,"Replication, recombination and repair",Op1602,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20340
BSU_20320,0.10731327640185953,yorN,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1600,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20320
BSU_20380,0.10510209552908653,yorH,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1606,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20380
BSU_19890,0.10449160747541114,yotG,hypothetical protein%3B phage SPbeta,No COG annotation,Op1556,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19890
BSU_19870,0.10393032386012056,yotI,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1554,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19870
BSU_20680,0.10382452812790087,yoqC,putative SOS nucleotide-binding protein%3B phage SPbeta,No COG annotation,Op1635,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20680
BSU_19930,0.1022764166143169,yotC,hypothetical protein%3B phage SPbeta,No COG annotation,Op1561,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19930
BSU_19830,0.1010093401606234,yotM,hypothetical protein%3B phage SPbeta,"Replication, recombination and repair",Op1550,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19830
BSU_20070,0.09995478834771954,nrdIB,SPbeta phage subunit of ribonucleoside diphosphate reductase,Nucleotide transport and metabolism,Op1575,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20070
BSU_20510,0.09936773605193763,yoqU,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1618,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20510
BSU_20570,0.09713597120772267,yoqN,consserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1624,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20570
BSU_20480,0.0951010744462164,yoqX,conserved protein of unknown function%3B SPbeta phage,No COG annotation,Op1615,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20480
BSU_20030,0.09482376069896056,yosR,SPbeta phage putative thiol disulfide oxidoreductase fragment,"Post-translational modification, protein turnover, and chaperones",Op1571,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20030
BSU_20550,0.09346552112223046,yoqP,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1622,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20550
BSU_20590,0.08678567214771475,yoqL,putative endonuclease%3B phage SPbeta,No COG annotation,Op1626,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20590
BSU_20010,0.08486618684488763,yosT,putative transcription modulator%3B phage SPbeta,"Replication, recombination and repair",Op1569,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20010
BSU_20600,0.08375584083368598,yoqK,hypothetical protein%3B phage SPbeta,No COG annotation,Op1627,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20600
BSU_20430,0.08333697288677737,yorC,conserved protein of unknown function%3B phage SPbeta,No COG annotation,Op1611,LexA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20430
BSU_20670,0.07679883491239367,yoqD,putative DNA-binding protein anti-repressor%3B phage SPbeta,Function unknown,Op1634,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20670
BSU_20700,0.07476100468851421,yoqA,hypothetical protein%3B phage SPbeta,No COG annotation,Op1637,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20700
BSU_20440,0.07295056049770009,yorB,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1611,LexA,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20440
BSU_20640,0.07233423443295033,yoqG,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1631,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20640
BSU_20610,0.0716244388825141,yoqJ,conserved hypothetical protein%3B phage SPbeta,Function unknown,Op1628,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20610
BSU_20710,0.0690720352172298,yopZ,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1638,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20710
BSU_20690,0.06829397579479156,yoqB,conserved hypothetical protein%3B phage SPbeta,No COG annotation,Op1636,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20690
BSU_20730,0.06411798974614809,yopX,conserved protein of unknown function%3B phage SPbeta,No COG annotation,Op1640,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20730
BSU_19910,0.0621991204057332,yotE,hypothetical protein%3B phage SPbeta,No COG annotation,Op1558,"SigK,SigA,SigE,CsoR",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_19910
BSU_20040,0.0615700422910031,nrdFB,phage SPbeta ribonucleoside diphosphate reductase,Nucleotide transport and metabolism,Op1572,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_20040
BSU_18909,0.060601252237403265,yozZ,putative phage holin (fragment),Function unknown,Op1461,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_18909
BSU_21340,-0.06708340207214318,yomJ,protein conferring self-immunity to the host%3B phage SPbeta,No COG annotation,Op1707,"AbrB,YonO",http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21340
BSU_21360,-0.07370711045671395,yomH,conserved protein of unknown function%3B phage SPbeta,Function unknown,Op1709,YonO,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21360
BSU_21430,-0.07945825295920733,bhlB,holin-like protein%3B bacteriophage SPbeta,Function unknown,Op1717,YonO,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21430
BSU_21370,-0.08508128882649935,yomG,putative DNA wielding protein%3B SPbeta phage,Function unknown,Op1710,YonO,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_21370
