locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
b4126,0.14535445430000002,yjdI,PF06902 family protein YjdI,Function unknown,yjdIJ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7828
b0498,0.1243749977,ybbC,PF15631 family protein YbbC,Function unknown,rhsD-ybbC-ylbH-ybbD,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11769
b1957,0.1145156471,yodC,protein YodC,Function unknown,yodC,Lrp,https://ecocyc.org/gene?orgid=ECOLI&id=G7050
b0901,0.11176838010000001,ycaK,putative NAD(P)H-dependent oxidoreductase YcaK,Function unknown,ycaK,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG12702
b1795,0.1115412724,yeaQ,PF04226 family protein YeaQ,Function unknown,yeaQ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6981
b4090,0.1027846842,rpiB,allose-6-phosphate isomerase/ribose-5-phosphate isomerase B,Carbohydrate transport and metabolism,rpiB,"RpoD,AlsR,Lrp,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG11827
b1559,0.0997958288,ydfT,Qin prophage%3B putative antitermination protein Q,Transcription,ydfUT,YdcN,https://ecocyc.org/gene?orgid=ECOLI&id=G6830
b2448,0.0956208248,yffQ,CPZ-55 prophage%3B uncharacterized protein YffQ,No COG annotation,,"YdcN,YciT,YfeC,YdhB,YfiE,YbcM",https://ecocyc.org/gene?orgid=ECOLI&id=G7278
b4224,0.0941793704,chpS,ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system,Transcription,chpSB,"RpoD,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG11250
b1436,0.0923233945,yncJ,protein YncJ,Function unknown,,,https://ecocyc.org/gene?orgid=ECOLI&id=G6747
b2377,0.0907953983,yfdY,DUF2545 domain-containing protein YfdY,Function unknown,yfdY,,https://ecocyc.org/gene?orgid=ECOLI&id=G7240
b4127,0.0903077736,yjdJ,putative N-acetyltransferase YjdJ,Function unknown,yjdIJ,,https://ecocyc.org/gene?orgid=ECOLI&id=G7829
b0132,0.0879990727,rpnC,recombination-promoting nuclease RpnC,"Replication, recombination and repair",rpnC,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11748
b1952,0.0860453506,dsrB,protein DsrB,Function unknown,dsrB,,https://ecocyc.org/gene?orgid=ECOLI&id=G7045
b1051,0.0846991603,msyB,acidic protein that suppresses heat sensitivity of a secY mutant,Function unknown,msyB,"RpoS,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11338
b2085,0.0842777526,yegR,uncharacterized protein YegR,No COG annotation,yegRZ,"RpoD,ppGpp,EvgA,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G7122
b3291,0.0822652231,mscL,large conductance mechanosensitive channel,Cell wall/membrane/envelope biogenesis,mscL,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=EG11180
b0317,0.0819826865,yahC,uncharacterized protein YahC,Function unknown,,YfeC,https://ecocyc.org/gene?orgid=ECOLI&id=G6182
b1383,0.0802959796,ydbL,DUF1318 domain-containing protein YdbL,Function unknown,ydbH-ynbE-ydbL,,https://ecocyc.org/gene?orgid=ECOLI&id=G6705
b4550,0.0788412785,arfA,alternative ribosome-rescue factor A,Function unknown,arfA,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10465
b1992,0.0774887371,cobS,cobalamin 5'-phosphate synthase,Coenzyme transport and metabolism,cobUST,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12150
b1958,0.07708887240000001,yedI,conserved inner membrane protein YedI,Function unknown,yedI,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12709
b0119,0.07679458780000001,yacL,UPF0231 family protein YacL,Function unknown,yacL,"Lrp,cyaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12605
b4225,0.076023871,chpB,endoribonuclease toxin ChpB,Signal transduction mechanisms,chpSB,RpoD,https://ecocyc.org/gene?orgid=ECOLI&id=EG12096
b0838,0.0756269072,gstB,glutathione S-transferase GstB,"Post-translational modification, protein turnover,and chaperones",gstB,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6438
b2754,0.0755976604,cas2,CRISPR-associated endoribonuclease Cas2,"Replication, recombination and repair",casABCDE12,"RpoH,RpoD,Crp,LeuO,SlyA,H-NS,StpA",https://ecocyc.org/gene?orgid=ECOLI&id=EG12845
b0394,0.074697469,mak,manno(fructo)kinase,Carbohydrate transport and metabolism,mak,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11288
b4529,0.0727261378,ydbJ,DUF333 domain-containing protein YdbJ,Function unknown,ydbJ,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-10450
b4199,0.0696569809,yjfY,DUF1471 domain-containing protein YjfY,Function unknown,yjfY,"GlaR,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G7861
b1675,0.0690134231,fumD,fumarase D,Function unknown,fumD,Nac,https://ecocyc.org/gene?orgid=ECOLI&id=G6903
b1449,0.06808260940000001,curA,NADPH-dependent curcumin/dihydrocurcumin reductase,Function unknown,curA,"Nac,ppGpp",https://ecocyc.org/gene?orgid=ECOLI&id=G6760
b1664,0.0674419426,ydhQ,adhesin-like autotransporter YdhQ,Cell wall/membrane/envelope biogenesis,ydhQ,"RpoH,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=G6894
b1272,0.06481391410000001,sohB,S49 peptidase family protein,"Post-translational modification, protein turnover,and chaperones",sohB,"RpoD,RpoS,Crp",https://ecocyc.org/gene?orgid=ECOLI&id=EG10956
b1177,0.0636892515,ycgJ,PF05666 family protein YcgJ,Function unknown,ycgJ,"Nac,GlaR",https://ecocyc.org/gene?orgid=ECOLI&id=G6614
b0354,0.0636674143,yaiL,DUF2058 domain-containing protein YaiL,Function unknown,yaiL,,https://ecocyc.org/gene?orgid=ECOLI&id=G6207
b1457,0.0636466593,ydcD,uncharacterized protein YdcD,No COG annotation,rhsE-ydcD,,https://ecocyc.org/gene?orgid=ECOLI&id=EG11760
b2010,0.062164897000000004,dacD,D-alanyl-D-alanine carboxypeptidase DacD,Cell wall/membrane/envelope biogenesis,dacD,YidZ,https://ecocyc.org/gene?orgid=ECOLI&id=EG11893
b1920,0.0616408705,tcyJ,cystine ABC transporter periplasmic binding protein,Amino acid transport and metabolism,fliAZ-tcyJ,"RpoD,omrA,omrB,H-NS,FliA,CysB,IHF,NsrR,EcpR,SutR,CsgD,FlhDC,gcvB",https://ecocyc.org/gene?orgid=ECOLI&id=G7039
b4487,0.0609617477,yjdP,protein YjdP,No COG annotation,yjdP,GlaR,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9541
b1825,0.0609447503,yebO,uncharacterized protein YebO,Function unknown,yebO,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G7001
b3910,0.0587357671,yiiM,2-amino-6-N-hydroxylaminopurine resistance protein,Function unknown,yiiM,"YeiE,Lrp",https://ecocyc.org/gene?orgid=ECOLI&id=EG11870
b1724,0.0574631259,ydiZ,protein YdiZ,Function unknown,ydiZ,ppGpp,https://ecocyc.org/gene?orgid=ECOLI&id=G6929
b3271,0.0547839295,yhdZ,putative ABC transporter ATP-binding subunit YhdZ,Inorganic ion transport and metabolism,yhdWXYZ,"NtrC,RpoN",https://ecocyc.org/gene?orgid=ECOLI&id=EG12837
b1993,0.0540986376,cobU,cobinamide-P guanylyltransferase/cobinamide kinase,Coenzyme transport and metabolism,cobUST,"RpoD,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=EG13238
b0220,0.0529533401,ivy,periplasmic chaperone%2C inhibitor of vertebrate C-type lysozyme,"Post-translational modification, protein turnover,and chaperones",ivy,"ppGpp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6104
b3635,0.0528899564,mutM,DNA-formamidopyrimidine glycosylase,"Replication, recombination and repair",yicR-rpmBG-mutM,"RpoH,ppGpp,DksA",https://ecocyc.org/gene?orgid=ECOLI&id=EG10329
b1643,-0.0579124956,ydhI,DUF1656 domain-containing protein YdhI,Function unknown,ydhIJK,RpoE,https://ecocyc.org/gene?orgid=ECOLI&id=G6883
