,name,x,y,cog,color,link
meta,start,0.122811609,,,,
SP5448_00005,dnaA,232,0.0190941477,"Replication, recombination and repair",#87ceeb,
SP5448_00010,dnaN,1742,-0.0151678612,"Replication, recombination and repair",#87ceeb,
SP5448_00015,yyzM,2953,0.0201670169,Function unknown,#708090,
SP5448_00020,ychF,3480,-0.0104842708,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00025,pth,4665,-0.0073873210000000005,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00030,mfd,5237,0.00017401030000000002,"Replication, recombination and repair",#87ceeb,
SP5448_00035,yabO,8902,-0.0114377838,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00040,divIC,9161,0.0135500902,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00050,XK27_09285,9667,0.0023603996,Defense mechanisms,#d3d3d3,
SP5448_00055,tilS,10950,-0.0153512649,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
SP5448_00060,hpt,12241,-0.0391615279,Nucleotide transport and metabolism,#87cefa,
SP5448_00065,ftsH,12805,-0.0514250797,"Posttranslational modification, protein turnover, chaperones",#00bfbf,
SP5448_00070,yfnA,15040,-0.032351791500000004,Amino acid transport and metabolism,#ff0000,
SP5448_00185,usp,25163,-0.020995502000000003,Cell wall/membrane/envelope biogenesis,#c71585,
SP5448_00190,prs,26612,0.0012060496,Nucleotide transport and metabolism,#87cefa,
SP5448_00195,recO,27760,-0.0090294973,"Replication, recombination and repair",#87ceeb,
SP5448_00200,plsX,28618,-0.0075730804,Lipid transport and metabolism,#40e0d0,
SP5448_00205,acpP1,29618,-0.0803372653,Function unknown,#708090,
SP5448_00210,purC,30011,0.0034604375,Nucleotide transport and metabolism,#87cefa,
SP5448_00215,purL,30839,-0.0023812801,Nucleotide transport and metabolism,#87cefa,
SP5448_00220,purF,34725,-0.008143236600000001,Nucleotide transport and metabolism,#87cefa,
SP5448_00225,purM,36207,0.0068439825,Nucleotide transport and metabolism,#87cefa,
SP5448_00230,purN,37397,0.00048264820000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00235,purH,38135,0.0031495506000000003,Nucleotide transport and metabolism,#87cefa,
SP5448_00240,SP5448_00240,39740,0.007443875000000001,Function unknown,#708090,
SP5448_00245,purD,41117,-0.024356972100000002,Nucleotide transport and metabolism,#87cefa,
SP5448_00250,purE,42660,-0.0022329581,Nucleotide transport and metabolism,#87cefa,
SP5448_00255,purK,43138,-0.0291747199,Nucleotide transport and metabolism,#87cefa,
SP5448_00260,SP5448_00260,44238,0.009285373100000001,Function unknown,#708090,
SP5448_00265,purB,45899,-0.0239730639,Nucleotide transport and metabolism,#87cefa,
SP5448_00270,SP5448_00270,47323,-0.0198037557,Transcription,#1e90ff,
SP5448_00280,ruvB,48460,0.0312444618,"Replication, recombination and repair",#87ceeb,
SP5448_00285,ptpA,49596,-0.0071966707,Signal transduction mechanisms,#ff00ff,
SP5448_00290,XK27_09805,50056,0.033434678100000004,Function unknown,#708090,
SP5448_00295,XK27_09800,50454,-0.0054649669,Lipid transport and metabolism,#40e0d0,
SP5448_00300,adhE,52538,-0.0291080144,Energy production and conversion,#90ee90,
SP5448_00305,adhP,55432,0.0003240856,Energy production and conversion,#90ee90,
SP5448_00310,norN,56836,-0.014072297400000001,Defense mechanisms,#d3d3d3,
SP5448_00315,rpsJ,58329,0.0165628825,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00320,rplC,58853,0.010717446700000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00325,rplD,59503,0.0044048529,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00330,rplW,60126,-0.011277745700000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00335,rplB,60440,-0.0242791283,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00340,rpsS,61412,0.0247545233,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00345,rplV,61706,0.038258602,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00350,rpsC,62063,0.0095625126,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00355,rplP,62720,-0.012794126000000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00360,rpmC,63143,-0.0013279033,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00365,rpsQ,63375,-0.0153123962,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00370,rplN,63660,-0.009893045100000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00375,rplX,64107,-0.039521331900000005,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00380,rplE,64436,0.0362562323,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00385,rpsN,64994,0.0016568855,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00390,rpsH,65330,-0.025525063,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00395,rplF,65931,0.025608996800000002,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00400,rplR,66572,0.0095627292,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00405,rpsE,66947,-0.0116488592,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00410,rpmD,67456,0.0083323062,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00415,rplO,67852,0.028091581,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00420,secY,68309,0.026932010500000002,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
SP5448_00425,adk,69763,0.0255297973,Nucleotide transport and metabolism,#87cefa,
SP5448_00430,infA,70519,-0.0206640061,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00435,rpmJ,70763,0.023808236700000002,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00440,rpsM,70897,0.007870167400000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00445,rpsK,71280,-0.010268936000000001,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00450,rpoA,71709,0.0058381184,Transcription,#1e90ff,
SP5448_00455,rplQ,72662,0.0269823122,"Translation, ribosomal structure and biogenesis",#00ff00,
SP5448_00545,idi,80292,-0.0037152477000000003,Lipid transport and metabolism,#40e0d0,
SP5448_00555,ispE,81461,-0.0024729904,Nucleotide transport and metabolism,#87cefa,
SP5448_00560,adcR,81798,-0.0169095741,Transcription,#1e90ff,
SP5448_00565,adcC,82245,-0.001474566,Inorganic ion transport and metabolism,#0000ff,
SP5448_00570,adcB,82957,-0.0199584973,Inorganic ion transport and metabolism,#0000ff,
SP5448_00575,SP5448_00575,83812,0.0488489993,Function unknown,#708090,
