,name,x,y,cog,color,link
thresh,0.07434944494525,,,,,
b0002,thrA,11.068424150700999,-0.00441638879549,No COG Annotation,#ff0000,
b0003,thrB,10.469396039338351,-0.016126293481,Amino acid transport and metabolism,#ffc0cb,
b0004,thrC,10.65996655717875,-0.011095930179399999,Amino acid transport and metabolism,#ffc0cb,
b0005,yaaX,6.2873000744642145,0.00942761625476,Function unknown,#bfbf00,
b0006,yaaA,6.906683976393445,-0.00507705296506,Function unknown,#bfbf00,
b0007,yaaJ,3.5140856061334844,0.0242041746085,Amino acid transport and metabolism,#ffc0cb,
b0008,talB,11.200780947014199,-0.005412335576649999,No COG Annotation,#ff0000,
b0009,mog,6.218502498182115,-0.0144754941209,Coenzyme transport and metabolism,#da70d6,
b0010,satP,5.40270026305286,-0.0024316414939200004,Function unknown,#bfbf00,
b0011,yaaW,1.999770249974985,0.000197491434172,Function unknown,#bfbf00,
b0014,dnaK,10.344607056629151,-0.018591591954299998,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0015,dnaJ,8.02931371938137,-0.0074142525195299985,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0016,insL1,6.466019463942975,0.0031932826523899996,No COG Annotation,#ff0000,
b0018,mokC,1.22242933468779,0.000757764801955,No COG Annotation,#ff0000,
b0019,nhaA,6.176786303721411,-0.0137634560196,Inorganic ion transport and metabolism,#008000,
b0020,nhaR,6.291555478473515,0.0036657125814599997,Transcription,#d3d3d3,
b0021,insB1,1.8704205806914052,-0.00726202433279,"Replication, recombination and repair",#90ee90,
b0022,insA,3.1555912832342554,0.008427519252159999,"Replication, recombination and repair",#90ee90,
b0023,rpsT,10.80725449636415,-0.0014045771008699998,"Translation, ribosomal structure and biogenesis",#708090,
b0025,ribF,8.387641765180799,0.0034482439467299997,Coenzyme transport and metabolism,#da70d6,
b0026,ileS,9.767934866736265,0.0047140989680899996,"Translation, ribosomal structure and biogenesis",#708090,
b0027,lspA,7.36784978184124,0.00271431474825,Cell wall/membrane/envelope biogenesis,#0000ff,
b0028,fkpB,6.971977491429426,0.0610267293122,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0029,ispH,7.45726701588624,0.021075458496500003,Lipid transport and metabolism,#8b4513,
b0030,rihC,5.054464012217576,0.011412896699,Nucleotide transport and metabolism,#40e0d0,
b0031,dapB,8.67179918145924,-0.0148142490053,Amino acid transport and metabolism,#ffc0cb,
b0032,carA,10.691470702446399,-0.00406058431506,Nucleotide transport and metabolism,#40e0d0,
b0033,carB,10.72302557213245,0.0061217427798799995,Nucleotide transport and metabolism,#40e0d0,
b0034,caiF,4.783748918682775,-0.011998131373700002,Transcription,#d3d3d3,
b0036,caiD,0.9907138950082834,0.00686184362559,Lipid transport and metabolism,#8b4513,
b0037,caiC,3.499185695539825,-0.0082980253271,Lipid transport and metabolism,#8b4513,
b0038,caiB,3.0227558479810153,-0.0034530917968499998,Energy production and conversion,#87cefa,
b0039,caiA,3.9903234216753853,0.00020139232291,Lipid transport and metabolism,#8b4513,
b0040,caiT,1.1703172194045601,0.0127849843536,Inorganic ion transport and metabolism,#008000,
b0041,fixA,1.7161478818238696,0.0220862978754,Energy production and conversion,#87cefa,
b0042,fixB,1.295615117839425,-0.0035075272235399997,Energy production and conversion,#87cefa,
b0043,fixC,1.5362712757398902,-0.0018718230882100002,Energy production and conversion,#87cefa,
b0045,yaaU,0.6681326479774949,0.010119327990799998,Carbohydrate transport and metabolism,#00bfbf,
b0046,kefF,4.784503874558515,0.028485562358900002,Function unknown,#bfbf00,
b0047,kefC,5.17950457552965,0.00022494684069799997,No COG Annotation,#ff0000,
b0048,folA,7.115788514062375,0.000210003673672,Coenzyme transport and metabolism,#da70d6,
b0049,apaH,6.833691594887675,-0.006134029457729999,Nucleotide transport and metabolism,#40e0d0,
b0050,apaG,6.666430171915694,0.0239239318326,Inorganic ion transport and metabolism,#008000,
b0051,rsmA,8.39513414730147,0.00277342690938,"Translation, ribosomal structure and biogenesis",#708090,
b0052,pdxA,7.883931798772695,-0.0013133331419500002,Coenzyme transport and metabolism,#da70d6,
b0053,surA,9.29625105362619,-0.0106685730851,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0054,lptD,9.27244815907789,-0.00621174742003,Cell wall/membrane/envelope biogenesis,#0000ff,
b0055,djlA,5.930214120579105,0.00360646739994,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0058,rluA,5.517363152560694,-0.022039244925700002,"Translation, ribosomal structure and biogenesis",#708090,
b0059,rapA,6.979358491587485,-0.0197960559057,Transcription,#d3d3d3,
b0060,polB,4.909523656213784,-0.015536554950700002,"Replication, recombination and repair",#90ee90,
b0061,araD,1.801887407882635,-0.00212193577946,No COG Annotation,#ff0000,
b0062,araA,2.73919514835315,-0.014427134751299999,Carbohydrate transport and metabolism,#00bfbf,
b0063,araB,2.255047849992165,-0.016290737978,Energy production and conversion,#87cefa,
b0064,araC,5.54478488394928,-0.0105239447435,Transcription,#d3d3d3,
b0065,yabI,4.44523290891801,-0.0101994880999,Lipid transport and metabolism,#8b4513,
b0066,thiQ,5.592908010204285,-0.0142241886357,Coenzyme transport and metabolism,#da70d6,
b0067,thiP,5.6154222745307205,0.0191576592908,Inorganic ion transport and metabolism,#008000,
b0068,thiB,8.186320551237955,0.00662397924901,Coenzyme transport and metabolism,#da70d6,
b0069,sgrR,5.509871575187805,0.00550956436155,Transcription,#d3d3d3,
b0070,setA,4.623857233223069,-0.0024723072069499996,Carbohydrate transport and metabolism,#00bfbf,
b0071,leuD,9.950906006019515,0.029831878721,Amino acid transport and metabolism,#ffc0cb,
b0072,leuC,10.595573711538648,-0.0046017468299,Amino acid transport and metabolism,#ffc0cb,
b0073,leuB,10.2026202410455,0.000956898479355,Amino acid transport and metabolism,#ffc0cb,
b0074,leuA,10.0014033202625,0.005887173361449999,Amino acid transport and metabolism,#ffc0cb,
b0076,leuO,3.1453629386704556,0.008561250478270001,Transcription,#d3d3d3,
b0077,ilvI,8.842748364291676,-0.006475394981590001,Amino acid transport and metabolism,#ffc0cb,
b0078,ilvH,8.019200756137526,-0.012862080474399998,Amino acid transport and metabolism,#ffc0cb,
b0080,cra,7.639548017904925,0.014580720963899996,Transcription,#d3d3d3,
b0081,mraZ,7.109018805200745,-0.00207591450374,Function unknown,#bfbf00,
b0082,rsmH,7.848274837561555,0.009297930415549998,Cell wall/membrane/envelope biogenesis,#0000ff,
b0083,ftsL,6.7547331840971605,-0.00844649049833,"Cell cycle control, cell division, chromosome partitioning",#87ceeb,
b0084,ftsI,7.388977926729085,0.00199044036229,Cell wall/membrane/envelope biogenesis,#0000ff,
b0085,murE,7.86359785165155,-0.012794332104200001,Cell wall/membrane/envelope biogenesis,#0000ff,
b0086,murF,7.732678866672865,0.016181035551200002,Cell wall/membrane/envelope biogenesis,#0000ff,
b0087,mraY,6.924058188237236,-0.0027471622453899996,Cell wall/membrane/envelope biogenesis,#0000ff,
b0088,murD,7.67544405426476,0.0029037540496300003,Cell wall/membrane/envelope biogenesis,#0000ff,
b0089,ftsW,6.93224847189658,-0.0063337321270600004,"Cell cycle control, cell division, chromosome partitioning",#87ceeb,
b0090,murG,7.041180899092245,-0.00817611048768,Cell wall/membrane/envelope biogenesis,#0000ff,
b0091,murC,7.7037134404265,-0.0030205888842,Cell wall/membrane/envelope biogenesis,#0000ff,
b0092,ddlB,7.794354864733824,-0.00878513863163,Cell wall/membrane/envelope biogenesis,#0000ff,
b0093,ftsQ,7.61270110859481,-0.006126433706949999,Cell wall/membrane/envelope biogenesis,#0000ff,
b0094,ftsA,7.478807378703035,-0.00900896583705,"Cell cycle control, cell division, chromosome partitioning",#87ceeb,
b0095,ftsZ,9.608015387175406,0.0013131761549300001,"Cell cycle control, cell division, chromosome partitioning",#87ceeb,
b0096,lpxC,9.981358169226784,-0.0040567429187299995,Cell wall/membrane/envelope biogenesis,#0000ff,
b0097,secM,8.427576125836609,0.0370442596892,Transcription,#d3d3d3,
b0098,secA,8.448474455390556,-0.0118681465049,"Intracellular trafficking, secretion, and vesicular transport",#add8e6,
b0099,mutT,4.4126042734459645,-0.000872003774143,"Replication, recombination and repair",#90ee90,
b0101,yacG,4.60275063405986,0.0194638140031,Function unknown,#bfbf00,
b0102,zapD,7.300824908340065,0.0140564844693,Function unknown,#bfbf00,
b0103,coaE,6.7839174061211,0.0205762550783,Coenzyme transport and metabolism,#da70d6,
b0104,guaC,9.419238479402775,0.015519302766799999,No COG Annotation,#ff0000,
b0106,hofC,2.790125025860455,-0.0111593821796,"Intracellular trafficking, secretion, and vesicular transport",#add8e6,
b0107,hofB,3.37793634059778,-0.00317594040563,No COG Annotation,#ff0000,
b0109,nadC,7.546159978888616,-0.0021993900291399997,Coenzyme transport and metabolism,#da70d6,
b0110,ampD,5.57891115699741,-0.014128103962600001,Defense mechanisms,#ff00ff,
b0111,ampE,5.375057094969755,-0.007418823595199998,Defense mechanisms,#ff00ff,
b0112,aroP,9.89473032863766,0.0317282057841,No COG Annotation,#ff0000,
b0113,pdhR,8.220346748658969,0.0034705210427199997,Transcription,#d3d3d3,
b0114,aceE,10.706395298773451,-0.0027779849564799996,Energy production and conversion,#87cefa,
b0115,aceF,10.221677802057801,-0.00479915506178,Energy production and conversion,#87cefa,
b0116,lpd,11.342445560305201,-0.006969298634170001,Energy production and conversion,#87cefa,
b0117,yacH,2.4585778295942697,0.0016350390979900007,Function unknown,#bfbf00,
b0118,acnB,11.370056128839352,0.00499758320521,Energy production and conversion,#87cefa,
b0119,yacL,6.75736942164456,-0.00791191551803,Function unknown,#bfbf00,
b0120,speD,9.307099608648599,-0.00337300299663,Amino acid transport and metabolism,#ffc0cb,
b0121,speE,9.129283706396599,0.00111113899353,Amino acid transport and metabolism,#ffc0cb,
b0122,yacC,7.085685874946179,0.024217797090400003,Function unknown,#bfbf00,
b0123,cueO,8.243338439813165,-0.020799977629499998,"Secondary metabolites biosynthesis, transport and catabolism",#1e90ff,
b0124,gcd,7.974150992550829,-0.0119899766539,Carbohydrate transport and metabolism,#00bfbf,
b0125,hpt,8.199276295436924,-0.013279748015299998,Nucleotide transport and metabolism,#40e0d0,
b0126,can,10.85968874042955,-0.0026120893362500002,Inorganic ion transport and metabolism,#008000,
b0127,yadG,6.859279333052925,-0.00460434134683,Defense mechanisms,#ff00ff,
b0128,yadH,5.898002298623615,0.014406313362,Defense mechanisms,#ff00ff,
b0129,yadI,3.2259493679115248,0.0237712538509,Carbohydrate transport and metabolism,#00bfbf,
b0130,yadE,4.26304838439702,-0.011408539814500001,Carbohydrate transport and metabolism,#00bfbf,
b0131,panD,9.093086505823944,-0.0085708290629,Coenzyme transport and metabolism,#da70d6,
b0132,yadD,2.938709685192595,0.0115987370674,"Replication, recombination and repair",#90ee90,
b0133,panC,8.66649626164358,-0.0124388019645,Coenzyme transport and metabolism,#da70d6,
b0134,panB,8.647634486547185,-0.00651737780408,Coenzyme transport and metabolism,#da70d6,
b0135,yadC,2.31372227857403,-0.0119654778605,"Intracellular trafficking, secretion, and vesicular transport",#add8e6,
b0137,yadL,1.959945695690135,-0.00649190880583,Function unknown,#bfbf00,
b0139,htrE,1.774925470398435,-0.0040641328203900005,No COG Annotation,#ff0000,
b0142,folK,6.673970405762775,-0.00152284168267,Coenzyme transport and metabolism,#da70d6,
b0143,pcnB,9.212573896461265,0.007733920105119999,"Translation, ribosomal structure and biogenesis",#708090,
b0144,gluQ,5.6377763228462,-0.00904309856035,"Translation, ribosomal structure and biogenesis",#708090,
b0145,dksA,9.45943265367869,-0.00468878276504,No COG Annotation,#ff0000,
b0146,sfsA,6.12585065581694,-0.018544378982500002,Function unknown,#bfbf00,
b0147,ligT,5.54455029440326,0.0137615052936,"Translation, ribosomal structure and biogenesis",#708090,
b0148,hrpB,5.47997509262788,-0.0133497778774,"Replication, recombination and repair",#90ee90,
b0149,mrcB,6.6217352354024,0.0061795462498800005,Cell wall/membrane/envelope biogenesis,#0000ff,
b0150,fhuA,9.01879169855102,-0.0130734687854,Inorganic ion transport and metabolism,#008000,
b0151,fhuC,6.351232552575095,-0.00242710481855,Inorganic ion transport and metabolism,#008000,
b0152,fhuD,6.309820795278595,-0.015580669599099999,Inorganic ion transport and metabolism,#008000,
b0153,fhuB,5.14454778765106,0.000394300287031,Inorganic ion transport and metabolism,#008000,
