,name,x,y,cog,color,link
thresh,0.09621391519434999,,,,,
b0002,thrA,11.068424150700999,-0.00178027726472,Amino acid transport and metabolism,#ff0000,
b0003,thrB,10.469396039338351,-0.020087097282900004,Amino acid transport and metabolism,#ff0000,
b0004,thrC,10.65996655717875,-0.014142434340700004,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,6.2873000744642145,-0.0207267570131,Function unknown,#ffc0cb,
b0006,yaaA,6.906683976393445,0.0061692251767,Function unknown,#ffc0cb,
b0007,yaaJ,3.5140856061334844,-0.0127648085325,Amino acid transport and metabolism,#ff0000,
b0008,talB,11.200780947014199,-0.0008911945156089998,Carbohydrate transport and metabolism,#bfbf00,
b0009,mog,6.218502498182115,0.011477097991,Coenzyme transport and metabolism,#da70d6,
b0010,satP,5.40270026305286,0.010800033841899998,Function unknown,#ffc0cb,
b0011,yaaW,1.999770249974985,-0.009744735711180001,Function unknown,#ffc0cb,
b0014,dnaK,10.344607056629151,-0.00288528445291,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0015,dnaJ,8.02931371938137,-0.0005883013337119999,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0016,insL1,6.466019463942975,-0.0007898620689780001,"Replication, recombination and repair",#008000,
b0018,mokC,1.22242933468779,-0.0382461623262,Function unknown,#ffc0cb,
b0019,nhaA,6.176786303721411,0.00599944011894,Inorganic ion transport and metabolism,#d3d3d3,
b0020,nhaR,6.291555478473515,0.0029803627412899997,Transcription,#90ee90,
b0021,insB1,1.8704205806914052,-0.0014355132909,"Replication, recombination and repair",#008000,
b0022,insA,3.1555912832342554,0.0346445286132,"Replication, recombination and repair",#008000,
b0023,rpsT,10.80725449636415,-0.00922887982309,"Translation, ribosomal structure and biogenesis",#708090,
b0025,ribF,8.387641765180799,-0.000979650985296,Coenzyme transport and metabolism,#da70d6,
b0026,ileS,9.767934866736265,-0.00461593609199,"Translation, ribosomal structure and biogenesis",#708090,
b0027,lspA,7.36784978184124,0.0140525618609,Cell wall/membrane/envelope biogenesis,#0000ff,
b0028,fkpB,6.971977491429426,-0.012292916149299999,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0029,ispH,7.45726701588624,-0.0057971820775200005,Lipid transport and metabolism,#8b4513,
b0030,rihC,5.054464012217576,-0.00238023187025,Nucleotide transport and metabolism,#40e0d0,
b0031,dapB,8.67179918145924,0.0052830225983699994,Amino acid transport and metabolism,#ff0000,
b0032,carA,10.691470702446399,0.00529314283177,Nucleotide transport and metabolism,#40e0d0,
b0033,carB,10.72302557213245,0.00230297217609,Nucleotide transport and metabolism,#40e0d0,
b0034,caiF,4.783748918682775,-0.0309255710165,Transcription,#90ee90,
b0036,caiD,0.9907138950082834,-0.031114325989599997,Lipid transport and metabolism,#8b4513,
b0037,caiC,3.499185695539825,0.0142940751747,Lipid transport and metabolism,#8b4513,
b0038,caiB,3.0227558479810153,-3.7722167847300005e-06,Energy production and conversion,#87cefa,
b0039,caiA,3.9903234216753853,-0.00653521935802,Lipid transport and metabolism,#8b4513,
b0040,caiT,1.1703172194045601,-0.00359374896616,Inorganic ion transport and metabolism,#d3d3d3,
b0041,fixA,1.7161478818238696,0.0443737326739,Energy production and conversion,#87cefa,
b0042,fixB,1.295615117839425,-0.008124096087270001,Energy production and conversion,#87cefa,
b0043,fixC,1.5362712757398902,0.00293248469774,Energy production and conversion,#87cefa,
b0045,yaaU,0.6681326479774949,0.0351931051533,Carbohydrate transport and metabolism,#bfbf00,
b0046,kefF,4.784503874558515,0.000486994616038,Function unknown,#ffc0cb,
b0047,kefC,5.17950457552965,-0.0016814822811300001,Inorganic ion transport and metabolism,#d3d3d3,
b0048,folA,7.115788514062375,-0.012470814289799998,Coenzyme transport and metabolism,#da70d6,
b0049,apaH,6.833691594887675,0.0093867970177,Signal transduction mechanisms,#00bfbf,
b0050,apaG,6.666430171915694,0.006875972134960001,Inorganic ion transport and metabolism,#d3d3d3,
b0051,rsmA,8.39513414730147,0.007468050407869999,"Translation, ribosomal structure and biogenesis",#708090,
b0052,pdxA,7.883931798772695,-0.010918743734799998,Coenzyme transport and metabolism,#da70d6,
b0053,surA,9.29625105362619,0.00189209912155,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0054,lptD,9.27244815907789,-0.00488923070313,Cell wall/membrane/envelope biogenesis,#0000ff,
b0055,djlA,5.930214120579105,-0.005516108810750001,"Posttranslational modification, protein turnover, chaperones",#c71585,
b0058,rluA,5.517363152560694,-0.007745350956100002,"Translation, ribosomal structure and biogenesis",#708090,
b0059,rapA,6.979358491587485,-0.00283977333094,"Replication, recombination and repair",#008000,
b0060,polB,4.909523656213784,0.0006712986560839999,"Replication, recombination and repair",#008000,
b0061,araD,1.801887407882635,-0.05335674031859999,Carbohydrate transport and metabolism,#bfbf00,
b0062,araA,2.73919514835315,-0.00414319430944,Carbohydrate transport and metabolism,#bfbf00,
b0063,araB,2.255047849992165,-0.0033487315143000003,Carbohydrate transport and metabolism,#bfbf00,
b0064,araC,5.54478488394928,8.92467053544e-05,Transcription,#90ee90,
b0065,yabI,4.44523290891801,-0.005013002540080001,Function unknown,#ffc0cb,
b0066,thiQ,5.592908010204285,0.00399716785106,Coenzyme transport and metabolism,#da70d6,
b0067,thiP,5.6154222745307205,0.00277459022177,Inorganic ion transport and metabolism,#d3d3d3,
b0068,thiB,8.186320551237955,-3.45086802131e-05,Coenzyme transport and metabolism,#da70d6,
b0069,sgrR,5.509871575187805,0.008372317219150001,Function unknown,#ffc0cb,
b0070,setA,4.623857233223069,0.012682361687600001,Carbohydrate transport and metabolism,#bfbf00,
