locus,gene_weight,gene_name,gene_product,cog,regulator,link
b2416,0.4570262871496194,ptsI,PTS enzyme I,Carbohydrate transport and metabolism,"RpoD,RpoH,NagC,Crp,Cra,Mlc",https://ecocyc.org/gene?orgid=ECOLI&id=EG10789
b2417,0.288599562872571,crr,Enzyme IIA(Glc),Carbohydrate transport and metabolism,"RpoD,RpoH,RpoS,NagC,Crp,Cra,Mlc",https://ecocyc.org/gene?orgid=ECOLI&id=EG10165
b2415,0.1969900249746552,ptsH,phosphocarrier protein HPr,Carbohydrate transport and metabolism,"RpoD,RpoH,NagC,Crp,Cra,Mlc",https://ecocyc.org/gene?orgid=ECOLI&id=EG10788
b4735,0.0913142526325554,ybgU,protein YbgU,No COG annotation,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16730
b1200,-0.0782136335452331,dhaK,dihydroxyacetone kinase subunit K,Carbohydrate transport and metabolism,"YdcN,YhjB,YgfI,YdhB,YgaV,YeaM,RpoS,DhaR,Lrp,Nac",https://ecocyc.org/gene?orgid=ECOLI&id=G6627
b0759,-0.0836266116295303,galE,UDP-glucose 4-epimerase,Cell wall/membrane/envelope biogenesis,"RpoD,YidZ,RpoS,Crp,H-NS,GalS,GalR,HU",https://ecocyc.org/gene?orgid=ECOLI&id=EG10362
b1198,-0.0877106394857068,dhaM,dihydroxyacetone kinase subunit M,Carbohydrate transport and metabolism,"RpoS,DhaR",https://ecocyc.org/gene?orgid=ECOLI&id=EG12399
b0758,-0.0892782505419333,galT,galactose-1-phosphate uridylyltransferase,Energy production and conversion,"RpoD,RpoS,Crp,GalR,H-NS,GalS,HU",https://ecocyc.org/gene?orgid=ECOLI&id=EG10366
b1199,-0.0922632624741214,dhaL,dihydroxyacetone kinase subunit L,Function unknown,"RpoS,DhaR",https://ecocyc.org/gene?orgid=ECOLI&id=G6626
b3601,-0.1197605767660537,mtlR,transcriptional repressor MtlR,Transcription,"RpoD,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG11965
b3600,-0.1345343919378991,mtlD,mannitol-1-phosphate 5-dehydrogenase,Carbohydrate transport and metabolism,"RpoD,YfeC,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10616
b2943,-0.1463935172876437,galP,galactose:H(+) symporter,Amino acid transport and metabolism,"RpoD,Crp,OmpR,NagC,GalR,GalS",https://ecocyc.org/gene?orgid=ECOLI&id=EG12148
b3599,-0.1656588632576535,mtlA,mannitol-specific PTS enzyme IICBA component,Carbohydrate transport and metabolism,"RpoD,Fis,Crp,Cra",https://ecocyc.org/gene?orgid=ECOLI&id=EG10615
